Time;HTI893
07/07/2019  22:43:03;65.006
07/07/2019  23:03:03;64.542
08/07/2019  00:11:03;64.078
08/07/2019  00:33:03;63.614
08/07/2019  02:27:03;63.155
08/07/2019  03:09:03;62.691
08/07/2019  03:27:03;62.342
08/07/2019  03:41:03;61.914
08/07/2019  04:13:03;61.487
08/07/2019  06:13:03;61.607
08/07/2019  07:31:03;62.644
08/07/2019  09:31:03;62.691
08/07/2019  09:53:03;63.155
08/07/2019  10:27:03;63.572
08/07/2019  10:51:03;63.922
08/07/2019  11:19:03;64.386
08/07/2019  13:17:03;64.386
08/07/2019  15:15:03;64.813
08/07/2019  15:47:03;65.277
08/07/2019  17:47:03;64.928
08/07/2019  19:33:03;64.542
08/07/2019  19:37:03;63.770
08/07/2019  19:55:03;60.017
08/07/2019  20:21:03;58.395
08/07/2019  20:39:03;60.210
08/07/2019  20:53:03;61.607
08/07/2019  21:09:03;62.342
08/07/2019  22:21:03;62.994
09/07/2019  00:19:03;62.994
09/07/2019  02:19:03;62.962
09/07/2019  02:33:03;62.535
09/07/2019  02:51:03;62.186
09/07/2019  03:03:03;60.674
09/07/2019  04:07:03;60.986
09/07/2019  04:31:03;61.450
09/07/2019  04:49:03;61.914
09/07/2019  05:05:03;62.373
09/07/2019  05:49:03;62.837
09/07/2019  06:47:03;63.265
09/07/2019  08:17:03;63.614
09/07/2019  08:57:03;63.265
09/07/2019  09:11:03;62.644
09/07/2019  09:51:03;63.108
09/07/2019  10:07:03;63.572
09/07/2019  10:51:03;63.572
09/07/2019  10:55:03;62.498
09/07/2019  11:09:03;62.029
09/07/2019  11:27:03;62.498
09/07/2019  11:47:03;62.962
09/07/2019  12:05:03;63.379
09/07/2019  12:57:03;63.729
09/07/2019  13:19:03;64.193
09/07/2019  14:39:03;63.729
09/07/2019  14:57:03;63.265
09/07/2019  15:07:03;60.481
09/07/2019  15:21:03;58.474
09/07/2019  15:29:03;58.938
09/07/2019  15:35:03;59.521
09/07/2019  16:09:03;61.565
09/07/2019  16:45:03;62.029
09/07/2019  17:55:03;62.498
09/07/2019  19:53:03;62.613
09/07/2019  20:27:03;62.994
09/07/2019  22:27:03;63.265
09/07/2019  23:21:03;62.806
10/07/2019  01:21:03;62.769
10/07/2019  02:29:03;62.373
10/07/2019  03:09:03;61.878
10/07/2019  04:01:03;61.258
10/07/2019  05:11:03;61.685
10/07/2019  06:05:03;61.372
10/07/2019  07:17:03;60.950
10/07/2019  07:31:03;58.786
10/07/2019  07:41:03;58.437
10/07/2019  08:01:03;58.786
10/07/2019  08:23:03;59.980
10/07/2019  08:33:03;60.330
10/07/2019  08:53:03;60.752
10/07/2019  09:05:03;61.258
10/07/2019  09:29:03;61.685
10/07/2019  09:49:03;62.149
10/07/2019  11:49:03;61.836
10/07/2019  13:47:03;62.264
10/07/2019  15:45:03;62.566
10/07/2019  17:43:03;62.342
10/07/2019  18:41:03;62.029
10/07/2019  18:45:03;61.294
10/07/2019  18:47:03;60.366
10/07/2019  18:53:03;59.714
10/07/2019  19:13:03;60.210
10/07/2019  19:29:03;60.637
10/07/2019  19:51:03;60.950
10/07/2019  20:37:03;61.143
10/07/2019  22:37:03;61.143
10/07/2019  22:41:03;60.522
10/07/2019  22:55:03;56.659
10/07/2019  23:09:03;57.045
10/07/2019  23:19:03;57.587
10/07/2019  23:31:03;58.010
10/07/2019  23:45:03;58.474
11/07/2019  00:17:03;58.938
11/07/2019  02:15:03;58.786
11/07/2019  04:15:03;58.786
11/07/2019  06:13:03;59.130
11/07/2019  07:15:03;58.938
11/07/2019  07:29:03;57.243
11/07/2019  08:01:03;57.707
11/07/2019  08:23:03;58.166
11/07/2019  08:37:03;58.515
11/07/2019  09:21:03;58.938
11/07/2019  09:41:03;59.402
11/07/2019  09:55:03;59.871
11/07/2019  10:27:03;60.288
11/07/2019  10:41:03;60.950
11/07/2019  11:01:03;61.414
11/07/2019  11:19:03;61.878
11/07/2019  13:13:03;62.295
11/07/2019  13:41:03;62.769
11/07/2019  15:01:03;62.498
11/07/2019  15:13:03;60.142
11/07/2019  15:29:03;60.601
11/07/2019  15:47:03;61.565
11/07/2019  16:01:03;62.029
11/07/2019  17:11:03;62.498
11/07/2019  17:47:03;62.962
11/07/2019  19:47:03;62.769
11/07/2019  21:45:03;62.994
11/07/2019  21:59:03;62.535
11/07/2019  22:11:03;62.029
11/07/2019  22:39:03;61.565
11/07/2019  23:09:03;61.101
11/07/2019  23:35:03;60.794
12/07/2019  00:07:03;60.330
12/07/2019  02:05:03;60.444
12/07/2019  03:45:03;60.017
12/07/2019  05:43:03;60.366
12/07/2019  06:55:03;59.871
12/07/2019  06:57:03;59.094
12/07/2019  07:01:03;58.588
12/07/2019  07:09:03;56.435
12/07/2019  07:31:03;53.354
12/07/2019  07:37:03;53.656
12/07/2019  07:47:03;54.772
12/07/2019  08:45:03;58.823
12/07/2019  09:13:03;59.250
12/07/2019  09:33:03;59.714
12/07/2019  10:37:03;60.173
12/07/2019  11:01:03;60.601
12/07/2019  11:13:03;61.065
12/07/2019  12:09:03;62.457
12/07/2019  12:27:03;62.915
12/07/2019  13:19:03;63.770
12/07/2019  14:05:03;64.193
12/07/2019  14:53:03;64.505
12/07/2019  15:55:03;64.813
12/07/2019  17:17:03;64.427
12/07/2019  17:41:03;64.078
12/07/2019  19:21:03;63.614
12/07/2019  21:13:03;63.155
12/07/2019  23:01:03;62.994
12/07/2019  23:17:03;58.474
12/07/2019  23:41:03;60.017
12/07/2019  23:51:03;60.481
13/07/2019  00:05:03;61.216
13/07/2019  00:33:03;61.685
13/07/2019  02:31:03;62.029
13/07/2019  04:31:03;62.295
13/07/2019  05:07:03;61.800
13/07/2019  05:19:03;61.372
13/07/2019  06:13:03;61.023
13/07/2019  06:29:03;60.559
13/07/2019  06:57:03;60.251
13/07/2019  07:03:03;58.865
13/07/2019  07:13:03;56.242
13/07/2019  07:31:03;57.045
13/07/2019  07:45:03;57.785
13/07/2019  07:51:03;58.281
13/07/2019  08:09:03;59.329
13/07/2019  08:19:03;59.824
13/07/2019  08:43:03;60.752
13/07/2019  09:17:03;61.179
13/07/2019  09:33:03;61.643
13/07/2019  10:05:03;61.993
13/07/2019  10:51:03;62.420
13/07/2019  11:47:03;62.884
13/07/2019  12:05:03;63.379
13/07/2019  14:05:03;63.505
13/07/2019  15:33:03;63.922
13/07/2019  16:53:03;64.386
13/07/2019  18:45:03;64.041
13/07/2019  19:51:03;63.572
13/07/2019  20:43:03;63.233
13/07/2019  21:17:03;62.915
13/07/2019  21:21:03;61.956
13/07/2019  21:25:03;60.444
13/07/2019  22:05:03;60.908
13/07/2019  22:29:03;61.216
13/07/2019  22:47:03;60.908
13/07/2019  22:59:03;57.551
13/07/2019  23:11:03;58.124
13/07/2019  23:23:03;58.588
13/07/2019  23:37:03;59.016
13/07/2019  23:45:03;59.521
14/07/2019  01:45:03;59.939
14/07/2019  03:43:03;59.667
14/07/2019  05:43:03;60.017
14/07/2019  07:41:03;59.980
14/07/2019  07:57:03;60.444
14/07/2019  08:09:03;60.752
14/07/2019  08:29:03;61.216
14/07/2019  09:09:03;61.685
14/07/2019  11:05:03;62.149
14/07/2019  11:57:03;62.566
14/07/2019  12:17:03;62.884
14/07/2019  12:47:03;63.343
14/07/2019  13:13:03;62.915
14/07/2019  13:27:03;62.566
14/07/2019  13:35:03;59.939
14/07/2019  13:47:03;57.665
14/07/2019  13:57:03;58.124
14/07/2019  14:07:03;59.057
14/07/2019  14:43:03;61.336
14/07/2019  15:53:03;63.072
14/07/2019  17:53:03;63.233
14/07/2019  19:21:03;62.884
14/07/2019  20:19:03;62.457
14/07/2019  20:51:03;61.993
14/07/2019  21:55:03;61.216
14/07/2019  22:53:03;60.908
14/07/2019  23:03:03;57.978
14/07/2019  23:17:03;58.588
14/07/2019  23:25:03;59.057
14/07/2019  23:45:03;59.521
15/07/2019  00:01:03;59.980
15/07/2019  00:13:03;60.559
15/07/2019  00:23:03;60.872
15/07/2019  00:29:03;61.179
15/07/2019  00:37:03;61.487
15/07/2019  01:35:03;61.956
15/07/2019  02:57:03;61.529
15/07/2019  03:53:03;61.993
15/07/2019  04:49:03;62.457
15/07/2019  06:09:03;62.107
15/07/2019  06:27:03;61.216
15/07/2019  06:47:03;60.752
15/07/2019  07:19:03;60.288
15/07/2019  07:25:03;59.365
15/07/2019  07:29:03;58.588
15/07/2019  07:49:03;59.016
15/07/2019  08:01:03;59.365
15/07/2019  08:17:03;59.793
15/07/2019  08:29:03;60.330
15/07/2019  09:11:03;60.752
15/07/2019  09:37:03;61.179
15/07/2019  09:53:03;61.529
15/07/2019  10:43:03;61.836
15/07/2019  10:53:03;61.414
15/07/2019  10:59:03;60.444
15/07/2019  11:23:03;60.908
15/07/2019  11:41:03;61.336
15/07/2019  12:03:03;61.685
15/07/2019  12:45:03;62.029
15/07/2019  13:15:03;62.498
15/07/2019  15:15:03;62.420
15/07/2019  15:31:03;61.758
15/07/2019  15:37:03;60.173
15/07/2019  16:07:03;60.637
15/07/2019  17:01:03;61.143
15/07/2019  19:01:03;60.794
15/07/2019  20:33:03;60.330
15/07/2019  21:25:03;60.017
15/07/2019  21:35:03;58.474
15/07/2019  21:41:03;56.738
15/07/2019  21:59:03;57.202
15/07/2019  22:25:03;58.745
15/07/2019  22:51:03;59.172
16/07/2019  00:33:03;59.667
16/07/2019  02:33:03;59.365
16/07/2019  04:31:03;59.057
16/07/2019  04:39:03;58.588
16/07/2019  04:43:03;57.665
16/07/2019  05:51:03;58.010
16/07/2019  06:55:03;57.665
16/07/2019  07:03:03;55.043
16/07/2019  07:13:03;53.156
16/07/2019  07:21:03;53.964
16/07/2019  07:51:03;55.929
16/07/2019  08:01:03;56.393
16/07/2019  08:11:03;56.738
16/07/2019  08:31:03;57.165
16/07/2019  08:43:03;57.514
16/07/2019  09:13:03;58.010
16/07/2019  09:33:03;58.437
16/07/2019  10:07:03;58.901
16/07/2019  10:33:03;59.365
16/07/2019  12:15:03;60.752
16/07/2019  12:41:03;61.216
16/07/2019  13:13:03;61.685
16/07/2019  13:35:03;62.149
16/07/2019  13:53:03;62.644
16/07/2019  15:53:03;62.613
16/07/2019  16:19:03;63.108
16/07/2019  16:47:03;63.536
16/07/2019  17:21:03;63.922
16/07/2019  18:55:03;63.692
16/07/2019  19:05:03;61.065
16/07/2019  19:25:03;61.529
16/07/2019  19:43:03;61.956
16/07/2019  20:05:03;62.420
16/07/2019  20:31:03;62.884
16/07/2019  21:21:03;62.457
16/07/2019  21:35:03;61.993
16/07/2019  23:35:03;61.529
17/07/2019  00:11:03;61.065
17/07/2019  00:45:03;60.601
17/07/2019  00:57:03;60.095
17/07/2019  01:05:03;59.980
17/07/2019  01:13:03;58.552
17/07/2019  01:49:03;58.901
17/07/2019  02:21:03;59.250
17/07/2019  02:43:03;58.901
17/07/2019  02:51:03;57.358
17/07/2019  03:11:03;57.853
17/07/2019  03:25:03;58.328
17/07/2019  03:57:03;59.667
17/07/2019  04:11:03;60.095
17/07/2019  04:23:03;60.481
17/07/2019  05:33:03;60.908
17/07/2019  06:59:03;60.752
17/07/2019  07:03:03;59.667
17/07/2019  07:35:03;60.142
17/07/2019  08:53:03;60.601
17/07/2019  09:27:03;61.065
17/07/2019  10:31:03;61.414
17/07/2019  10:45:03;61.878
17/07/2019  12:43:03;61.800
17/07/2019  12:55:03;62.342
17/07/2019  14:19:03;62.837
17/07/2019  14:27:03;62.498
17/07/2019  14:39:03;58.166
17/07/2019  14:47:03;56.472
17/07/2019  14:53:03;56.894
17/07/2019  15:39:03;59.902
17/07/2019  16:01:03;60.330
17/07/2019  16:15:03;60.794
17/07/2019  16:53:03;61.258
17/07/2019  17:25:03;61.722
17/07/2019  19:25:03;61.607
17/07/2019  21:25:03;61.487
17/07/2019  23:23:03;59.714
17/07/2019  23:55:03;59.287
18/07/2019  00:53:03;58.823
18/07/2019  02:53:03;58.901
18/07/2019  03:25:03;59.365
18/07/2019  05:25:03;59.209
18/07/2019  07:25:03;59.402
18/07/2019  07:37:03;59.209
18/07/2019  07:45:03;56.738
18/07/2019  07:55:03;57.665
18/07/2019  08:17:03;58.124
18/07/2019  08:31:03;58.588
18/07/2019  08:47:03;59.365
18/07/2019  10:01:03;59.824
18/07/2019  10:35:03;60.173
18/07/2019  11:21:03;60.637
18/07/2019  11:49:03;61.065
18/07/2019  12:05:03;61.414
18/07/2019  12:31:03;61.836
18/07/2019  12:49:03;62.149
18/07/2019  14:49:03;62.498
18/07/2019  15:01:03;62.342
18/07/2019  15:17:03;59.094
18/07/2019  15:27:03;59.558
18/07/2019  15:57:03;61.529
18/07/2019  16:19:03;61.993
18/07/2019  17:09:03;62.342
18/07/2019  18:05:03;62.806
18/07/2019  18:49:03;62.420
18/07/2019  19:33:03;61.956
18/07/2019  20:13:03;60.637
18/07/2019  20:21:03;59.714
18/07/2019  20:45:03;60.173
18/07/2019  20:57:03;60.637
18/07/2019  22:11:03;60.210
18/07/2019  23:19:03;59.714
19/07/2019  00:03:03;59.250
19/07/2019  02:01:03;58.979
19/07/2019  02:47:03;58.630
19/07/2019  03:17:03;58.166
19/07/2019  05:15:03;58.166
19/07/2019  06:57:03;57.707
19/07/2019  07:15:03;53.849
19/07/2019  07:25:03;54.235
19/07/2019  08:25:03;57.394
19/07/2019  08:45:03;57.822
19/07/2019  08:55:03;58.166
19/07/2019  09:11:03;58.630
19/07/2019  10:13:03;59.287
19/07/2019  11:07:03;59.714
19/07/2019  11:25:03;60.173
19/07/2019  11:57:03;60.522
19/07/2019  12:19:03;60.950
19/07/2019  12:45:03;61.414
19/07/2019  13:09:03;61.836
19/07/2019  13:31:03;62.227
19/07/2019  15:15:03;61.878
19/07/2019  15:23:03;60.950
19/07/2019  15:39:03;61.294
19/07/2019  16:17:03;61.722
19/07/2019  17:15:03;61.372
19/07/2019  19:13:03;61.414
19/07/2019  19:29:03;61.836
19/07/2019  21:29:03;61.722
19/07/2019  22:25:03;62.186
19/07/2019  22:49:03;62.029
19/07/2019  22:59:03;59.094
19/07/2019  23:03:03;58.437
19/07/2019  23:09:03;58.938
19/07/2019  23:37:03;60.637
19/07/2019  23:51:03;61.065
20/07/2019  00:03:03;61.565
20/07/2019  00:37:03;61.993
20/07/2019  02:37:03;61.685
20/07/2019  04:35:03;61.529
20/07/2019  05:07:03;61.143
20/07/2019  06:49:03;60.908
20/07/2019  06:51:03;59.980
20/07/2019  06:55:03;60.601
20/07/2019  07:39:03;43.980
20/07/2019  07:45:03;42.484
20/07/2019  07:55:03;45.242
20/07/2019  08:01:03;44.476
20/07/2019  08:23:03;39.726
20/07/2019  08:29:03;38.965
20/07/2019  08:35:03;37.849
20/07/2019  08:47:03;36.478
20/07/2019  08:59:03;35.107
20/07/2019  09:43:03;32.813
20/07/2019  09:45:03;36.478
20/07/2019  09:47:03;38.772
20/07/2019  09:49:03;39.690
20/07/2019  10:23:03;39.231
20/07/2019  10:47:03;37.849
20/07/2019  10:57:03;37.391
20/07/2019  11:13:03;36.629
20/07/2019  11:31:03;36.207
20/07/2019  11:49:03;35.712
20/07/2019  12:09:03;36.019
20/07/2019  12:15:03;38.616
20/07/2019  12:21:03;41.525
20/07/2019  12:35:03;46.431
20/07/2019  12:43:03;48.464
20/07/2019  12:59:03;51.806
20/07/2019  13:25:03;55.502
20/07/2019  14:23:03;59.714
20/07/2019  14:39:03;60.142
20/07/2019  14:51:03;60.794
20/07/2019  15:13:03;61.216
20/07/2019  15:27:03;61.565
20/07/2019  15:43:03;61.993
20/07/2019  16:09:03;61.722
20/07/2019  16:13:03;61.216
20/07/2019  16:23:03;62.342
20/07/2019  17:25:03;62.806
20/07/2019  18:55:03;62.806
20/07/2019  19:07:03;59.824
20/07/2019  19:15:03;60.064
20/07/2019  19:21:03;60.481
20/07/2019  19:35:03;61.101
20/07/2019  19:57:03;61.529
20/07/2019  20:11:03;61.993
20/07/2019  21:25:03;62.915
20/07/2019  22:59:03;62.962
20/07/2019  23:05:03;60.752
20/07/2019  23:09:03;60.637
20/07/2019  23:11:03;54.308
20/07/2019  23:15:03;59.094
20/07/2019  23:17:03;59.980
21/07/2019  01:11:03;60.330
21/07/2019  02:09:03;60.173
21/07/2019  02:15:03;59.094
21/07/2019  02:23:03;58.166
21/07/2019  02:27:03;57.551
21/07/2019  02:35:03;58.010
21/07/2019  02:53:03;59.130
21/07/2019  04:53:03;58.901
21/07/2019  05:37:03;59.287
21/07/2019  07:37:03;59.094
21/07/2019  08:21:03;59.558
21/07/2019  10:19:03;59.600
21/07/2019  10:59:03;60.017
21/07/2019  11:31:03;60.481
21/07/2019  11:45:03;60.173
21/07/2019  11:49:03;59.521
21/07/2019  12:31:03;60.017
21/07/2019  13:41:03;59.558
21/07/2019  13:51:03;56.930
21/07/2019  14:05:03;54.157
21/07/2019  14:13:03;53.656
21/07/2019  14:23:03;54.772
21/07/2019  15:15:03;58.359
21/07/2019  15:27:03;58.823
21/07/2019  15:39:03;59.250
21/07/2019  15:55:03;59.714
21/07/2019  16:13:03;60.142
21/07/2019  16:57:03;60.637
21/07/2019  18:05:03;61.101
21/07/2019  20:05:03;60.674
21/07/2019  20:45:03;60.210
21/07/2019  21:23:03;59.714
21/07/2019  22:45:03;59.250
21/07/2019  23:15:03;58.823
22/07/2019  00:29:03;58.359
22/07/2019  01:13:03;57.900
22/07/2019  01:45:03;57.436
22/07/2019  03:01:03;56.972
22/07/2019  04:39:03;57.394
22/07/2019  06:29:03;57.853
22/07/2019  07:53:03;58.202
22/07/2019  08:51:03;58.588
22/07/2019  09:41:03;58.938
22/07/2019  10:45:03;59.287
22/07/2019  10:59:03;60.017
22/07/2019  11:21:03;60.288
22/07/2019  11:33:03;59.980
22/07/2019  11:45:03;57.358
22/07/2019  11:47:03;57.551
22/07/2019  11:51:03;58.938
22/07/2019  11:57:03;59.871
22/07/2019  12:03:03;59.558
22/07/2019  12:13:03;59.057
22/07/2019  12:35:03;57.822
22/07/2019  12:55:03;58.281
22/07/2019  13:09:03;58.588
22/07/2019  14:25:03;58.124
22/07/2019  14:43:03;58.328
22/07/2019  16:05:03;58.786
22/07/2019  16:15:03;59.824
22/07/2019  16:19:03;60.601
22/07/2019  18:03:03;60.444
22/07/2019  18:11:03;58.166
22/07/2019  18:21:03;55.544
22/07/2019  18:35:03;53.813
22/07/2019  19:01:03;54.157
22/07/2019  19:09:03;55.043
22/07/2019  19:17:03;55.700
22/07/2019  20:21:03;58.938
22/07/2019  20:39:03;59.287
22/07/2019  22:37:03;59.287
23/07/2019  00:03:03;58.938
23/07/2019  02:01:03;59.402
23/07/2019  03:59:03;59.521
23/07/2019  04:13:03;59.057
23/07/2019  04:19:03;57.665
23/07/2019  04:23:03;56.435
23/07/2019  04:35:03;52.233
23/07/2019  04:45:03;49.345
23/07/2019  04:47:03;46.587
23/07/2019  04:49:03;48.271
23/07/2019  04:53:03;50.122
23/07/2019  04:57:03;50.695
23/07/2019  05:01:03;49.314
23/07/2019  05:03:03;49.965
23/07/2019  05:23:03;45.779
23/07/2019  05:33:03;43.824
23/07/2019  05:43:03;41.984
23/07/2019  05:59:03;39.992
23/07/2019  06:15:03;38.465
23/07/2019  06:23:03;37.703
23/07/2019  06:57:03;35.409
23/07/2019  07:07:03;34.914
23/07/2019  07:21:03;34.492
23/07/2019  07:37:03;34.038
23/07/2019  07:59:03;33.580
23/07/2019  09:57:03;33.538
23/07/2019  11:13:03;33.882
23/07/2019  11:53:03;33.460
23/07/2019  12:01:03;33.918
23/07/2019  12:09:03;34.492
23/07/2019  12:21:03;39.575
23/07/2019  12:33:03;43.709
23/07/2019  12:47:03;47.541
23/07/2019  13:07:03;51.691
23/07/2019  13:35:03;55.658
23/07/2019  13:41:03;56.122
23/07/2019  14:15:03;58.901
23/07/2019  14:23:03;59.365
23/07/2019  14:35:03;60.173
23/07/2019  14:47:03;59.714
23/07/2019  15:11:03;59.558
23/07/2019  15:15:03;58.745
23/07/2019  15:33:03;58.328
23/07/2019  16:49:03;58.786
23/07/2019  17:03:03;59.402
23/07/2019  18:23:03;59.871
23/07/2019  18:43:03;59.558
23/07/2019  18:51:03;58.745
23/07/2019  19:51:03;59.057
23/07/2019  21:13:03;59.402
23/07/2019  22:15:03;59.057
23/07/2019  22:19:03;58.437
23/07/2019  22:45:03;58.786
23/07/2019  23:15:03;59.094
24/07/2019  00:49:03;58.630
24/07/2019  01:39:03;58.474
24/07/2019  01:51:03;56.008
24/07/2019  02:09:03;56.738
24/07/2019  02:25:03;57.514
24/07/2019  02:49:03;57.978
24/07/2019  03:07:03;58.328
24/07/2019  05:07:03;57.931
24/07/2019  07:05:03;57.785
24/07/2019  09:05:03;58.281
24/07/2019  09:37:03;57.822
24/07/2019  10:09:03;58.124
24/07/2019  10:25:03;57.822
24/07/2019  10:31:03;56.122
24/07/2019  10:35:03;55.085
24/07/2019  10:39:03;54.423
24/07/2019  10:51:03;54.772
24/07/2019  10:57:03;55.236
24/07/2019  11:15:03;56.315
24/07/2019  11:17:03;51.347
24/07/2019  11:19:03;55.815
24/07/2019  11:21:03;59.209
24/07/2019  11:23:03;61.065
24/07/2019  11:27:03;62.457
24/07/2019  11:33:03;64.041
24/07/2019  11:35:03;63.379
24/07/2019  11:43:03;66.361
24/07/2019  12:15:03;73.306
24/07/2019  12:25:03;74.745
24/07/2019  12:45:03;77.513
24/07/2019  12:51:03;77.982
24/07/2019  12:55:03;78.326
24/07/2019  13:47:03;82.820
24/07/2019  13:53:03;83.284
24/07/2019  14:23:03;85.078
24/07/2019  14:33:03;85.547
24/07/2019  14:51:03;86.642
24/07/2019  15:03:03;86.490
24/07/2019  15:05:03;85.818
24/07/2019  15:07:03;79.577
24/07/2019  15:09:03;72.070
24/07/2019  15:11:03;67.879
24/07/2019  15:13:03;65.548
24/07/2019  15:17:03;62.769
24/07/2019  15:23:03;59.871
24/07/2019  15:31:03;57.707
24/07/2019  15:33:03;53.083
24/07/2019  15:41:03;53.234
24/07/2019  15:47:03;52.155
24/07/2019  15:51:03;51.733
24/07/2019  15:57:03;50.659
24/07/2019  16:19:03;49.423
24/07/2019  16:39:03;48.771
24/07/2019  16:45:03;48.313
24/07/2019  17:01:03;47.854
24/07/2019  17:21:03;47.395
24/07/2019  17:37:03;46.926
24/07/2019  18:01:03;46.509
24/07/2019  19:43:03;46.165
24/07/2019  19:55:03;45.701
24/07/2019  20:21:03;45.357
24/07/2019  22:19:03;45.581
24/07/2019  22:53:03;45.242
24/07/2019  23:01:03;43.860
24/07/2019  23:07:03;43.287
24/07/2019  23:27:03;42.135
24/07/2019  23:33:03;42.594
24/07/2019  23:51:03;43.553
25/07/2019  00:07:03;44.017
25/07/2019  00:27:03;44.361
25/07/2019  02:21:03;44.778
25/07/2019  03:27:03;45.122
25/07/2019  05:25:03;45.435
25/07/2019  07:23:03;45.550
25/07/2019  07:39:03;45.122
25/07/2019  07:49:03;44.627
25/07/2019  08:23:03;45.091
25/07/2019  09:09:03;45.393
25/07/2019  09:11:03;42.025
25/07/2019  09:15:03;44.017
25/07/2019  09:19:03;44.627
25/07/2019  10:41:03;45.091
25/07/2019  11:13:03;45.550
25/07/2019  11:23:03;46.008
25/07/2019  13:15:03;46.467
25/07/2019  14:03:03;46.811
25/07/2019  14:55:03;47.275
25/07/2019  15:45:03;47.734
25/07/2019  17:45:03;47.697
25/07/2019  19:43:03;47.432
25/07/2019  21:41:03;47.082
25/07/2019  22:47:03;47.432
26/07/2019  00:45:03;47.275
26/07/2019  01:35:03;46.811
26/07/2019  03:35:03;46.780
26/07/2019  05:33:03;46.587
26/07/2019  06:55:03;46.352
26/07/2019  07:07:03;44.778
26/07/2019  07:29:03;45.122
26/07/2019  07:43:03;45.435
26/07/2019  08:09:03;45.894
26/07/2019  08:53:03;46.316
26/07/2019  10:23:03;46.780
26/07/2019  12:07:03;47.275
26/07/2019  13:19:03;47.697
26/07/2019  15:19:03;47.395
26/07/2019  15:37:03;43.667
26/07/2019  15:49:03;41.410
26/07/2019  16:15:03;37.891
26/07/2019  17:03:03;34.492
26/07/2019  17:19:03;34.038
26/07/2019  17:39:03;33.580
26/07/2019  18:01:03;33.194
26/07/2019  18:03:03;34.528
26/07/2019  18:05:03;37.281
26/07/2019  18:07:03;38.350
26/07/2019  18:17:03;38.047
26/07/2019  18:29:03;37.281
26/07/2019  18:37:03;36.979
26/07/2019  18:43:03;36.515
26/07/2019  18:49:03;36.666
26/07/2019  18:59:03;39.111
26/07/2019  19:05:03;40.493
26/07/2019  19:37:03;44.319
26/07/2019  19:55:03;45.242
26/07/2019  20:13:03;45.701
26/07/2019  20:29:03;46.509
26/07/2019  21:07:03;46.926
26/07/2019  22:11:03;47.275
27/07/2019  00:05:03;46.926
27/07/2019  00:39:03;46.467
27/07/2019  02:07:03;46.926
27/07/2019  02:21:03;47.239
27/07/2019  03:03:03;47.734
27/07/2019  04:31:03;47.275
27/07/2019  06:29:03;47.004
27/07/2019  08:29:03;46.660
27/07/2019  08:35:03;45.852
27/07/2019  08:41:03;45.242
27/07/2019  08:51:03;45.581
27/07/2019  09:01:03;46.050
27/07/2019  09:25:03;46.467
27/07/2019  09:51:03;46.889
27/07/2019  10:09:03;47.353
27/07/2019  10:55:03;47.854
27/07/2019  12:19:03;48.313
27/07/2019  13:37:03;48.808
27/07/2019  14:33:03;48.313
27/07/2019  15:25:03;47.854
27/07/2019  17:25:03;47.776
27/07/2019  19:25:03;47.697
27/07/2019  19:43:03;47.239
27/07/2019  19:57:03;45.393
27/07/2019  20:09:03;45.852
27/07/2019  20:31:03;46.780
27/07/2019  22:29:03;47.082
28/07/2019  00:29:03;47.082
28/07/2019  02:27:03;46.926
28/07/2019  04:25:03;46.509
28/07/2019  06:05:03;46.050
28/07/2019  06:49:03;45.701
28/07/2019  07:01:03;44.397
28/07/2019  07:11:03;44.663
28/07/2019  07:25:03;45.122
28/07/2019  08:39:03;46.196
28/07/2019  10:39:03;46.352
28/07/2019  12:37:03;46.702
28/07/2019  14:35:03;46.780
28/07/2019  14:53:03;46.509
28/07/2019  15:07:03;44.627
28/07/2019  15:21:03;45.091
28/07/2019  15:35:03;45.701
28/07/2019  16:17:03;46.165
28/07/2019  18:15:03;46.196
28/07/2019  20:15:03;46.050
28/07/2019  21:25:03;45.737
28/07/2019  22:33:03;45.278
28/07/2019  23:17:03;44.934
28/07/2019  23:39:03;43.589
28/07/2019  23:53:03;44.204
29/07/2019  00:19:03;44.627
29/07/2019  02:17:03;45.122
29/07/2019  04:17:03;45.471
29/07/2019  05:47:03;45.091
29/07/2019  07:45:03;44.934
29/07/2019  08:43:03;45.242
29/07/2019  09:35:03;45.701
29/07/2019  09:43:03;45.357
29/07/2019  10:09:03;43.709
29/07/2019  10:37:03;44.168
29/07/2019  10:53:03;44.934
29/07/2019  11:05:03;45.393
29/07/2019  12:35:03;46.968
29/07/2019  13:55:03;47.395
29/07/2019  14:23:03;47.890
29/07/2019  15:01:03;47.541
29/07/2019  15:09:03;46.811
29/07/2019  15:25:03;47.275
29/07/2019  15:59:03;47.697
29/07/2019  17:27:03;48.193
29/07/2019  18:23:03;47.697
29/07/2019  20:05:03;47.239
29/07/2019  21:13:03;46.926
29/07/2019  21:35:03;46.509
29/07/2019  22:39:03;46.123
30/07/2019  00:37:03;46.196
30/07/2019  02:37:03;46.050
30/07/2019  03:17:03;45.701
30/07/2019  05:17:03;45.779
30/07/2019  06:07:03;45.435
30/07/2019  08:05:03;45.242
30/07/2019  08:47:03;45.701
30/07/2019  09:27:03;46.165
30/07/2019  09:57:03;46.624
30/07/2019  11:13:03;47.082
30/07/2019  11:45:03;47.541
30/07/2019  12:27:03;48.047
30/07/2019  12:37:03;46.926
30/07/2019  12:49:03;47.395
30/07/2019  13:09:03;47.353
