Time;HPDIC059
08/05/2019  11:16:15;0.820
08/05/2019  13:16:07;0.796
08/05/2019  15:15:59;0.802
08/05/2019  17:15:51;0.798
08/05/2019  19:15:43;0.856
08/05/2019  21:15:35;0.858
08/05/2019  23:15:27;0.795
09/05/2019  01:15:19;0.802
09/05/2019  03:15:11;0.821
09/05/2019  05:15:03;0.854
09/05/2019  07:14:55;0.742
09/05/2019  09:14:47;0.811
09/05/2019  11:14:39;0.822
09/05/2019  13:14:31;0.807
09/05/2019  15:14:23;0.825
09/05/2019  17:14:15;0.794
09/05/2019  19:14:07;0.794
09/05/2019  21:13:59;0.813
09/05/2019  23:13:51;0.835
10/05/2019  01:13:43;0.812
10/05/2019  03:13:35;0.772
10/05/2019  05:13:27;0.797
10/05/2019  07:13:19;0.814
10/05/2019  09:13:11;0.843
10/05/2019  11:13:03;0.792
10/05/2019  13:12:55;0.788
10/05/2019  15:12:47;0.849
10/05/2019  17:12:39;0.818
10/05/2019  19:12:31;0.759
10/05/2019  21:12:23;0.792
10/05/2019  23:12:15;0.802
11/05/2019  01:12:07;0.772
11/05/2019  03:11:59;0.812
11/05/2019  05:11:51;0.791
11/05/2019  07:11:43;0.809
11/05/2019  09:11:35;0.752
11/05/2019  11:11:27;0.806
11/05/2019  13:11:19;0.795
11/05/2019  15:11:11;0.841
11/05/2019  17:11:03;0.783
11/05/2019  19:10:55;0.794
11/05/2019  21:10:47;0.850
11/05/2019  23:10:39;0.820
12/05/2019  01:10:31;0.779
12/05/2019  03:10:23;0.741
12/05/2019  05:10:15;0.822
12/05/2019  07:10:07;0.826
12/05/2019  09:09:59;0.768
12/05/2019  11:09:51;0.778
12/05/2019  13:09:43;0.739
12/05/2019  15:09:35;0.760
12/05/2019  17:09:27;0.823
12/05/2019  19:09:19;0.841
12/05/2019  21:09:11;0.809
12/05/2019  23:09:03;0.844
13/05/2019  01:08:55;0.858
13/05/2019  03:08:47;0.773
13/05/2019  05:08:39;0.817
13/05/2019  07:08:31;0.831
13/05/2019  09:08:23;0.842
13/05/2019  11:08:15;0.799
13/05/2019  13:08:07;0.792
13/05/2019  15:07:59;0.816
13/05/2019  17:07:51;0.812
13/05/2019  19:07:43;0.829
13/05/2019  21:07:35;0.779
13/05/2019  23:07:27;0.837
14/05/2019  01:07:19;0.808
14/05/2019  03:07:11;0.835
14/05/2019  05:07:03;0.847
14/05/2019  07:06:55;0.863
14/05/2019  09:06:47;0.844
14/05/2019  11:06:39;0.843
14/05/2019  13:06:31;0.793
14/05/2019  15:06:23;0.769
14/05/2019  17:06:15;0.792
14/05/2019  19:06:07;0.779
14/05/2019  21:05:59;0.813
14/05/2019  23:05:51;0.810
15/05/2019  01:05:43;0.793
15/05/2019  03:05:35;0.843
15/05/2019  05:05:27;0.832
15/05/2019  07:05:19;0.790
15/05/2019  09:05:11;0.814
15/05/2019  11:05:03;0.789
15/05/2019  13:04:55;0.753
15/05/2019  15:04:47;0.776
15/05/2019  17:04:39;0.781
15/05/2019  19:04:31;0.763
15/05/2019  21:04:23;0.794
15/05/2019  23:04:15;0.793
16/05/2019  01:04:07;0.861
16/05/2019  03:03:59;0.828
16/05/2019  05:03:51;0.812
16/05/2019  07:03:43;0.781
16/05/2019  09:03:35;0.779
16/05/2019  11:03:27;0.792
16/05/2019  13:03:19;0.821
16/05/2019  15:03:11;0.842
16/05/2019  17:03:03;0.745
16/05/2019  19:02:55;0.786
16/05/2019  21:02:47;0.837
16/05/2019  23:02:39;0.810
17/05/2019  01:02:31;0.762
17/05/2019  03:02:23;0.841
17/05/2019  05:02:15;0.791
17/05/2019  07:02:07;0.885
17/05/2019  09:01:59;0.796
17/05/2019  11:01:51;0.822
17/05/2019  13:01:43;0.789
17/05/2019  15:01:35;0.774
17/05/2019  17:01:27;0.787
17/05/2019  19:01:19;0.827
17/05/2019  21:01:11;0.809
17/05/2019  23:01:03;0.824
18/05/2019  01:00:55;0.795
18/05/2019  03:00:47;0.854
18/05/2019  05:00:39;0.859
18/05/2019  07:00:31;0.763
18/05/2019  09:00:23;0.783
18/05/2019  11:00:15;0.800
18/05/2019  13:00:07;0.752
18/05/2019  14:59:59;0.758
18/05/2019  16:59:51;0.842
18/05/2019  18:59:43;0.763
18/05/2019  20:59:35;0.804
18/05/2019  22:59:27;0.754
19/05/2019  00:59:19;0.788
19/05/2019  02:59:11;0.820
19/05/2019  04:59:03;0.826
19/05/2019  06:58:55;0.807
19/05/2019  08:58:47;0.792
19/05/2019  10:58:39;0.845
19/05/2019  12:58:31;0.786
19/05/2019  14:58:23;0.791
19/05/2019  16:58:15;0.786
19/05/2019  18:58:07;0.787
19/05/2019  20:57:59;0.845
19/05/2019  22:57:51;0.793
20/05/2019  00:57:43;0.781
20/05/2019  02:57:35;0.803
20/05/2019  04:57:27;0.755
20/05/2019  06:57:19;0.834
20/05/2019  08:57:11;0.798
20/05/2019  10:57:03;0.807
20/05/2019  12:56:55;0.788
20/05/2019  14:56:47;0.822
20/05/2019  16:56:39;0.785
20/05/2019  18:56:31;0.784
20/05/2019  20:56:23;0.829
20/05/2019  22:56:15;0.811
21/05/2019  00:56:07;0.770
21/05/2019  02:55:59;0.810
21/05/2019  04:55:51;0.777
21/05/2019  06:55:43;0.848
21/05/2019  08:55:35;0.817
21/05/2019  10:55:27;0.780
21/05/2019  12:55:19;0.820
21/05/2019  14:55:11;0.791
21/05/2019  16:55:03;0.807
21/05/2019  18:54:55;0.825
21/05/2019  20:54:47;0.769
21/05/2019  22:54:39;0.773
22/05/2019  00:54:31;0.793
22/05/2019  02:54:23;0.810
22/05/2019  04:54:15;0.790
22/05/2019  06:54:07;0.756
22/05/2019  08:53:59;0.810
22/05/2019  10:53:51;0.792
22/05/2019  12:53:43;0.793
22/05/2019  14:53:35;0.777
22/05/2019  16:53:27;0.779
22/05/2019  18:53:19;0.795
22/05/2019  20:53:11;0.824
22/05/2019  22:53:03;0.791
23/05/2019  00:52:55;0.823
23/05/2019  02:52:47;0.762
23/05/2019  04:52:39;0.801
23/05/2019  06:52:31;0.851
23/05/2019  08:52:23;0.871
23/05/2019  10:52:15;0.864
23/05/2019  12:52:07;0.849
23/05/2019  13:41:43;1.735
23/05/2019  15:41:35;1.684
23/05/2019  17:41:27;1.701
23/05/2019  19:41:19;1.661
23/05/2019  21:41:11;1.676
23/05/2019  23:41:03;1.671
24/05/2019  01:40:55;1.665
24/05/2019  03:40:47;1.644
24/05/2019  05:40:39;1.673
24/05/2019  07:40:31;1.630
24/05/2019  09:40:23;1.856
24/05/2019  11:28:53;1.785
24/05/2019  11:30:57;0.371
24/05/2019  11:47:29;0.104
24/05/2019  11:48:31;1.800
24/05/2019  13:48:23;1.782
24/05/2019  14:45:13;1.616
24/05/2019  14:46:15;0.001
24/05/2019  14:47:17;0.001
24/05/2019  14:48:19;NaN
24/05/2019  15:00:43;NaN
24/05/2019  15:01:45;0.002
24/05/2019  15:07:57;0.001
24/05/2019  15:08:59;1.325
24/05/2019  17:08:51;1.534
24/05/2019  19:08:43;1.592
24/05/2019  21:08:35;1.689
24/05/2019  23:08:27;1.687
25/05/2019  01:08:19;1.662
25/05/2019  03:08:11;1.592
25/05/2019  05:08:03;1.658
25/05/2019  07:07:55;1.630
25/05/2019  09:07:47;1.624
25/05/2019  11:07:39;1.571
25/05/2019  13:07:31;1.497
25/05/2019  15:07:23;1.533
25/05/2019  17:07:15;1.493
25/05/2019  19:07:07;1.287
25/05/2019  21:06:59;1.355
25/05/2019  23:06:51;1.310
26/05/2019  01:06:43;1.370
26/05/2019  03:06:35;1.270
26/05/2019  05:06:27;1.250
26/05/2019  07:06:19;1.215
26/05/2019  09:06:11;1.037
26/05/2019  11:06:03;1.096
26/05/2019  13:05:55;1.171
26/05/2019  15:05:47;1.153
26/05/2019  17:05:39;1.095
26/05/2019  19:05:31;1.093
26/05/2019  21:05:23;1.134
26/05/2019  23:05:15;1.144
27/05/2019  01:05:07;1.146
27/05/2019  03:04:59;1.149
27/05/2019  05:04:51;1.107
27/05/2019  07:04:43;1.077
27/05/2019  09:04:35;1.071
27/05/2019  11:04:27;1.057
27/05/2019  13:04:19;1.378
27/05/2019  15:04:11;1.368
27/05/2019  17:04:03;1.364
27/05/2019  19:03:55;1.358
27/05/2019  21:03:47;1.361
27/05/2019  23:03:39;1.354
28/05/2019  01:03:31;1.374
28/05/2019  03:03:23;1.374
28/05/2019  05:03:15;1.373
28/05/2019  07:03:07;1.363
28/05/2019  09:02:59;1.365
28/05/2019  11:02:51;1.363
28/05/2019  13:02:43;0.923
28/05/2019  15:02:35;0.902
28/05/2019  17:02:27;0.887
28/05/2019  19:02:19;0.889
28/05/2019  21:02:11;0.909
28/05/2019  23:02:03;0.943
29/05/2019  01:01:55;0.929
29/05/2019  03:01:47;0.947
29/05/2019  05:01:39;0.942
29/05/2019  07:01:31;0.922
29/05/2019  09:01:23;0.912
29/05/2019  11:01:15;0.968
29/05/2019  13:01:07;0.964
29/05/2019  15:00:59;0.920
29/05/2019  17:00:51;0.898
29/05/2019  19:00:43;0.894
29/05/2019  21:00:35;0.889
29/05/2019  23:00:27;0.903
30/05/2019  01:00:19;0.919
30/05/2019  03:00:11;0.922
30/05/2019  05:00:03;0.931
30/05/2019  06:59:55;0.932
30/05/2019  08:59:47;0.945
30/05/2019  10:59:39;0.951
30/05/2019  12:59:31;0.944
30/05/2019  14:59:23;0.951
30/05/2019  16:59:15;0.902
30/05/2019  18:59:07;0.921
30/05/2019  20:58:59;0.931
30/05/2019  22:58:51;0.927
31/05/2019  00:58:43;0.940
31/05/2019  02:58:35;0.920
31/05/2019  04:58:27;0.921
31/05/2019  06:58:19;0.942
31/05/2019  08:58:11;0.913
31/05/2019  10:58:03;0.905
31/05/2019  12:57:55;0.911
31/05/2019  14:57:47;0.953
31/05/2019  16:57:39;0.939
31/05/2019  18:57:31;0.872
31/05/2019  20:57:23;0.954
31/05/2019  22:57:15;0.881
01/06/2019  00:57:07;0.946
01/06/2019  02:56:59;0.895
01/06/2019  04:56:51;0.862
01/06/2019  06:56:43;0.958
01/06/2019  08:56:35;0.902
01/06/2019  10:56:27;0.957
01/06/2019  12:56:19;0.925
01/06/2019  14:56:11;0.859
01/06/2019  16:56:03;0.947
01/06/2019  18:55:55;0.890
01/06/2019  20:55:47;0.903
01/06/2019  22:55:39;0.898
02/06/2019  00:55:31;0.900
02/06/2019  02:55:23;0.983
02/06/2019  04:55:15;0.907
02/06/2019  06:55:07;0.925
02/06/2019  08:54:59;0.904
02/06/2019  10:54:51;0.917
02/06/2019  12:54:43;0.901
02/06/2019  14:54:35;0.887
02/06/2019  16:54:27;0.915
02/06/2019  18:54:19;0.941
02/06/2019  20:54:11;0.932
02/06/2019  22:54:03;0.945
03/06/2019  00:53:55;0.938
03/06/2019  02:53:47;0.933
03/06/2019  04:53:39;0.938
03/06/2019  06:53:31;0.960
03/06/2019  08:53:23;0.936
03/06/2019  10:53:15;0.920
03/06/2019  12:53:07;0.931
03/06/2019  14:52:59;0.916
03/06/2019  16:52:51;0.919
03/06/2019  18:52:43;0.942
03/06/2019  20:52:35;0.936
03/06/2019  22:52:27;0.949
04/06/2019  00:52:19;0.948
04/06/2019  02:52:11;0.930
04/06/2019  04:52:03;0.921
04/06/2019  06:51:55;0.905
04/06/2019  08:51:47;0.916
04/06/2019  10:51:39;0.898
04/06/2019  12:51:31;0.898
04/06/2019  14:51:23;0.885
04/06/2019  16:51:15;0.901
04/06/2019  18:51:07;0.890
04/06/2019  20:50:59;0.932
04/06/2019  22:50:51;0.913
05/06/2019  00:50:43;0.907
05/06/2019  02:50:35;0.903
05/06/2019  04:50:27;0.881
05/06/2019  06:50:19;0.877
05/06/2019  08:50:11;0.925
05/06/2019  10:50:03;0.920
05/06/2019  12:49:55;0.969
05/06/2019  14:49:47;0.861
05/06/2019  16:49:39;0.873
05/06/2019  18:49:31;0.938
05/06/2019  20:49:23;0.896
05/06/2019  22:49:15;0.952
06/06/2019  00:49:07;0.908
06/06/2019  02:48:59;0.892
06/06/2019  04:48:51;0.912
06/06/2019  06:48:43;0.891
06/06/2019  08:48:35;0.895
06/06/2019  10:48:27;0.881
06/06/2019  12:48:19;0.870
06/06/2019  14:48:11;0.902
06/06/2019  16:48:03;0.868
06/06/2019  18:47:55;0.864
06/06/2019  20:47:47;0.879
06/06/2019  22:47:39;0.876
07/06/2019  00:47:31;0.897
07/06/2019  02:47:23;0.893
07/06/2019  04:47:15;0.903
07/06/2019  06:47:07;0.924
07/06/2019  08:46:59;0.886
07/06/2019  10:46:51;0.870
07/06/2019  12:46:43;0.875
07/06/2019  14:46:35;0.888
07/06/2019  16:46:27;0.869
07/06/2019  18:46:19;0.895
07/06/2019  20:46:11;0.919
07/06/2019  22:46:03;0.930
08/06/2019  00:45:55;0.902
08/06/2019  02:45:47;0.937
08/06/2019  04:45:39;0.884
08/06/2019  06:45:31;0.900
08/06/2019  08:45:23;0.907
08/06/2019  10:45:15;0.901
08/06/2019  12:45:07;0.913
08/06/2019  14:44:59;0.908
08/06/2019  16:44:51;0.925
08/06/2019  18:44:43;0.901
08/06/2019  20:44:35;0.935
08/06/2019  22:44:27;0.889
09/06/2019  00:44:19;0.886
09/06/2019  02:44:11;0.915
09/06/2019  04:44:03;0.851
09/06/2019  06:43:55;0.846
09/06/2019  08:43:47;0.901
09/06/2019  10:43:39;0.957
09/06/2019  12:43:31;0.883
09/06/2019  14:43:23;0.911
09/06/2019  16:43:15;0.906
09/06/2019  18:43:07;0.866
09/06/2019  20:42:59;0.853
09/06/2019  22:42:51;0.893
10/06/2019  00:42:43;0.901
10/06/2019  02:42:35;0.875
10/06/2019  04:42:27;0.917
10/06/2019  06:42:19;0.901
10/06/2019  08:42:11;0.866
10/06/2019  10:42:03;0.949
10/06/2019  12:41:55;0.936
10/06/2019  14:41:47;0.958
10/06/2019  16:41:39;0.864
10/06/2019  18:41:31;0.885
10/06/2019  20:41:23;0.896
10/06/2019  22:41:15;0.907
11/06/2019  00:41:07;0.902
11/06/2019  02:40:59;0.861
11/06/2019  04:40:51;0.865
11/06/2019  06:40:43;0.902
11/06/2019  08:40:35;0.897
11/06/2019  10:40:27;0.875
11/06/2019  12:40:19;0.859
11/06/2019  14:40:11;0.927
11/06/2019  16:40:03;0.943
11/06/2019  18:39:55;0.894
11/06/2019  20:39:47;0.886
11/06/2019  22:39:39;0.893
12/06/2019  00:39:31;0.895
12/06/2019  02:39:23;0.914
12/06/2019  04:39:15;0.889
12/06/2019  06:39:07;0.917
12/06/2019  08:38:59;0.898
12/06/2019  10:38:51;0.897
12/06/2019  12:38:43;0.913
12/06/2019  14:38:35;0.865
12/06/2019  16:38:27;0.859
12/06/2019  18:38:19;0.955
12/06/2019  20:38:11;0.958
12/06/2019  22:38:03;0.878
13/06/2019  00:37:55;0.851
13/06/2019  02:37:47;0.882
13/06/2019  04:37:39;0.900
13/06/2019  06:37:31;0.869
13/06/2019  08:37:23;0.873
13/06/2019  10:37:15;0.925
13/06/2019  12:37:07;0.856
13/06/2019  14:36:59;0.852
13/06/2019  16:36:51;0.900
13/06/2019  18:36:43;0.953
13/06/2019  20:36:35;0.942
13/06/2019  22:36:27;0.881
14/06/2019  00:36:19;0.890
14/06/2019  02:36:11;0.861
14/06/2019  04:36:03;0.932
14/06/2019  06:35:55;0.875
14/06/2019  08:35:47;0.889
14/06/2019  10:35:39;0.897
14/06/2019  12:35:31;0.934
14/06/2019  14:35:23;0.861
14/06/2019  16:35:15;0.857
14/06/2019  18:35:07;0.914
14/06/2019  20:34:59;0.960
14/06/2019  22:34:51;0.910
15/06/2019  00:34:43;0.913
15/06/2019  02:34:35;0.880
15/06/2019  04:34:27;0.871
15/06/2019  06:34:19;0.937
15/06/2019  08:34:11;0.903
15/06/2019  10:34:03;0.962
15/06/2019  12:33:55;0.921
15/06/2019  14:33:47;0.958
15/06/2019  16:33:39;0.906
15/06/2019  18:33:31;0.949
15/06/2019  20:33:23;0.948
15/06/2019  22:33:15;0.880
16/06/2019  00:33:07;0.974
16/06/2019  02:32:59;0.873
16/06/2019  04:32:51;0.884
16/06/2019  06:32:43;0.899
16/06/2019  08:32:35;0.908
16/06/2019  10:32:27;0.900
16/06/2019  12:32:19;0.904
16/06/2019  14:32:11;0.915
16/06/2019  16:32:03;0.900
16/06/2019  18:31:55;0.907
16/06/2019  20:31:47;0.921
16/06/2019  22:31:39;0.923
17/06/2019  00:31:31;0.921
17/06/2019  02:31:23;0.920
17/06/2019  04:31:15;0.938
17/06/2019  06:31:07;0.946
17/06/2019  08:30:59;0.941
17/06/2019  10:30:51;0.959
17/06/2019  12:30:43;0.959
17/06/2019  14:30:35;0.959
17/06/2019  16:30:27;0.936
17/06/2019  18:30:19;0.971
17/06/2019  20:30:11;1.036
17/06/2019  22:30:03;1.044
18/06/2019  00:29:55;1.013
18/06/2019  02:29:47;1.030
18/06/2019  04:29:39;1.042
18/06/2019  06:29:31;1.051
18/06/2019  08:29:23;1.021
18/06/2019  10:29:15;1.018
18/06/2019  12:29:07;1.029
18/06/2019  14:28:59;1.039
18/06/2019  16:28:51;1.034
18/06/2019  18:28:43;1.044
18/06/2019  20:28:35;1.084
18/06/2019  22:28:27;1.082
19/06/2019  00:28:19;1.098
19/06/2019  02:28:11;1.086
19/06/2019  04:28:03;1.113
19/06/2019  06:27:55;1.117
19/06/2019  08:27:47;1.106
19/06/2019  10:27:39;1.090
19/06/2019  12:27:31;1.074
19/06/2019  14:27:23;1.052
19/06/2019  16:27:15;1.050
19/06/2019  18:27:07;1.063
19/06/2019  20:26:59;1.070
19/06/2019  22:26:51;1.072
20/06/2019  00:26:43;1.074
20/06/2019  02:26:35;1.091
20/06/2019  04:26:27;1.137
20/06/2019  06:26:19;1.147
20/06/2019  08:26:11;1.135
20/06/2019  10:26:03;1.090
20/06/2019  12:25:55;1.074
20/06/2019  14:25:47;1.072
20/06/2019  16:25:39;1.107
20/06/2019  18:25:31;1.117
20/06/2019  20:25:23;1.126
20/06/2019  22:25:15;1.125
21/06/2019  00:25:07;1.139
21/06/2019  02:24:59;1.120
21/06/2019  04:24:51;1.157
21/06/2019  06:24:43;1.139
21/06/2019  08:24:35;1.129
21/06/2019  10:24:27;1.129
21/06/2019  12:24:19;1.144
21/06/2019  14:24:11;1.141
21/06/2019  16:24:03;1.120
21/06/2019  18:23:55;1.125
21/06/2019  20:23:47;1.160
21/06/2019  22:23:39;1.141
22/06/2019  00:23:31;1.175
22/06/2019  02:23:23;1.186
22/06/2019  04:23:15;1.158
22/06/2019  06:23:07;1.169
22/06/2019  08:22:59;1.187
22/06/2019  10:22:51;1.171
22/06/2019  12:22:43;1.164
22/06/2019  14:22:35;1.153
22/06/2019  16:22:27;1.145
22/06/2019  18:22:19;1.139
22/06/2019  20:22:11;1.156
22/06/2019  22:22:03;1.174
23/06/2019  00:21:55;1.149
23/06/2019  02:21:47;1.131
23/06/2019  04:21:39;1.144
23/06/2019  06:21:31;1.147
23/06/2019  08:21:23;1.139
23/06/2019  10:21:15;1.135
23/06/2019  12:21:07;1.125
23/06/2019  14:20:59;1.098
23/06/2019  16:20:51;1.133
23/06/2019  18:20:43;1.133
23/06/2019  20:20:35;1.147
23/06/2019  22:20:27;1.158
24/06/2019  00:20:19;1.159
24/06/2019  02:20:11;1.206
24/06/2019  04:20:03;1.194
24/06/2019  06:19:55;1.173
24/06/2019  08:19:47;1.172
24/06/2019  10:19:39;1.171
24/06/2019  12:19:31;1.159
24/06/2019  14:19:23;1.162
24/06/2019  16:19:15;1.158
24/06/2019  18:19:07;1.177
24/06/2019  20:18:59;1.173
24/06/2019  22:18:51;1.197
25/06/2019  00:18:43;1.206
25/06/2019  02:18:35;1.184
25/06/2019  04:18:27;1.198
25/06/2019  06:18:19;1.229
25/06/2019  08:18:11;1.201
25/06/2019  10:18:03;1.156
25/06/2019  12:17:55;1.132
25/06/2019  14:17:47;1.160
25/06/2019  16:17:39;1.137
25/06/2019  18:17:31;1.166
25/06/2019  20:17:23;1.176
25/06/2019  22:17:15;1.147
26/06/2019  00:17:07;1.171
26/06/2019  02:16:59;1.161
26/06/2019  04:16:51;1.153
26/06/2019  06:16:43;1.137
26/06/2019  08:16:35;1.163
26/06/2019  10:16:27;1.162
26/06/2019  12:16:19;1.105
26/06/2019  14:16:11;1.128
26/06/2019  16:16:03;1.128
26/06/2019  18:15:55;1.144
26/06/2019  20:15:47;1.123
26/06/2019  22:15:39;1.135
27/06/2019  00:15:31;1.143
27/06/2019  02:15:23;1.153
27/06/2019  04:15:15;1.162
27/06/2019  06:15:07;1.147
27/06/2019  08:14:59;1.131
27/06/2019  10:14:51;1.162
27/06/2019  12:14:43;1.157
27/06/2019  14:14:35;1.131
27/06/2019  16:14:27;1.099
27/06/2019  18:14:19;1.119
27/06/2019  20:14:11;1.105
27/06/2019  22:14:03;1.131
28/06/2019  00:13:55;1.148
28/06/2019  02:13:47;1.140
28/06/2019  04:13:39;1.164
28/06/2019  06:13:31;1.189
28/06/2019  08:13:23;1.195
28/06/2019  10:13:15;1.185
28/06/2019  12:13:07;1.176
28/06/2019  14:12:59;1.181
28/06/2019  16:12:51;1.171
28/06/2019  18:12:43;1.145
28/06/2019  20:12:35;1.097
28/06/2019  22:12:27;1.122
29/06/2019  00:12:19;1.109
29/06/2019  02:12:11;1.118
29/06/2019  04:12:03;1.190
29/06/2019  06:11:55;1.172
29/06/2019  08:11:47;1.169
29/06/2019  10:11:39;1.197
29/06/2019  12:11:31;1.146
29/06/2019  14:11:23;1.133
29/06/2019  16:11:15;1.171
29/06/2019  18:11:07;1.174
29/06/2019  20:10:59;1.141
29/06/2019  22:10:51;1.164
30/06/2019  00:10:43;1.141
30/06/2019  02:10:35;1.139
30/06/2019  04:10:27;1.190
30/06/2019  06:10:19;1.150
30/06/2019  08:10:11;1.167
30/06/2019  10:10:03;1.171
30/06/2019  12:09:55;1.176
30/06/2019  14:09:47;1.176
30/06/2019  16:09:39;1.171
30/06/2019  18:09:31;1.185
30/06/2019  20:09:23;1.155
30/06/2019  22:09:15;1.170
01/07/2019  00:09:07;1.205
01/07/2019  02:08:59;1.203
01/07/2019  04:08:51;1.193
01/07/2019  06:08:43;1.190
01/07/2019  08:08:35;1.212
01/07/2019  10:08:27;1.171
01/07/2019  12:08:19;1.169
01/07/2019  14:08:11;1.182
01/07/2019  16:08:03;1.212
01/07/2019  18:07:55;1.195
01/07/2019  20:07:47;1.210
01/07/2019  22:07:39;1.205
02/07/2019  00:07:31;1.205
02/07/2019  02:07:23;1.229
02/07/2019  04:07:15;1.231
02/07/2019  06:07:07;1.209
02/07/2019  08:06:59;1.238
02/07/2019  10:06:51;1.212
02/07/2019  12:06:43;1.227
02/07/2019  14:06:35;1.229
02/07/2019  16:06:27;1.190
02/07/2019  18:06:19;1.194
02/07/2019  20:06:11;1.214
02/07/2019  22:06:03;1.179
03/07/2019  00:05:55;1.203
03/07/2019  02:05:47;1.222
03/07/2019  04:05:39;1.206
03/07/2019  06:05:31;1.224
03/07/2019  08:05:23;1.243
03/07/2019  10:05:15;1.224
03/07/2019  12:05:07;1.199
03/07/2019  14:04:59;1.165
03/07/2019  16:04:51;1.179
03/07/2019  18:04:43;1.207
03/07/2019  20:04:35;1.175
03/07/2019  22:04:27;1.183
04/07/2019  00:04:19;1.215
04/07/2019  02:04:11;1.225
04/07/2019  04:04:03;1.176
04/07/2019  06:03:55;1.218
04/07/2019  08:03:47;1.215
04/07/2019  10:03:39;1.195
04/07/2019  12:03:31;1.211
04/07/2019  14:03:23;1.177
04/07/2019  16:03:15;1.172
04/07/2019  18:03:07;1.168
04/07/2019  20:02:59;1.170
04/07/2019  22:02:51;1.218
05/07/2019  00:02:43;1.196
05/07/2019  02:02:35;1.216
05/07/2019  04:02:27;1.225
05/07/2019  06:02:19;1.237
05/07/2019  08:02:11;1.256
05/07/2019  10:02:03;1.239
05/07/2019  12:01:55;1.222
05/07/2019  14:01:47;1.248
05/07/2019  16:01:39;1.249
05/07/2019  18:01:31;1.245
05/07/2019  20:01:23;1.251
05/07/2019  22:01:15;1.263
06/07/2019  00:01:07;1.281
06/07/2019  02:00:59;1.294
06/07/2019  04:00:51;1.303
06/07/2019  06:00:43;1.268
06/07/2019  08:00:35;1.266
06/07/2019  10:00:27;1.249
06/07/2019  12:00:19;1.255
06/07/2019  14:00:11;1.239
06/07/2019  16:00:03;1.225
06/07/2019  17:59:55;1.229
06/07/2019  19:59:47;1.241
06/07/2019  21:59:39;1.280
06/07/2019  23:59:31;1.264
07/07/2019  01:59:23;1.269
07/07/2019  03:59:15;1.265
07/07/2019  05:59:07;1.289
07/07/2019  07:58:59;1.269
07/07/2019  09:58:51;1.260
07/07/2019  11:58:43;1.274
07/07/2019  13:58:35;1.229
07/07/2019  15:58:27;1.216
07/07/2019  17:58:19;1.209
07/07/2019  19:58:11;1.257
07/07/2019  21:58:03;1.284
07/07/2019  23:57:55;1.247
08/07/2019  01:57:47;1.279
08/07/2019  03:57:39;1.264
08/07/2019  05:57:31;1.250
08/07/2019  07:57:23;1.260
08/07/2019  09:57:15;1.307
08/07/2019  11:57:07;1.281
08/07/2019  13:56:59;1.302
08/07/2019  15:56:51;1.256
08/07/2019  17:56:43;1.257
08/07/2019  19:56:35;1.265
08/07/2019  21:56:27;1.295
08/07/2019  23:56:19;1.301
09/07/2019  01:56:11;1.298
09/07/2019  03:56:03;1.331
09/07/2019  05:55:55;1.296
09/07/2019  07:55:47;1.323
09/07/2019  09:55:39;1.310
09/07/2019  11:55:31;1.266
09/07/2019  13:55:23;1.263
09/07/2019  15:55:15;1.284
09/07/2019  17:55:07;1.237
09/07/2019  19:54:59;1.292
09/07/2019  21:54:51;1.307
09/07/2019  23:54:43;1.287
10/07/2019  01:54:35;1.319
10/07/2019  03:54:27;1.303
10/07/2019  05:54:19;1.308
10/07/2019  07:54:11;1.302
10/07/2019  09:54:03;1.309
10/07/2019  11:53:55;1.256
10/07/2019  13:53:47;1.293
10/07/2019  15:53:39;1.275
10/07/2019  17:53:31;1.264
10/07/2019  19:53:23;1.302
10/07/2019  21:53:15;1.309
10/07/2019  23:53:07;1.306
11/07/2019  01:52:59;1.326
11/07/2019  03:52:51;1.331
11/07/2019  05:52:43;1.353
11/07/2019  07:52:35;1.332
11/07/2019  09:52:27;1.344
11/07/2019  11:52:19;1.322
11/07/2019  13:52:11;1.325
11/07/2019  15:52:03;1.331
11/07/2019  17:51:55;1.321
11/07/2019  19:51:47;1.338
11/07/2019  21:51:39;1.357
11/07/2019  23:51:31;1.362
12/07/2019  01:51:23;1.355
12/07/2019  03:51:15;1.354
12/07/2019  05:51:07;1.380
12/07/2019  07:50:59;1.358
12/07/2019  09:50:51;1.364
12/07/2019  11:50:43;1.335
12/07/2019  13:50:35;1.322
12/07/2019  15:50:27;1.316
12/07/2019  17:50:19;1.340
12/07/2019  19:50:11;1.306
12/07/2019  21:50:03;1.341
12/07/2019  23:49:55;1.350
13/07/2019  01:49:47;1.356
13/07/2019  03:49:39;1.359
13/07/2019  05:49:31;1.361
13/07/2019  07:49:23;1.353
13/07/2019  09:49:15;1.347
13/07/2019  11:49:07;1.350
13/07/2019  13:48:59;1.344
13/07/2019  15:48:51;1.313
13/07/2019  17:48:43;1.330
13/07/2019  19:48:35;1.317
13/07/2019  21:48:27;1.334
13/07/2019  23:48:19;1.361
14/07/2019  01:48:11;1.363
14/07/2019  03:48:03;1.365
14/07/2019  05:47:55;1.389
14/07/2019  07:47:47;1.363
14/07/2019  09:47:39;1.380
14/07/2019  11:47:31;1.346
14/07/2019  13:47:23;1.320
14/07/2019  15:47:15;1.338
14/07/2019  17:47:07;1.363
14/07/2019  19:46:59;1.354
14/07/2019  21:46:51;1.378
