,Time,HVI876X,HTI883A
288,2019-01-01 07:39:00,52.428999999999995,50.66
289,2019-01-01 07:40:00,51.29600000000001,50.66
290,2019-01-01 07:41:00,51.242,50.66
291,2019-01-01 07:42:00,52.831,50.66
292,2019-01-01 07:43:00,51.306999999999995,50.66
293,2019-01-01 07:44:00,52.20399999999999,50.66
294,2019-01-01 07:45:00,52.478,50.66
295,2019-01-01 07:46:00,51.181999999999995,50.66
296,2019-01-01 07:47:00,51.426,50.66
297,2019-01-01 07:48:00,52.526,50.66
298,2019-01-01 07:49:00,51.631,50.66
299,2019-01-01 07:50:00,51.42100000000001,50.66
300,2019-01-01 07:51:00,52.571999999999996,50.66
301,2019-01-01 07:53:00,51.599,50.66
302,2019-01-01 07:55:00,51.586000000000006,50.66
303,2019-01-01 07:56:00,52.442,50.66
304,2019-01-01 07:57:00,52.415,50.66
305,2019-01-01 07:58:00,51.782,50.66
306,2019-01-01 08:01:00,51.474,50.66
307,2019-01-01 08:02:00,51.137,50.66
308,2019-01-01 08:03:00,52.531000000000006,50.66
309,2019-01-01 08:04:00,51.358999999999995,50.66
310,2019-01-01 08:17:00,51.537,50.66
311,2019-01-01 08:18:00,52.175,50.66
312,2019-01-01 08:19:00,51.231,50.66
313,2019-01-01 08:20:00,51.242,50.66
314,2019-01-01 08:21:00,52.415,50.66
315,2019-01-01 08:22:00,51.231,50.66
316,2019-01-01 08:24:00,51.777,50.66
317,2019-01-01 08:31:00,51.604,50.66
318,2019-01-01 08:39:00,51.233999999999995,50.66
319,2019-01-01 08:40:00,52.625,50.66
320,2019-01-01 08:41:00,51.067,50.66
321,2019-01-01 08:42:00,52.247,50.66
322,2019-01-01 08:43:00,51.177,50.66
323,2019-01-01 08:44:00,52.398,50.66
324,2019-01-01 08:45:00,51.555,50.66
325,2019-01-01 08:46:00,51.312,50.66
326,2019-01-01 08:47:00,52.799,50.66
327,2019-01-01 08:48:00,51.507,50.66
328,2019-01-01 08:50:00,51.275,50.66
329,2019-01-01 08:51:00,52.434,50.66
330,2019-01-01 08:52:00,51.571999999999996,50.66
331,2019-01-01 08:53:00,52.418,50.66
332,2019-01-01 08:55:00,51.21,50.66
333,2019-01-01 08:58:00,51.263000000000005,50.66
334,2019-01-01 08:59:00,52.077,50.66
335,2019-01-01 09:01:00,51.228,50.66
336,2019-01-01 09:03:00,51.566,50.5
337,2019-01-01 09:04:00,52.312,50.5
338,2019-01-01 09:06:00,51.185,50.5
339,2019-01-01 09:07:00,52.188,50.5
340,2019-01-01 09:08:00,51.372,50.5
341,2019-01-01 09:13:00,51.571999999999996,50.5
342,2019-01-01 09:14:00,52.56399999999999,50.5
343,2019-01-01 09:15:00,51.08,50.5
344,2019-01-01 09:16:00,52.258,50.5
345,2019-01-01 09:17:00,52.398,50.5
346,2019-01-01 09:18:00,51.315,50.5
347,2019-01-01 09:26:00,51.148,50.5
348,2019-01-01 09:27:00,52.31399999999999,50.5
349,2019-01-01 09:29:00,51.177,50.5
350,2019-01-01 09:30:00,52.007,50.5
351,2019-01-01 09:31:00,51.06399999999999,50.5
352,2019-01-01 09:32:00,51.121,50.5
353,2019-01-01 09:33:00,51.736999999999995,50.5
354,2019-01-01 09:35:00,51.745,50.5
355,2019-01-01 09:36:00,50.99100000000001,50.5
356,2019-01-01 09:37:00,51.129,50.5
357,2019-01-01 09:38:00,51.815,50.5
358,2019-01-01 09:40:00,51.161,50.5
359,2019-01-01 09:46:00,51.111999999999995,50.5
360,2019-01-01 09:47:00,52.611999999999995,50.5
361,2019-01-01 09:48:00,52.199,50.5
362,2019-01-01 09:49:00,50.926,50.5
363,2019-01-01 09:50:00,52.236000000000004,50.5
364,2019-01-01 09:51:00,51.088,50.5
365,2019-01-01 09:52:00,52.608999999999995,50.5
366,2019-01-01 09:53:00,51.023,50.5
367,2019-01-01 09:54:00,52.244,50.5
368,2019-01-01 09:55:00,51.051,50.5
369,2019-01-01 09:58:00,52.22,50.5
370,2019-01-01 09:59:00,51.08,50.5
371,2019-01-01 10:03:00,51.372,50.965
372,2019-01-01 10:04:00,52.15,50.965
373,2019-01-01 10:05:00,51.13399999999999,50.965
374,2019-01-01 10:06:00,52.256,50.965
375,2019-01-01 10:07:00,51.25,50.965
376,2019-01-01 10:09:00,52.431000000000004,50.965
377,2019-01-01 10:10:00,51.177,50.965
378,2019-01-01 10:11:00,50.82899999999999,50.965
379,2019-01-01 10:12:00,52.053000000000004,50.965
380,2019-01-01 10:13:00,52.093,50.965
381,2019-01-01 10:14:00,51.034,50.965
382,2019-01-01 10:19:00,51.036,50.965
383,2019-01-01 10:20:00,51.631,50.965
384,2019-01-01 10:27:00,52.175,50.965
385,2019-01-01 10:28:00,50.92100000000001,50.965
386,2019-01-01 10:29:00,52.442,50.965
387,2019-01-01 10:30:00,51.831,50.965
388,2019-01-01 10:31:00,52.48,50.965
389,2019-01-01 10:33:00,51.213,50.965
390,2019-01-01 10:34:00,52.463,50.965
391,2019-01-01 10:37:00,51.55,50.965
392,2019-01-01 10:38:00,50.861000000000004,50.965
393,2019-01-01 10:40:00,51.81,50.965
394,2019-01-01 10:41:00,51.278,50.965
395,2019-01-01 10:42:00,52.256,50.965
396,2019-01-01 10:43:00,51.145,50.965
397,2019-01-01 10:45:00,52.056000000000004,50.965
398,2019-01-01 10:50:00,51.325,50.965
399,2019-01-01 10:51:00,52.397,50.965
400,2019-01-01 10:52:00,51.242,50.965
401,2019-01-01 10:54:00,51.13399999999999,50.965
402,2019-01-01 10:55:00,51.988,50.965
403,2019-01-01 10:57:00,50.675,50.965
404,2019-01-01 10:58:00,51.177,50.965
405,2019-01-01 10:59:00,50.869,50.965
406,2019-01-01 11:00:00,52.169,50.965
407,2019-01-01 11:01:00,51.396,50.965
408,2019-01-01 11:02:00,52.126000000000005,50.965
409,2019-01-01 11:03:00,50.79,50.965
410,2019-01-01 11:04:00,51.961000000000006,50.965
411,2019-01-01 11:05:00,51.08,50.965
412,2019-01-01 11:06:00,52.483000000000004,51.423
413,2019-01-01 11:07:00,51.13399999999999,51.423
414,2019-01-01 11:08:00,52.188,51.423
415,2019-01-01 11:09:00,51.721000000000004,51.423
416,2019-01-01 11:10:00,50.615,51.423
417,2019-01-01 11:11:00,52.004,51.423
418,2019-01-01 11:13:00,50.967,51.423
419,2019-01-01 11:14:00,52.188,51.423
420,2019-01-01 11:15:00,51.345,51.423
421,2019-01-01 11:16:00,52.155,51.423
422,2019-01-01 11:17:00,52.09,51.423
423,2019-01-01 11:18:00,51.356,51.423
424,2019-01-01 11:21:00,51.555,51.423
425,2019-01-01 11:23:00,51.468999999999994,51.423
426,2019-01-01 11:24:00,50.761,51.423
427,2019-01-01 11:28:00,51.339,51.881
428,2019-01-01 11:29:00,51.051,51.881
429,2019-01-01 11:30:00,51.977,51.881
430,2019-01-01 11:31:00,51.166000000000004,51.881
431,2019-01-01 11:37:00,51.653,51.881
432,2019-01-01 11:38:00,51.842,51.881
433,2019-01-01 11:39:00,50.93899999999999,51.881
434,2019-01-01 11:44:00,51.177,51.881
435,2019-01-01 11:45:00,52.253,51.881
436,2019-01-01 11:46:00,51.101000000000006,51.881
437,2019-01-01 11:48:00,51.328,51.881
438,2019-01-01 11:52:00,51.358000000000004,51.881
439,2019-01-01 11:53:00,51.988,51.881
440,2019-01-01 11:56:00,51.101000000000006,51.881
441,2019-01-01 11:57:00,52.288000000000004,51.881
442,2019-01-01 11:59:00,51.409,51.881
443,2019-01-01 12:00:00,50.801,51.881
444,2019-01-01 12:01:00,51.898999999999994,51.881
445,2019-01-01 12:04:00,50.918,51.881
446,2019-01-01 12:05:00,51.696000000000005,51.881
447,2019-01-01 12:06:00,50.907,51.881
448,2019-01-01 12:08:00,51.266999999999996,51.881
449,2019-01-01 12:10:00,52.105,51.881
450,2019-01-01 12:11:00,51.555,51.881
451,2019-01-01 12:12:00,52.285,51.881
452,2019-01-01 12:13:00,51.275,51.881
453,2019-01-01 12:14:00,51.242,51.881
454,2019-01-01 12:15:00,52.056000000000004,51.881
455,2019-01-01 12:16:00,52.166000000000004,51.881
456,2019-01-01 12:17:00,50.826,51.881
457,2019-01-01 12:18:00,50.715,51.881
458,2019-01-01 12:19:00,52.086999999999996,51.881
459,2019-01-01 12:20:00,51.158,51.881
460,2019-01-01 12:21:00,52.236000000000004,51.881
461,2019-01-01 12:22:00,52.488,51.881
462,2019-01-01 12:23:00,50.675,51.881
463,2019-01-01 12:24:00,52.236000000000004,51.881
464,2019-01-01 12:29:00,50.894,52.31100000000001
465,2019-01-01 12:32:00,51.745,52.31100000000001
466,2019-01-01 12:35:00,52.107,52.31100000000001
467,2019-01-01 12:36:00,50.693999999999996,52.31100000000001
468,2019-01-01 12:37:00,52.312,52.31100000000001
469,2019-01-01 12:39:00,52.263999999999996,52.31100000000001
470,2019-01-01 12:40:00,51.388000000000005,52.31100000000001
471,2019-01-01 12:41:00,52.41,52.31100000000001
472,2019-01-01 12:43:00,51.199,52.31100000000001
473,2019-01-01 12:44:00,51.912,52.31100000000001
474,2019-01-01 12:45:00,50.775,52.31100000000001
475,2019-01-01 12:49:00,51.733999999999995,52.31100000000001
476,2019-01-01 12:50:00,50.777,52.31100000000001
477,2019-01-01 12:51:00,51.396,52.31100000000001
478,2019-01-01 12:52:00,51.263000000000005,52.31100000000001
479,2019-01-01 12:53:00,52.053000000000004,52.31100000000001
480,2019-01-01 12:56:00,51.096000000000004,52.31100000000001
481,2019-01-01 12:58:00,51.896,52.31100000000001
482,2019-01-01 13:00:00,51.766000000000005,52.31100000000001
483,2019-01-01 13:01:00,50.998999999999995,52.31100000000001
484,2019-01-01 13:07:00,51.258,52.31100000000001
485,2019-01-01 13:08:00,52.266999999999996,52.31100000000001
486,2019-01-01 13:10:00,51.68,52.31100000000001
487,2019-01-01 13:11:00,50.707,52.31100000000001
488,2019-01-01 13:12:00,51.409,52.31100000000001
489,2019-01-01 13:15:00,51.732,52.31100000000001
490,2019-01-01 13:16:00,52.32899999999999,52.31100000000001
491,2019-01-01 13:17:00,51.169,52.31100000000001
492,2019-01-01 13:18:00,50.998999999999995,52.31100000000001
493,2019-01-01 13:20:00,52.361000000000004,52.31100000000001
494,2019-01-01 13:21:00,51.263000000000005,52.31100000000001
495,2019-01-01 13:22:00,52.317,52.31100000000001
496,2019-01-01 13:23:00,52.223,52.31100000000001
497,2019-01-01 13:24:00,50.975,52.31100000000001
498,2019-01-01 13:25:00,51.912,52.31100000000001
499,2019-01-01 13:27:00,51.372,52.31100000000001
500,2019-01-01 13:31:00,51.631,52.31100000000001
501,2019-01-01 13:32:00,50.667,52.31100000000001
502,2019-01-01 13:34:00,50.65,52.31100000000001
503,2019-01-01 13:35:00,52.068999999999996,52.31100000000001
504,2019-01-01 13:36:00,52.085,52.31100000000001
505,2019-01-01 13:37:00,50.793,52.31100000000001
506,2019-01-01 13:40:00,51.053000000000004,52.31100000000001
507,2019-01-01 13:42:00,50.907,52.31100000000001
508,2019-01-01 13:43:00,51.93899999999999,52.31100000000001
509,2019-01-01 13:44:00,51.345,52.31100000000001
510,2019-01-01 13:45:00,51.461000000000006,52.31100000000001
511,2019-01-01 13:46:00,52.285,52.31100000000001
512,2019-01-01 13:48:00,50.675,52.31100000000001
513,2019-01-01 13:49:00,50.647,52.31100000000001
514,2019-01-01 13:50:00,51.815,52.769
515,2019-01-01 13:51:00,51.833999999999996,52.769
516,2019-01-01 13:52:00,51.015,52.769
517,2019-01-01 13:55:00,51.015,52.769
518,2019-01-01 13:56:00,50.318000000000005,52.769
519,2019-01-01 13:57:00,50.988,52.769
520,2019-01-01 14:00:00,50.861000000000004,52.769
521,2019-01-01 14:01:00,52.105,52.769
522,2019-01-01 14:02:00,50.788000000000004,52.769
523,2019-01-01 14:03:00,51.669,52.769
524,2019-01-01 14:04:00,50.631,52.769
525,2019-01-01 14:05:00,51.847,52.769
526,2019-01-01 14:07:00,51.396,52.769
527,2019-01-01 14:09:00,50.788000000000004,52.769
528,2019-01-01 14:10:00,52.053000000000004,52.769
529,2019-01-01 14:11:00,52.138999999999996,52.769
530,2019-01-01 14:12:00,50.983000000000004,52.769
531,2019-01-01 14:13:00,51.93899999999999,52.769
532,2019-01-01 14:17:00,51.931000000000004,52.769
533,2019-01-01 14:18:00,51.153,52.769
534,2019-01-01 14:20:00,51.18,52.769
535,2019-01-01 14:21:00,51.763999999999996,52.769
536,2019-01-01 14:22:00,51.711999999999996,52.769
537,2019-01-01 14:23:00,50.937,52.769
538,2019-01-01 14:24:00,52.09,52.769
539,2019-01-01 14:26:00,50.599,52.769
540,2019-01-01 14:28:00,51.555,52.769
541,2019-01-01 14:33:00,51.145,52.769
542,2019-01-01 14:36:00,51.312,52.769
543,2019-01-01 14:40:00,51.442,52.769
544,2019-01-01 14:41:00,52.102,52.769
545,2019-01-01 14:42:00,50.534,52.769
546,2019-01-01 14:44:00,52.13399999999999,52.769
547,2019-01-01 14:45:00,50.728,52.769
548,2019-01-01 14:46:00,51.842,52.769
549,2019-01-01 14:47:00,50.92100000000001,52.769
550,2019-01-01 14:50:00,51.993,52.769
551,2019-01-01 14:51:00,50.431000000000004,52.769
552,2019-01-01 14:52:00,50.861000000000004,52.769
553,2019-01-01 14:53:00,51.915,52.769
554,2019-01-01 14:54:00,51.711999999999996,52.769
555,2019-01-01 14:55:00,50.934,52.769
556,2019-01-01 14:56:00,52.138999999999996,52.769
557,2019-01-01 14:58:00,51.943999999999996,52.769
558,2019-01-01 14:59:00,51.356,52.769
559,2019-01-01 15:00:00,52.196000000000005,52.769
560,2019-01-01 15:03:00,50.873999999999995,52.769
561,2019-01-01 15:04:00,50.902,52.769
562,2019-01-01 15:05:00,51.943999999999996,52.769
563,2019-01-01 15:06:00,50.873999999999995,52.769
564,2019-01-01 15:07:00,50.467,52.769
