
Time;HTI889I
25/03/2019  15:01:30;59.250
25/03/2019  15:41:30;59.094
25/03/2019  17:33:30;58.938
25/03/2019  18:27:30;58.786
25/03/2019  20:27:30;58.823
25/03/2019  20:53:30;58.630
25/03/2019  21:25:30;58.515
25/03/2019  21:27:30;58.010
25/03/2019  21:31:30;58.202
25/03/2019  23:31:30;58.281
26/03/2019  01:17:30;58.166
26/03/2019  01:47:30;58.010
26/03/2019  03:45:30;58.359
26/03/2019  03:47:30;57.744
26/03/2019  05:45:30;57.707
26/03/2019  06:11:30;57.394
26/03/2019  08:11:30;57.087
26/03/2019  08:21:30;57.280
26/03/2019  09:17:30;57.394
26/03/2019  09:39:30;57.436
26/03/2019  10:39:30;57.394
26/03/2019  10:41:30;56.816
26/03/2019  10:43:30;57.587
26/03/2019  10:55:30;57.551
26/03/2019  11:35:30;58.010
26/03/2019  11:59:30;57.900
26/03/2019  12:01:30;58.515
26/03/2019  12:03:30;57.900
26/03/2019  12:17:30;58.010
26/03/2019  12:21:30;58.202
26/03/2019  12:27:30;58.474
26/03/2019  13:09:30;58.474
26/03/2019  13:11:30;57.853
26/03/2019  13:27:30;57.707
26/03/2019  13:29:30;58.515
26/03/2019  13:59:30;58.666
26/03/2019  14:01:30;58.010
26/03/2019  14:03:30;58.630
26/03/2019  14:05:30;58.010
26/03/2019  14:07:30;58.515
26/03/2019  15:33:30;58.395
26/03/2019  16:03:30;57.900
26/03/2019  16:47:30;58.010
26/03/2019  16:49:30;57.394
26/03/2019  16:53:30;57.587
26/03/2019  17:09:30;57.931
26/03/2019  17:53:30;58.010
26/03/2019  17:55:30;57.394
26/03/2019  17:59:30;57.551
26/03/2019  18:51:30;57.394
26/03/2019  18:53:30;56.816
26/03/2019  18:55:30;57.436
26/03/2019  19:25:30;57.436
26/03/2019  19:27:30;56.930
26/03/2019  19:33:30;57.394
26/03/2019  19:47:30;57.243
26/03/2019  20:51:30;57.243
26/03/2019  20:53:30;56.628
26/03/2019  20:55:30;57.280
26/03/2019  21:03:30;57.243
26/03/2019  21:29:30;57.045
26/03/2019  22:29:30;57.202
26/03/2019  22:31:30;57.707
26/03/2019  22:49:30;57.394
27/03/2019  00:25:30;57.473
27/03/2019  00:27:30;56.852
27/03/2019  00:29:30;57.473
27/03/2019  00:43:30;57.394
27/03/2019  00:45:30;56.774
27/03/2019  01:33:30;56.930
27/03/2019  02:17:30;56.930
27/03/2019  02:19:30;57.551
27/03/2019  02:21:30;56.930
27/03/2019  02:23:30;57.551
27/03/2019  03:29:30;57.394
27/03/2019  03:31:30;56.774
27/03/2019  03:33:30;57.587
27/03/2019  03:35:30;56.930
27/03/2019  03:49:30;56.972
27/03/2019  03:51:30;57.551
27/03/2019  03:55:30;57.551
27/03/2019  03:57:30;56.930
27/03/2019  04:15:30;56.774
27/03/2019  04:17:30;57.551
27/03/2019  04:19:30;56.930
27/03/2019  04:45:30;57.123
27/03/2019  05:15:30;56.972
27/03/2019  05:17:30;57.744
27/03/2019  05:19:30;57.123
27/03/2019  05:45:30;57.123
27/03/2019  05:47:30;57.744
27/03/2019  05:49:30;56.972
27/03/2019  05:51:30;57.629
27/03/2019  06:05:30;57.551
27/03/2019  06:13:30;57.551
27/03/2019  06:15:30;56.930
27/03/2019  06:17:30;57.587
27/03/2019  08:17:30;57.587
27/03/2019  08:29:30;57.707
27/03/2019  08:31:30;57.087
27/03/2019  08:33:30;57.707
27/03/2019  08:37:30;57.744
27/03/2019  08:39:30;57.123
27/03/2019  08:41:30;57.744
27/03/2019  08:43:30;57.123
27/03/2019  08:45:30;57.707
27/03/2019  10:29:30;57.707
27/03/2019  10:31:30;58.328
27/03/2019  10:35:30;58.328
27/03/2019  10:37:30;57.744
27/03/2019  10:41:30;57.900
27/03/2019  11:49:30;57.744
27/03/2019  11:51:30;58.474
27/03/2019  13:49:30;58.786
27/03/2019  14:23:30;58.938
27/03/2019  14:25:30;58.281
27/03/2019  14:27:31;58.901
27/03/2019  14:31:30;58.786
27/03/2019  14:39:30;58.786
27/03/2019  14:41:30;58.281
27/03/2019  14:43:30;58.786
27/03/2019  16:41:30;59.057
27/03/2019  17:11:30;58.901
27/03/2019  17:13:30;58.328
27/03/2019  17:15:30;58.901
27/03/2019  17:57:30;58.630
27/03/2019  18:35:30;58.666
27/03/2019  18:37:30;58.057
27/03/2019  18:39:30;58.630
27/03/2019  19:09:30;58.630
27/03/2019  19:11:30;58.124
27/03/2019  19:13:30;58.630
27/03/2019  20:29:30;58.515
27/03/2019  20:31:30;57.853
27/03/2019  20:33:30;58.515
27/03/2019  20:47:30;58.515
27/03/2019  20:49:30;57.853
27/03/2019  20:51:30;58.474
27/03/2019  21:27:30;58.437
27/03/2019  21:29:30;57.822
27/03/2019  21:31:30;58.437
27/03/2019  21:33:30;57.785
27/03/2019  21:37:30;58.328
27/03/2019  21:59:30;58.124
27/03/2019  23:59:30;58.359
28/03/2019  00:05:30;58.166
28/03/2019  00:07:30;57.665
28/03/2019  00:09:30;58.328
28/03/2019  00:11:30;57.551
28/03/2019  00:13:30;58.166
28/03/2019  00:27:30;58.057
28/03/2019  00:31:30;58.202
28/03/2019  00:33:30;57.551
28/03/2019  00:35:30;58.057
28/03/2019  00:45:30;58.057
28/03/2019  00:47:30;57.243
28/03/2019  00:49:30;57.853
28/03/2019  01:03:30;58.088
28/03/2019  01:05:30;57.316
28/03/2019  01:11:30;57.629
28/03/2019  01:41:30;57.744
28/03/2019  01:43:30;57.123
28/03/2019  01:45:31;57.931
28/03/2019  01:47:30;57.316
28/03/2019  02:31:30;57.551
28/03/2019  03:01:30;57.587
28/03/2019  03:03:30;56.972
28/03/2019  03:05:30;57.587
28/03/2019  03:09:30;57.551
28/03/2019  03:11:30;56.972
28/03/2019  03:25:30;57.165
28/03/2019  03:51:30;57.123
28/03/2019  03:53:30;57.744
28/03/2019  03:55:30;56.972
28/03/2019  03:59:30;57.280
28/03/2019  04:17:30;57.280
28/03/2019  04:19:30;57.900
28/03/2019  04:29:30;57.551
28/03/2019  06:29:30;57.551
28/03/2019  08:27:30;57.280
28/03/2019  08:37:30;57.436
28/03/2019  08:41:30;57.551
28/03/2019  09:07:30;57.853
28/03/2019  09:45:30;57.900
28/03/2019  09:57:30;58.057
28/03/2019  10:43:30;58.010
28/03/2019  10:45:30;58.630
28/03/2019  12:45:30;58.515
28/03/2019  13:13:30;58.666
28/03/2019  13:15:30;58.010
28/03/2019  13:17:30;58.666
28/03/2019  13:35:30;58.552
28/03/2019  14:41:30;58.359
28/03/2019  14:59:30;58.395
28/03/2019  15:01:30;57.785
28/03/2019  15:03:30;58.552
28/03/2019  15:25:30;58.474
28/03/2019  15:27:30;57.900
28/03/2019  15:29:30;58.474
28/03/2019  15:43:30;58.359
28/03/2019  15:45:30;57.744
28/03/2019  15:47:30;58.359
28/03/2019  16:05:30;58.359
28/03/2019  16:07:30;57.853
28/03/2019  16:21:30;58.057
28/03/2019  17:17:30;58.359
28/03/2019  18:53:30;58.359
28/03/2019  18:55:30;57.853
28/03/2019  18:57:30;58.515
28/03/2019  19:01:30;58.515
28/03/2019  19:03:30;57.900
28/03/2019  19:07:30;58.202
28/03/2019  20:09:30;58.202
28/03/2019  20:11:30;57.587
28/03/2019  20:15:30;57.900
28/03/2019  20:35:30;58.010
28/03/2019  20:37:30;57.394
28/03/2019  20:39:30;58.010
28/03/2019  20:43:30;58.057
28/03/2019  20:45:30;57.436
28/03/2019  20:47:30;58.057
28/03/2019  20:51:30;57.853
28/03/2019  21:25:30;57.900
28/03/2019  21:27:30;57.280
28/03/2019  21:29:30;57.900
28/03/2019  22:05:30;57.785
28/03/2019  22:13:30;57.744
28/03/2019  22:21:30;57.900
28/03/2019  22:23:30;57.243
28/03/2019  22:25:30;57.744
28/03/2019  22:29:30;57.853
28/03/2019  22:31:30;57.123
28/03/2019  22:33:30;57.744
28/03/2019  22:45:30;58.010
28/03/2019  22:47:30;57.243
28/03/2019  22:49:30;57.853
28/03/2019  22:53:30;57.707
28/03/2019  23:01:30;57.707
28/03/2019  23:03:30;57.087
28/03/2019  23:05:30;57.853
28/03/2019  23:09:30;57.900
28/03/2019  23:11:30;57.280
28/03/2019  23:27:30;57.123
28/03/2019  23:29:30;57.785
28/03/2019  23:41:30;57.436
29/03/2019  01:41:30;57.587
29/03/2019  01:53:30;57.436
29/03/2019  02:37:30;57.243
29/03/2019  04:05:30;57.436
29/03/2019  06:01:30;57.394
29/03/2019  06:51:30;57.123
29/03/2019  08:23:30;57.394
29/03/2019  08:45:30;57.707
29/03/2019  09:29:30;58.057
29/03/2019  10:59:30;58.474
29/03/2019  11:17:30;58.708
29/03/2019  13:17:30;58.552
29/03/2019  15:15:30;58.666
29/03/2019  16:13:30;59.016
29/03/2019  16:39:30;58.823
29/03/2019  18:13:30;58.823
29/03/2019  18:15:30;58.202
29/03/2019  18:17:30;58.708
29/03/2019  18:27:30;58.515
29/03/2019  19:27:30;58.395
29/03/2019  20:03:30;58.202
29/03/2019  20:39:30;58.057
29/03/2019  21:17:30;57.785
29/03/2019  22:03:30;57.587
29/03/2019  22:29:30;57.551
29/03/2019  23:07:30;57.316
29/03/2019  23:09:30;56.816
29/03/2019  23:13:31;56.774
29/03/2019  23:15:31;57.436
29/03/2019  23:17:31;56.930
29/03/2019  23:19:30;57.551
29/03/2019  23:31:30;57.087
29/03/2019  23:41:30;56.972
29/03/2019  23:43:30;57.587
29/03/2019  23:53:30;57.394
30/03/2019  00:09:30;57.551
30/03/2019  00:11:30;56.774
30/03/2019  00:13:30;57.551
30/03/2019  00:19:30;56.774
30/03/2019  00:23:30;56.930
30/03/2019  02:03:30;57.202
30/03/2019  03:23:31;57.394
30/03/2019  03:25:31;56.628
30/03/2019  03:27:30;57.243
30/03/2019  05:19:30;57.394
30/03/2019  05:21:30;56.628
30/03/2019  05:23:30;57.202
30/03/2019  06:09:30;57.045
30/03/2019  06:13:30;57.087
30/03/2019  06:15:30;56.472
30/03/2019  06:17:30;57.243
30/03/2019  06:21:30;57.280
30/03/2019  06:23:30;56.628
30/03/2019  06:25:30;57.243
30/03/2019  06:51:30;57.243
30/03/2019  06:53:30;56.738
30/03/2019  07:05:30;56.894
30/03/2019  07:25:30;56.930
30/03/2019  07:27:30;57.436
30/03/2019  07:41:30;57.243
30/03/2019  08:41:30;57.587
30/03/2019  09:17:30;58.057
30/03/2019  09:59:30;58.359
30/03/2019  11:01:30;58.588
30/03/2019  12:03:30;58.938
30/03/2019  12:39:30;58.938
30/03/2019  12:41:30;58.437
30/03/2019  12:43:30;59.057
30/03/2019  12:57:30;58.979
30/03/2019  12:59:30;58.474
30/03/2019  13:05:30;58.938
30/03/2019  15:05:30;59.094
30/03/2019  17:05:30;59.130
30/03/2019  17:09:30;59.130
30/03/2019  17:11:30;58.630
30/03/2019  19:11:30;58.630
30/03/2019  19:13:30;58.124
30/03/2019  19:23:30;58.474
30/03/2019  20:17:30;58.088
30/03/2019  20:39:30;57.978
30/03/2019  20:47:30;57.629
30/03/2019  21:09:30;57.665
30/03/2019  21:11:30;57.045
30/03/2019  21:13:30;57.822
30/03/2019  21:23:30;57.629
30/03/2019  21:27:30;57.473
30/03/2019  22:31:30;57.316
30/03/2019  22:33:30;56.706
30/03/2019  22:37:30;56.894
30/03/2019  23:35:30;57.045
31/03/2019  01:19:30;57.358
31/03/2019  01:55:30;57.165
31/03/2019  03:17:30;57.045
31/03/2019  05:13:30;56.774
31/03/2019  05:15:30;57.551
31/03/2019  05:25:30;57.394
31/03/2019  06:15:30;57.123
31/03/2019  06:37:30;56.930
31/03/2019  08:35:30;57.202
31/03/2019  09:23:30;57.436
31/03/2019  10:07:30;57.551
31/03/2019  10:11:30;57.900
31/03/2019  10:43:30;58.202
31/03/2019  11:07:30;58.474
31/03/2019  11:21:30;58.666
31/03/2019  11:41:30;58.823
31/03/2019  13:07:30;59.016
31/03/2019  14:57:30;59.130
31/03/2019  14:59:30;58.515
31/03/2019  15:03:30;58.515
31/03/2019  15:05:30;59.016
31/03/2019  17:05:30;59.130
31/03/2019  17:07:30;58.552
31/03/2019  17:17:30;58.979
31/03/2019  17:49:30;58.979
31/03/2019  17:51:30;58.474
31/03/2019  17:55:30;58.515
31/03/2019  18:25:30;58.630
31/03/2019  19:31:30;58.666
31/03/2019  21:29:30;58.666
31/03/2019  22:27:30;58.865
31/03/2019  23:01:30;58.666
01/04/2019  00:47:30;58.666
01/04/2019  00:49:30;58.057
01/04/2019  00:57:30;58.395
01/04/2019  02:57:30;58.359
01/04/2019  04:55:30;58.202
01/04/2019  04:59:31;58.202
01/04/2019  05:01:30;58.823
01/04/2019  05:11:30;58.823
01/04/2019  05:13:30;58.057
01/04/2019  05:21:30;58.328
01/04/2019  07:21:30;58.515
01/04/2019  09:21:30;58.474
01/04/2019  11:07:30;58.666
01/04/2019  11:29:30;58.786
01/04/2019  12:11:30;59.130
01/04/2019  14:11:30;59.402
01/04/2019  14:45:30;59.329
01/04/2019  14:47:30;58.823
01/04/2019  14:51:30;58.938
01/04/2019  14:57:30;59.094
01/04/2019  16:57:30;58.823
01/04/2019  16:59:30;59.443
01/04/2019  17:09:30;59.480
01/04/2019  17:11:30;58.865
01/04/2019  17:19:30;58.865
01/04/2019  17:21:31;59.480
01/04/2019  17:31:30;59.480
01/04/2019  17:33:30;58.865
01/04/2019  17:41:30;59.172
01/04/2019  19:21:30;59.130
01/04/2019  19:25:30;59.130
01/04/2019  19:27:30;58.515
01/04/2019  19:29:30;59.172
01/04/2019  19:35:30;58.666
01/04/2019  19:37:30;59.172
01/04/2019  19:43:30;58.515
01/04/2019  19:45:30;59.016
01/04/2019  19:57:30;59.130
01/04/2019  19:59:30;58.474
01/04/2019  20:01:30;59.094
01/04/2019  20:07:30;58.474
01/04/2019  20:15:30;58.359
01/04/2019  20:17:30;59.130
01/04/2019  20:21:30;59.172
01/04/2019  20:23:30;58.552
01/04/2019  20:25:30;59.172
01/04/2019  20:29:31;58.979
01/04/2019  20:31:30;58.359
01/04/2019  20:33:30;58.938
01/04/2019  21:17:30;58.979
01/04/2019  21:19:30;58.395
01/04/2019  21:55:30;58.552
01/04/2019  22:35:30;58.474
01/04/2019  22:39:30;58.515
01/04/2019  22:41:30;57.853
01/04/2019  22:43:30;58.515
01/04/2019  22:59:30;58.515
01/04/2019  23:01:30;58.010
01/04/2019  23:15:30;58.057
02/04/2019  00:15:30;58.010
02/04/2019  00:19:30;58.010
02/04/2019  00:21:30;57.394
02/04/2019  00:23:30;58.010
02/04/2019  00:27:30;58.057
02/04/2019  00:29:30;57.436
02/04/2019  01:15:30;57.551
02/04/2019  01:17:30;58.057
02/04/2019  01:19:30;57.436
02/04/2019  01:37:30;57.394
02/04/2019  01:39:30;58.010
02/04/2019  01:45:30;57.243
02/04/2019  01:47:30;58.010
02/04/2019  01:53:30;57.243
02/04/2019  01:55:30;57.853
02/04/2019  03:23:30;57.853
02/04/2019  03:25:30;57.202
02/04/2019  03:29:30;57.394
02/04/2019  04:33:30;57.394
02/04/2019  04:35:30;58.010
02/04/2019  04:39:30;58.057
02/04/2019  04:41:30;57.394
02/04/2019  04:43:30;58.010
02/04/2019  05:17:30;57.853
02/04/2019  06:27:30;58.057
02/04/2019  06:29:30;57.243
02/04/2019  06:31:30;57.900
02/04/2019  06:33:30;57.394
02/04/2019  06:41:30;57.744
02/04/2019  07:01:30;57.744
02/04/2019  07:03:30;57.243
02/04/2019  07:05:30;57.853
02/04/2019  07:51:30;57.744
02/04/2019  07:53:30;57.123
02/04/2019  07:55:30;57.900
02/04/2019  07:59:30;57.900
02/04/2019  08:01:30;57.280
02/04/2019  08:03:30;57.900
02/04/2019  08:09:30;57.280
02/04/2019  08:11:30;57.900
02/04/2019  08:13:30;57.280
02/04/2019  08:17:30;57.243
02/04/2019  08:19:30;57.853
02/04/2019  10:19:30;58.088
02/04/2019  11:15:30;58.474
02/04/2019  12:01:30;58.666
02/04/2019  12:39:30;59.016
02/04/2019  14:07:30;59.402
02/04/2019  15:37:30;59.600
02/04/2019  17:35:30;59.902
02/04/2019  17:43:30;59.902
02/04/2019  17:45:30;59.402
02/04/2019  18:55:30;59.130
02/04/2019  20:55:30;59.130
02/04/2019  20:57:30;58.515
02/04/2019  21:09:30;58.823
02/04/2019  21:27:30;58.786
02/04/2019  21:29:30;58.202
02/04/2019  21:33:30;58.328
02/04/2019  23:33:30;58.202
03/04/2019  00:09:30;58.552
03/04/2019  00:59:30;58.823
03/04/2019  02:59:30;58.786
03/04/2019  03:35:30;58.823
03/04/2019  03:37:30;58.166
03/04/2019  03:39:30;58.786
03/04/2019  04:13:30;58.666
03/04/2019  04:59:30;58.630
03/04/2019  05:01:30;58.010
03/04/2019  05:03:30;58.666
03/04/2019  05:25:30;58.474
03/04/2019  05:59:30;58.359
03/04/2019  06:01:30;57.853
03/04/2019  06:05:30;57.900
03/04/2019  06:07:30;58.515
03/04/2019  06:17:30;58.328
03/04/2019  06:31:30;58.359
03/04/2019  06:33:30;57.744
03/04/2019  06:35:30;58.359
03/04/2019  06:53:30;58.328
03/04/2019  06:55:30;57.707
03/04/2019  06:57:30;58.328
03/04/2019  07:09:30;57.707
03/04/2019  07:53:30;57.707
03/04/2019  07:55:30;58.328
03/04/2019  09:55:30;58.630
03/04/2019  11:53:30;58.938
03/04/2019  13:01:30;59.130
03/04/2019  14:43:30;59.130
03/04/2019  14:45:30;59.793
03/04/2019  14:55:30;59.746
03/04/2019  15:23:30;59.402
03/04/2019  17:23:30;59.746
03/04/2019  19:01:30;59.746
03/04/2019  19:03:30;59.130
03/04/2019  19:15:30;59.287
03/04/2019  20:17:30;58.823
03/04/2019  22:17:30;58.666
03/04/2019  22:53:30;58.515
04/04/2019  00:51:30;58.395
04/04/2019  02:51:30;58.515
04/04/2019  02:59:30;58.515
04/04/2019  03:01:30;59.016
04/04/2019  03:03:30;58.395
04/04/2019  03:07:30;58.515
04/04/2019  03:09:30;59.016
04/04/2019  03:43:30;59.130
04/04/2019  03:45:30;58.359
04/04/2019  03:47:30;58.979
04/04/2019  03:49:30;58.359
04/04/2019  03:51:30;58.865
04/04/2019  04:53:30;58.979
04/04/2019  04:55:30;58.359
04/04/2019  05:03:30;58.359
04/04/2019  05:05:30;58.979
04/04/2019  05:09:30;58.979
04/04/2019  05:11:30;58.359
04/04/2019  05:13:30;58.979
04/04/2019  05:17:30;58.786
04/04/2019  06:27:30;58.666
04/04/2019  06:31:30;58.666
04/04/2019  06:33:30;58.166
04/04/2019  06:37:30;58.166
04/04/2019  06:39:30;58.823
04/04/2019  06:43:30;58.823
04/04/2019  06:45:30;58.202
04/04/2019  06:47:30;58.786
04/04/2019  07:37:30;58.666
04/04/2019  08:41:30;58.552
04/04/2019  08:43:30;59.172
04/04/2019  08:47:30;59.016
04/04/2019  09:55:30;59.329
04/04/2019  11:03:30;59.746
04/04/2019  12:31:03;59.902
04/04/2019  13:35:03;60.251
04/04/2019  14:55:03;60.017
04/04/2019  15:39:03;59.871
04/04/2019  16:09:03;59.600
04/04/2019  17:19:03;59.287
04/04/2019  17:51:03;59.130
04/04/2019  17:53:03;58.630
04/04/2019  17:57:03;58.666
04/04/2019  19:07:03;58.515
04/04/2019  19:19:03;58.202
04/04/2019  19:51:03;58.010
