
Time;HVI877X
13/11/2018  16:41:25;39.463
13/11/2018  16:42:26;38.519
13/11/2018  16:47:31;38.963
13/11/2018  17:02:46;38.765
13/11/2018  17:03:47;39.752
13/11/2018  17:04:48;38.908
13/11/2018  17:07:51;39.765
13/11/2018  17:10:54;39.222
13/11/2018  17:17:00;39.492
13/11/2018  17:18:01;38.452
13/11/2018  17:21:04;39.346
13/11/2018  18:00:43;39.525
13/11/2018  18:01:44;38.454
13/11/2018  18:02:45;39.525
13/11/2018  18:04:47;39.606
13/11/2018  18:05:48;38.762
13/11/2018  18:07:50;38.865
13/11/2018  18:08:51;39.768
13/11/2018  18:09:52;38.827
13/11/2018  18:25:07;38.892
13/11/2018  18:26:08;39.735
13/11/2018  18:29:11;38.825
13/11/2018  19:01:43;38.633
13/11/2018  19:02:44;39.684
13/11/2018  19:08:50;39.535
13/11/2018  19:10:52;39.722
13/11/2018  19:11:53;38.565
13/11/2018  19:12:54;39.460
13/11/2018  19:16:58;39.492
13/11/2018  19:17:59;38.598
13/11/2018  19:28:09;38.789
13/11/2018  19:30:11;39.568
13/11/2018  19:32:13;38.746
13/11/2018  19:35:16;38.933
13/11/2018  21:25:04;39.135
13/11/2018  21:26:05;38.163
13/11/2018  21:27:06;39.152
13/11/2018  21:41:20;39.314
13/11/2018  21:42:21;38.217
13/11/2018  21:43:22;39.130
13/11/2018  22:02:41;39.060
13/11/2018  22:03:42;38.252
13/11/2018  22:12:51;38.633
13/11/2018  23:04:42;39.090
13/11/2018  23:26:03;38.373
13/11/2018  23:34:11;38.714
14/11/2018  00:32:08;38.941
14/11/2018  02:20:55;38.698
14/11/2018  03:33:06;38.711
14/11/2018  03:34:07;39.508
14/11/2018  04:02:35;39.589
14/11/2018  04:03:36;38.698
14/11/2018  04:17:50;38.762
14/11/2018  04:18:51;39.589
14/11/2018  04:19:52;38.552
14/11/2018  04:21:54;39.465
14/11/2018  04:28:00;39.535
14/11/2018  04:29:01;38.687
14/11/2018  04:35:07;39.087
14/11/2018  06:35:05;39.065
14/11/2018  08:35:03;38.746
14/11/2018  08:39:07;39.460
14/11/2018  09:09:37;39.152
14/11/2018  11:09:35;39.265
14/11/2018  13:09:33;39.346
14/11/2018  13:17:41;39.535
14/11/2018  13:18:42;38.471
14/11/2018  13:25:49;39.360
14/11/2018  13:32:56;39.298
14/11/2018  13:33:57;38.538
14/11/2018  13:34:58;39.460
14/11/2018  14:01:24;39.146
14/11/2018  16:01:22;39.249
14/11/2018  17:34:54;38.530
14/11/2018  17:36:56;38.698
14/11/2018  17:45:04;38.922
14/11/2018  18:48:06;39.006
14/11/2018  20:18:35;38.806
14/11/2018  20:19:36;39.779
14/11/2018  20:20:37;39.765
14/11/2018  20:21:38;38.968
14/11/2018  20:25:42;39.330
14/11/2018  22:25:40;39.125
14/11/2018  22:29:44;39.849
14/11/2018  22:40:55;39.762
14/11/2018  22:41:56;38.792
14/11/2018  22:50:04;39.719
14/11/2018  23:05:19;39.633
14/11/2018  23:07:21;38.860
14/11/2018  23:11:25;39.697
14/11/2018  23:13:27;38.892
14/11/2018  23:21:35;39.533
14/11/2018  23:36:50;39.262
15/11/2018  01:36:48;39.265
15/11/2018  03:36:46;39.730
15/11/2018  04:12:21;39.289
15/11/2018  06:12:19;38.989
15/11/2018  06:45:52;39.006
15/11/2018  06:46:53;39.771
15/11/2018  06:48:55;39.589
15/11/2018  06:49:56;38.725
15/11/2018  06:55:01;39.362
15/11/2018  07:17:23;38.941
15/11/2018  07:48:54;39.281
15/11/2018  08:12:17;38.989
15/11/2018  08:13:18;40.054
15/11/2018  08:16:21;38.954
15/11/2018  08:23:28;39.333
15/11/2018  08:38:43;39.862
15/11/2018  08:42:47;39.924
15/11/2018  08:43:48;39.071
15/11/2018  08:53:58;39.160
15/11/2018  08:56:00;39.719
15/11/2018  08:59:03;39.833
15/11/2018  09:00:04;40.903
15/11/2018  09:01:05;40.095
15/11/2018  09:19:23;40.692
15/11/2018  09:52:56;40.481
15/11/2018  11:52:54;40.368
15/11/2018  11:55:57;40.260
15/11/2018  11:56:58;41.305
15/11/2018  11:59:00;40.935
15/11/2018  12:02:03;40.270
15/11/2018  12:11:12;40.238
15/11/2018  12:12:13;41.105
15/11/2018  12:19:20;40.981
15/11/2018  12:26:27;40.805
15/11/2018  12:27:28;40.025
15/11/2018  12:30:31;40.270
15/11/2018  12:39:40;40.622
15/11/2018  13:00:00;40.365
15/11/2018  13:01:01;41.373
15/11/2018  13:06:06;40.411
15/11/2018  13:11:11;40.562
15/11/2018  14:19:18;40.222
15/11/2018  15:20:18;39.622
15/11/2018  15:27:25;39.833
15/11/2018  17:12:08;40.068
15/11/2018  17:31:27;40.641
15/11/2018  17:38:34;40.270
15/11/2018  18:45:40;40.184
15/11/2018  18:46:41;39.427
15/11/2018  18:52:47;40.146
15/11/2018  19:25:19;40.314
15/11/2018  19:26:20;39.362
15/11/2018  19:38:32;40.076
15/11/2018  21:10:02;40.481
15/11/2018  21:22:14;40.492
15/11/2018  21:23:15;39.635
15/11/2018  21:27:19;40.333
15/11/2018  22:53:44;40.141
15/11/2018  22:55:46;40.422
15/11/2018  22:56:47;41.227
15/11/2018  22:57:48;40.057
15/11/2018  23:05:56;40.400
15/11/2018  23:27:17;40.384
15/11/2018  23:28:18;41.384
15/11/2018  23:33:23;40.346
15/11/2018  23:39:29;40.757
15/11/2018  23:41:31;40.724
15/11/2018  23:42:32;39.841
15/11/2018  23:43:33;41.000
15/11/2018  23:55:45;40.627
16/11/2018  00:04:54;40.384
16/11/2018  00:08:58;39.833
16/11/2018  00:09:59;41.235
16/11/2018  00:11:00;40.216
16/11/2018  00:12:01;41.024
16/11/2018  00:13:02;40.222
16/11/2018  01:18:06;40.270
16/11/2018  01:19:07;41.078
16/11/2018  01:23:11;40.660
16/11/2018  01:48:36;40.805
16/11/2018  01:49:37;39.892
16/11/2018  01:50:38;39.749
16/11/2018  01:51:39;40.800
16/11/2018  01:56:44;40.660
16/11/2018  02:37:24;40.449
16/11/2018  03:08:55;40.919
16/11/2018  03:11:58;40.684
16/11/2018  04:26:11;41.146
16/11/2018  04:29:14;40.943
16/11/2018  05:02:47;41.243
16/11/2018  05:03:48;40.173
16/11/2018  05:05:50;41.551
16/11/2018  05:14:59;41.178
16/11/2018  05:27:11;41.022
16/11/2018  06:41:24;41.584
16/11/2018  06:46:29;40.997
16/11/2018  07:31:13;40.805
16/11/2018  07:33:15;40.676
16/11/2018  07:35:17;40.616
16/11/2018  07:36:18;39.800
16/11/2018  07:38:20;40.114
16/11/2018  07:47:29;40.411
16/11/2018  07:51:33;40.595
16/11/2018  08:27:08;40.335
16/11/2018  08:35:16;41.059
16/11/2018  08:41:22;40.335
16/11/2018  09:22:02;40.254
16/11/2018  09:34:14;39.703
16/11/2018  09:56:36;39.622
16/11/2018  09:57:37;40.476
16/11/2018  09:58:38;39.654
16/11/2018  10:02:42;40.076
16/11/2018  11:59:37;40.087
16/11/2018  12:00:38;39.292
16/11/2018  12:08:46;40.254
16/11/2018  12:10:48;39.741
16/11/2018  12:26:03;39.849
16/11/2018  12:27:04;40.600
16/11/2018  12:29:06;40.187
16/11/2018  12:38:15;39.992
16/11/2018  12:39:16;39.241
16/11/2018  12:41:18;40.384
16/11/2018  12:42:19;39.473
16/11/2018  13:18:55;39.833
16/11/2018  13:25:01;39.314
16/11/2018  13:29:05;39.216
16/11/2018  13:30:06;40.222
16/11/2018  13:31:07;40.154
16/11/2018  13:32:08;39.054
16/11/2018  13:33:09;39.860
16/11/2018  13:43:19;39.576
16/11/2018  14:20:56;39.071
16/11/2018  14:22:58;39.346
16/11/2018  14:23:59;40.187
16/11/2018  14:30:05;39.081
16/11/2018  14:31:06;40.027
16/11/2018  14:34:09;39.443
16/11/2018  16:34:07;39.573
16/11/2018  16:46:19;39.538
16/11/2018  16:47:20;40.327
16/11/2018  16:49:22;39.525
16/11/2018  17:28:00;39.608
16/11/2018  17:35:07;39.665
16/11/2018  17:35:07;39.665
16/11/2018  17:40:13;40.287
16/11/2018  17:49:22;39.816
16/11/2018  18:23:56;40.108
16/11/2018  18:44:16;40.595
16/11/2018  18:56:28;39.962
16/11/2018  19:06:38;39.908
16/11/2018  19:07:39;40.838
16/11/2018  19:22:54;40.627
16/11/2018  20:35:05;40.287
16/11/2018  20:44:14;40.562
16/11/2018  22:21:50;40.514
16/11/2018  22:22:51;39.476
16/11/2018  22:23:52;40.416
16/11/2018  22:58:26;40.170
16/11/2018  22:59:27;41.341
16/11/2018  23:08:36;40.670
17/11/2018  00:32:59;40.403
17/11/2018  00:34:00;39.573
17/11/2018  00:38:04;40.827
17/11/2018  00:59:25;40.843
17/11/2018  01:00:26;39.960
17/11/2018  01:02:28;40.773
17/11/2018  01:24:50;40.138
17/11/2018  01:30:56;39.979
17/11/2018  01:31:57;40.911
17/11/2018  01:32:58;39.962
17/11/2018  01:36:01;40.460
17/11/2018  01:43:08;40.881
17/11/2018  01:48:13;40.206
17/11/2018  02:06:31;40.887
17/11/2018  02:09:34;40.351
17/11/2018  02:10:35;40.108
17/11/2018  02:11:36;41.195
17/11/2018  02:16:41;40.384
17/11/2018  02:30:55;40.870
17/11/2018  02:43:07;40.341
17/11/2018  02:49:13;41.000
17/11/2018  02:52:16;40.406
17/11/2018  02:54:18;40.887
17/11/2018  03:07:31;40.565
17/11/2018  03:18:42;40.011
17/11/2018  03:19:43;41.432
17/11/2018  03:22:46;40.351
17/11/2018  03:23:47;41.173
17/11/2018  03:28:52;40.522
17/11/2018  03:40:03;40.916
17/11/2018  03:43:06;40.238
17/11/2018  03:48:11;40.476
17/11/2018  03:49:12;41.316
17/11/2018  03:53:16;40.714
17/11/2018  03:56:19;40.514
17/11/2018  04:13:36;40.595
17/11/2018  04:14:37;41.470
17/11/2018  04:15:38;40.611
17/11/2018  04:59:21;41.178
17/11/2018  05:08:30;40.657
17/11/2018  05:23:45;40.389
17/11/2018  05:24:46;41.432
17/11/2018  05:25:47;40.578
17/11/2018  05:51:12;40.727
17/11/2018  05:56:17;40.189
17/11/2018  05:57:18;41.554
17/11/2018  06:03:24;40.822
17/11/2018  06:45:05;41.114
17/11/2018  08:10:29;40.770
17/11/2018  08:11:30;39.979
17/11/2018  08:17:36;40.427
17/11/2018  08:29:48;40.862
17/11/2018  08:36:55;40.578
17/11/2018  09:19:37;41.149
17/11/2018  09:24:42;41.362
17/11/2018  09:25:43;40.357
17/11/2018  09:26:44;41.178
17/11/2018  09:27:45;40.416
17/11/2018  09:28:46;41.259
17/11/2018  09:29:47;40.430
17/11/2018  09:34:52;40.708
17/11/2018  09:35:53;41.581
17/11/2018  09:39:57;41.162
17/11/2018  10:56:12;41.259
17/11/2018  10:59:15;41.076
17/11/2018  11:00:16;42.200
17/11/2018  11:06:22;41.827
17/11/2018  11:11:27;41.276
17/11/2018  11:18:34;41.492
17/11/2018  12:10:25;41.949
17/11/2018  12:11:26;40.741
17/11/2018  12:13:28;41.940
17/11/2018  12:17:32;41.719
17/11/2018  12:31:46;42.232
17/11/2018  12:32:47;40.935
17/11/2018  12:38:53;41.589
17/11/2018  13:19:33;42.130
17/11/2018  13:39:53;42.243
17/11/2018  13:40:54;41.270
17/11/2018  13:42:56;42.362
17/11/2018  13:49:02;41.940
17/11/2018  13:52:05;41.730
17/11/2018  15:11:23;41.924
17/11/2018  15:12:24;40.757
17/11/2018  15:16:28;41.419
17/11/2018  15:23:35;41.794
17/11/2018  15:40:52;41.643
17/11/2018  16:21:32;42.184
17/11/2018  16:23:34;41.551
17/11/2018  16:44:55;42.065
17/11/2018  17:06:16;42.427
17/11/2018  17:17:27;42.405
17/11/2018  17:18:28;41.632
17/11/2018  17:22:32;42.130
17/11/2018  17:45:55;41.876
17/11/2018  17:58:07;42.540
17/11/2018  18:01:10;42.343
17/11/2018  18:08:17;42.508
17/11/2018  18:09:18;41.470
17/11/2018  18:12:21;42.232
17/11/2018  18:13:22;41.211
17/11/2018  18:14:23;42.159
17/11/2018  18:17:26;41.632
17/11/2018  18:25:34;42.086
17/11/2018  18:27:36;41.922
17/11/2018  18:28:37;42.973
17/11/2018  18:30:39;42.151
17/11/2018  19:10:18;41.746
17/11/2018  19:11:19;43.027
17/11/2018  19:12:20;43.124
17/11/2018  19:13:21;41.773
17/11/2018  19:17:25;42.362
17/11/2018  19:29:37;41.665
17/11/2018  20:25:32;41.984
17/11/2018  20:26:33;40.770
17/11/2018  20:29:36;41.422
17/11/2018  20:35:42;41.241
17/11/2018  20:36:43;42.200
17/11/2018  20:41:48;41.908
17/11/2018  20:51:58;41.989
17/11/2018  20:52:59;40.789
17/11/2018  20:55:01;41.643
17/11/2018  21:29:35;41.405
17/11/2018  22:04:09;40.978
17/11/2018  22:09:14;41.435
17/11/2018  22:53:58;41.243
17/11/2018  22:56:00;40.397
17/11/2018  22:59:03;40.870
17/11/2018  23:04:08;40.678
17/11/2018  23:05:09;41.692
17/11/2018  23:18:22;40.981
17/11/2018  23:29:33;41.481
18/11/2018  00:07:10;40.951
18/11/2018  00:09:12;41.470
18/11/2018  00:35:38;40.951
18/11/2018  00:44:47;41.473
18/11/2018  01:27:29;41.097
18/11/2018  02:56:57;40.595
18/11/2018  03:05:05;40.887
18/11/2018  04:29:28;41.243
18/11/2018  04:30:29;42.251
18/11/2018  04:31:30;41.481
18/11/2018  04:42:41;41.327
18/11/2018  04:43:42;40.576
18/11/2018  04:45:44;41.632
18/11/2018  04:46:45;40.822
18/11/2018  04:50:49;41.270
18/11/2018  05:26:24;40.968
18/11/2018  05:28:26;41.419
18/11/2018  06:21:18;41.630
18/11/2018  07:02:59;42.167
18/11/2018  07:05:01;41.921
18/11/2018  07:10:06;41.892
18/11/2018  07:11:07;41.130
18/11/2018  07:12:08;42.297
18/11/2018  07:15:11;41.827
18/11/2018  07:24:20;41.776
18/11/2018  07:25:21;42.648
18/11/2018  07:28:24;41.611
18/11/2018  07:31:27;42.624
18/11/2018  07:37:33;41.422
18/11/2018  07:38:34;42.557
18/11/2018  07:41:37;41.649
18/11/2018  07:45:41;42.394
18/11/2018  07:59:55;42.184
18/11/2018  08:39:34;42.308
18/11/2018  09:02:57;42.684
18/11/2018  09:13:07;42.146
18/11/2018  09:24:18;42.894
18/11/2018  09:29:23;42.948
18/11/2018  09:30:24;42.000
18/11/2018  09:31:25;42.835
18/11/2018  09:39:33;41.924
18/11/2018  09:47:41;41.957
18/11/2018  09:48:42;42.859
18/11/2018  09:49:43;42.770
18/11/2018  09:50:44;41.746
18/11/2018  10:07:00;42.151
18/11/2018  10:22:15;41.554
18/11/2018  10:34:27;40.938
18/11/2018  10:35:28;42.443
18/11/2018  10:36:29;41.535
18/11/2018  11:02:55;41.273
18/11/2018  11:03:56;42.505
18/11/2018  11:04:57;42.265
18/11/2018  11:05:58;41.146
18/11/2018  11:06:59;42.265
18/11/2018  11:17:09;41.000
18/11/2018  11:21:13;41.405
18/11/2018  11:24:16;41.794
18/11/2018  11:36:28;41.162
18/11/2018  11:44:36;40.789
18/11/2018  11:45:37;42.394
18/11/2018  11:47:39;41.146
18/11/2018  11:49:41;42.113
18/11/2018  11:50:42;41.319
18/11/2018  11:52:44;41.908
18/11/2018  12:01:53;41.654
18/11/2018  12:25:16;41.405
18/11/2018  12:39:30;41.827
18/11/2018  12:40:31;42.235
18/11/2018  12:41:32;40.995
18/11/2018  12:57:48;41.011
18/11/2018  12:59:50;42.005
18/11/2018  13:01:52;41.389
18/11/2018  13:15:05;40.968
18/11/2018  13:34:24;41.103
18/11/2018  13:55:45;41.357
18/11/2018  14:56:45;41.227
18/11/2018  15:13:01;40.492
18/11/2018  15:42:30;40.881
18/11/2018  15:55:43;41.481
18/11/2018  15:58:46;40.822
18/11/2018  16:07:55;41.130
18/11/2018  16:25:12;41.532
18/11/2018  16:26:13;40.319
18/11/2018  16:27:14;41.551
18/11/2018  16:29:16;40.805
18/11/2018  17:09:56;40.578
18/11/2018  17:10:57;41.730
18/11/2018  17:11:58;40.884
18/11/2018  17:32:18;40.881
18/11/2018  17:33:19;41.697
18/11/2018  17:36:22;41.451
18/11/2018  17:43:29;41.443
18/11/2018  17:44:30;40.557
18/11/2018  17:45:31;41.384
18/11/2018  18:08:54;40.887
18/11/2018  18:16:01;41.505
18/11/2018  18:26:11;41.276
18/11/2018  18:28:13;41.413
18/11/2018  18:29:14;40.443
18/11/2018  18:33:18;40.887
18/11/2018  18:37:22;41.262
18/11/2018  18:53:38;41.324
18/11/2018  18:54:39;39.979
18/11/2018  18:55:40;41.276
18/11/2018  19:24:08;41.095
18/11/2018  19:36:20;41.778
18/11/2018  19:43:27;41.503
18/11/2018  19:44:28;40.416
18/11/2018  19:45:29;41.438
18/11/2018  19:54:38;41.211
18/11/2018  21:54:36;41.570
18/11/2018  21:59:41;41.392
18/11/2018  22:14:56;41.543
18/11/2018  22:15:57;40.514
18/11/2018  22:20:01;41.178
18/11/2018  23:37:17;41.924
18/11/2018  23:39:19;41.551
18/11/2018  23:54:34;41.127
19/11/2018  00:00:40;40.751
19/11/2018  00:01:41;42.038
19/11/2018  00:05:45;41.643
19/11/2018  00:11:51;41.903
19/11/2018  00:12:52;40.757
19/11/2018  00:22:01;40.932
19/11/2018  00:25:04;41.014
19/11/2018  00:26:05;41.854
19/11/2018  00:27:06;40.927
19/11/2018  00:28:07;41.873
19/11/2018  00:35:14;41.192
19/11/2018  00:39:18;40.373
19/11/2018  00:42:21;40.838
19/11/2018  00:43:22;41.811
19/11/2018  00:44:23;40.595
19/11/2018  00:47:26;41.135
19/11/2018  01:23:01;41.711
19/11/2018  01:25:03;41.003
19/11/2018  01:34:12;41.470
19/11/2018  01:43:21;41.146
19/11/2018  01:45:23;41.681
19/11/2018  01:47:25;41.335
19/11/2018  01:56:34;41.611
19/11/2018  01:57:35;40.500
19/11/2018  02:00:38;41.065
19/11/2018  02:03:41;41.595
19/11/2018  02:04:42;40.249
19/11/2018  02:06:44;41.665
19/11/2018  02:08:46;41.676
19/11/2018  02:09:47;40.881
19/11/2018  02:14:52;40.743
19/11/2018  02:15:53;41.697
19/11/2018  02:25:02;41.084
19/11/2018  02:48:25;41.308
19/11/2018  03:43:19;41.254
19/11/2018  03:44:20;42.097
19/11/2018  03:45:21;40.951
19/11/2018  04:02:38;41.111
19/11/2018  04:11:47;41.381
19/11/2018  04:28:03;41.389
19/11/2018  04:32:07;41.311
19/11/2018  04:33:08;42.362
19/11/2018  04:34:09;40.995
19/11/2018  04:35:10;42.019
19/11/2018  04:45:20;41.684
19/11/2018  04:56:31;42.235
19/11/2018  05:11:46;42.589
19/11/2018  05:12:47;41.395
19/11/2018  05:15:50;41.065
19/11/2018  05:16:51;42.492
19/11/2018  05:23:58;42.070
19/11/2018  05:26:00;42.070
19/11/2018  05:27:01;41.313
19/11/2018  05:28:02;42.378
19/11/2018  05:29:03;41.505
19/11/2018  05:30:04;42.713
19/11/2018  05:32:06;41.822
19/11/2018  05:34:08;41.986
19/11/2018  05:35:09;42.803
19/11/2018  05:37:11;41.373
19/11/2018  05:38:12;42.265
19/11/2018  06:00:34;42.086
19/11/2018  06:09:43;42.165
19/11/2018  06:10:44;41.230
19/11/2018  06:11:45;42.038
19/11/2018  06:38:11;41.584
19/11/2018  06:41:14;41.940
19/11/2018  07:08:41;41.976
19/11/2018  07:09:42;41.162
19/11/2018  07:10:43;42.194
19/11/2018  08:15:47;42.713
19/11/2018  08:26:58;42.557
19/11/2018  08:27:59;43.465
19/11/2018  08:33:04;42.605
19/11/2018  08:44:15;42.862
19/11/2018  08:49:20;43.508
19/11/2018  09:40:10;43.711
19/11/2018  09:41:11;42.754
19/11/2018  09:49:19;42.648
19/11/2018  09:50:20;43.562
19/11/2018  09:52:22;42.627
19/11/2018  10:01:31;42.535
19/11/2018  10:02:32;43.578
19/11/2018  10:03:33;43.594
19/11/2018  10:04:34;42.786
19/11/2018  10:10:40;42.994
19/11/2018  10:11:41;43.754
19/11/2018  10:12:42;42.657
19/11/2018  10:40:09;42.486
19/11/2018  10:44:13;42.811
19/11/2018  10:45:14;43.724
19/11/2018  10:47:16;42.665
19/11/2018  11:25:54;42.059
19/11/2018  11:28:57;42.522
19/11/2018  11:29:58;43.513
19/11/2018  11:32:00;42.440
19/11/2018  12:00:28;42.994
19/11/2018  12:45:12;43.432
19/11/2018  12:56:23;43.289
19/11/2018  13:01:28;43.075
19/11/2018  13:18:45;43.386
19/11/2018  13:38:04;43.364
19/11/2018  13:39:05;42.573
19/11/2018  13:40:06;43.970
19/11/2018  13:44:10;42.832
19/11/2018  13:56:22;42.346
19/11/2018  14:40:05;42.311
19/11/2018  14:41:06;41.503
19/11/2018  14:46:11;41.308
19/11/2018  14:47:12;42.730
19/11/2018  14:49:14;41.059
19/11/2018  14:54:19;42.148
19/11/2018  15:01:26;41.616
19/11/2018  15:14:39;42.303
19/11/2018  15:15:40;42.394
19/11/2018  15:16:41;41.197
19/11/2018  15:17:42;41.970
19/11/2018  15:20:45;42.194
19/11/2018  15:21:46;41.159
19/11/2018  15:26:51;40.851
19/11/2018  15:27:52;42.057
19/11/2018  15:28:53;41.222
19/11/2018  15:37:01;41.819
19/11/2018  15:43:07;41.794
19/11/2018  15:44:08;41.016
19/11/2018  15:52:16;42.135
19/11/2018  15:53:17;40.857
19/11/2018  15:55:19;41.854
19/11/2018  16:09:33;41.162
19/11/2018  16:12:36;41.243
19/11/2018  16:13:37;42.086
19/11/2018  16:14:38;41.940
19/11/2018  16:15:39;40.500
19/11/2018  16:16:40;41.440
19/11/2018  16:26:50;42.251
19/11/2018  16:27:51;41.062
19/11/2018  16:28:52;42.000
19/11/2018  16:33:57;40.878
19/11/2018  16:49:12;41.111
19/11/2018  16:50:13;42.154
19/11/2018  16:51:14;41.384
19/11/2018  16:55:18;40.922
19/11/2018  17:07:30;41.549
19/11/2018  17:15:38;41.873
19/11/2018  17:16:39;40.719
19/11/2018  17:17:40;41.473
19/11/2018  17:18:41;40.643
19/11/2018  17:20:43;41.695
19/11/2018  17:25:48;40.832
19/11/2018  17:28:51;41.211
19/11/2018  18:27:49;40.754
19/11/2018  18:30:52;40.968
19/11/2018  18:31:53;41.730
19/11/2018  18:33:55;40.297
19/11/2018  18:34:56;41.586
19/11/2018  18:36:58;40.995
19/11/2018  18:39:00;41.457
19/11/2018  18:50:11;41.124
19/11/2018  19:34:55;40.919
19/11/2018  20:34:54;41.389
19/11/2018  20:37:57;41.389
19/11/2018  20:38:58;40.638
19/11/2018  20:45:04;41.130
19/11/2018  20:59:18;41.384
19/11/2018  21:23:42;40.741
19/11/2018  21:24:43;40.481
19/11/2018  21:25:44;41.595
19/11/2018  21:27:46;40.676
19/11/2018  21:29:48;41.608
19/11/2018  21:49:07;41.019
19/11/2018  22:12:30;40.332
19/11/2018  22:13:31;40.092
19/11/2018  22:14:32;41.097
19/11/2018  22:50:07;40.676
19/11/2018  22:51:08;42.040
19/11/2018  23:07:24;41.032
19/11/2018  23:08:25;42.127
19/11/2018  23:11:28;41.813
19/11/2018  23:17:34;41.335
19/11/2018  23:35:52;41.794
19/11/2018  23:36:53;42.105
19/11/2018  23:37:54;41.005
19/11/2018  23:46:02;41.059
19/11/2018  23:51:07;41.335
20/11/2018  00:04:20;41.649
20/11/2018  00:05:21;40.541
20/11/2018  00:15:31;41.673
20/11/2018  00:16:32;40.565
20/11/2018  00:18:34;41.954
20/11/2018  00:20:36;41.092
20/11/2018  01:08:23;41.195
20/11/2018  01:09:24;42.130
20/11/2018  01:12:27;40.838
20/11/2018  01:22:37;40.951
20/11/2018  01:23:38;41.878
20/11/2018  01:26:41;40.524
20/11/2018  01:28:43;41.632
20/11/2018  01:29:44;40.660
20/11/2018  01:30:45;41.511
20/11/2018  01:38:53;41.124
20/11/2018  02:09:23;41.016
20/11/2018  02:10:24;42.065
20/11/2018  02:12:26;41.146
20/11/2018  02:55:08;41.049
20/11/2018  02:56:09;41.908
20/11/2018  02:57:10;40.919
20/11/2018  04:17:29;40.449
20/11/2018  04:23:35;40.676
20/11/2018  06:21:31;40.400
20/11/2018  06:22:32;41.435
20/11/2018  06:24:34;40.508
20/11/2018  06:28:38;41.292
20/11/2018  06:29:39;40.400
20/11/2018  06:37:47;40.530
20/11/2018  06:39:49;41.276
20/11/2018  06:40:50;41.384
20/11/2018  06:41:51;40.300
20/11/2018  06:42:52;41.065
20/11/2018  06:52:01;40.968
20/11/2018  06:54:03;40.803
20/11/2018  07:26:35;41.351
20/11/2018  07:37:46;40.838
20/11/2018  08:04:12;40.497
20/11/2018  08:05:13;40.051
20/11/2018  08:06:14;41.546
20/11/2018  08:08:16;41.324
20/11/2018  08:09:17;40.160
20/11/2018  08:10:18;41.241
20/11/2018  08:16:24;41.384
20/11/2018  08:17:25;40.465
20/11/2018  08:24:32;41.324
20/11/2018  08:25:33;40.384
20/11/2018  08:33:41;40.962
20/11/2018  10:08:14;40.654
20/11/2018  10:20:26;40.351
20/11/2018  10:21:27;41.513
20/11/2018  10:35:41;40.319
20/11/2018  10:36:42;41.181
20/11/2018  10:37:43;40.011
20/11/2018  10:39:45;40.460
20/11/2018  10:41:47;40.335
20/11/2018  10:42:48;41.278
20/11/2018  10:48:54;40.930
20/11/2018  10:52:58;41.162
20/11/2018  10:53:59;40.076
20/11/2018  10:59:04;41.208
20/11/2018  11:01:06;40.449
20/11/2018  11:29:34;40.814
20/11/2018  11:34:39;40.287
20/11/2018  13:10:13;40.792
20/11/2018  13:19:22;40.773
20/11/2018  13:20:23;39.846
20/11/2018  13:25:28;40.465
20/11/2018  14:42:44;40.568
20/11/2018  14:43:45;39.606
20/11/2018  14:45:47;40.189
20/11/2018  15:14:15;40.900
20/11/2018  15:22:23;40.443
20/11/2018  16:11:11;40.822
20/11/2018  16:12:12;39.687
20/11/2018  16:13:13;40.943
20/11/2018  16:16:16;40.146
20/11/2018  16:48:48;40.235
20/11/2018  17:46:45;40.819
20/11/2018  17:56:55;40.984
20/11/2018  17:57:56;39.995
20/11/2018  17:58:57;40.968
20/11/2018  18:04:02;40.319
20/11/2018  18:06:04;40.084
20/11/2018  18:07:05;41.289
20/11/2018  18:11:09;40.427
20/11/2018  18:27:25;40.192
20/11/2018  18:28:26;41.195
20/11/2018  18:30:28;40.443
20/11/2018  18:39:37;40.838
20/11/2018  18:49:47;40.384
20/11/2018  18:58:56;40.903
20/11/2018  19:03:00;40.751
20/11/2018  21:02:58;41.000
20/11/2018  22:41:35;41.319
20/11/2018  22:51:45;41.503
20/11/2018  22:52:46;40.527
20/11/2018  22:54:48;41.259
20/11/2018  23:51:44;40.903
21/11/2018  00:03:56;41.611
21/11/2018  00:13:05;40.951
21/11/2018  00:24:16;41.238
21/11/2018  00:27:19;41.046
21/11/2018  00:28:20;42.005
21/11/2018  00:29:21;40.657
21/11/2018  00:30:22;41.540
21/11/2018  00:38:30;40.822
21/11/2018  00:43:35;41.176
21/11/2018  01:23:14;40.887
21/11/2018  01:24:15;41.940
21/11/2018  01:27:18;40.832
21/11/2018  01:42:33;41.276
21/11/2018  01:52:43;41.438
21/11/2018  01:57:48;41.276
21/11/2018  02:19:09;40.697
21/11/2018  02:24:14;40.846
21/11/2018  02:26:16;41.667
21/11/2018  02:27:17;40.887
21/11/2018  03:39:28;40.889
21/11/2018  03:40:29;40.108
21/11/2018  03:50:39;40.708
21/11/2018  03:53:42;39.851
21/11/2018  03:54:43;40.784
21/11/2018  04:22:10;40.751
21/11/2018  04:23:11;39.768
21/11/2018  04:24:12;40.643
21/11/2018  04:40:28;41.132
21/11/2018  04:43:31;40.497
21/11/2018  04:46:34;40.514
21/11/2018  04:52:40;40.741
21/11/2018  05:04:52;41.000
21/11/2018  05:05:53;39.938
21/11/2018  05:09:57;41.216
