
Time;HVI878Y
29/07/2019  02:48:45;6.844
29/07/2019  04:48:43;6.756
29/07/2019  06:48:41;6.902
29/07/2019  08:48:39;6.853
29/07/2019  10:48:37;6.738
29/07/2019  12:48:35;6.570
29/07/2019  14:48:33;6.610
29/07/2019  16:48:31;6.634
29/07/2019  18:48:29;6.698
29/07/2019  20:48:27;6.761
29/07/2019  22:48:25;6.837
30/07/2019  00:48:23;6.789
30/07/2019  02:48:21;6.722
30/07/2019  04:48:19;6.863
30/07/2019  06:48:17;6.999
30/07/2019  08:48:15;6.819
30/07/2019  10:48:13;6.691
30/07/2019  12:05:29;6.568
30/07/2019  12:06:30;5.491
30/07/2019  12:12:36;6.026
30/07/2019  12:14:38;6.292
30/07/2019  12:15:39;5.200
30/07/2019  12:16:40;5.264
30/07/2019  12:17:41;6.286
30/07/2019  12:26:50;6.108
30/07/2019  12:27:51;6.108
30/07/2019  12:29:53;5.232
30/07/2019  12:31:55;6.091
30/07/2019  12:47:10;5.879
30/07/2019  12:58:21;5.232
30/07/2019  13:00:23;5.838
30/07/2019  13:02:25;5.863
30/07/2019  13:07:30;-0.038
30/07/2019  15:07:28;-0.023
30/07/2019  16:04:24;-0.021
30/07/2019  16:05:25;5.297
30/07/2019  16:44:03;6.043
30/07/2019  18:44:01;6.374
30/07/2019  20:43:59;6.335
30/07/2019  22:43:57;6.571
31/07/2019  00:43:55;6.560
31/07/2019  02:43:53;6.503
31/07/2019  04:43:51;6.680
31/07/2019  06:43:49;6.497
31/07/2019  08:43:47;6.497
31/07/2019  10:32:34;6.286
31/07/2019  10:32:34;6.286
31/07/2019  11:32:39;6.568
31/07/2019  13:31:38;6.221
31/07/2019  15:31:36;6.284
31/07/2019  17:31:34;6.691
31/07/2019  19:31:32;6.458
31/07/2019  21:31:30;7.048
31/07/2019  23:31:28;7.111
01/08/2019  01:31:26;7.097
01/08/2019  03:31:24;7.242
01/08/2019  05:31:22;7.178
01/08/2019  07:31:20;7.259
01/08/2019  09:31:18;7.178
01/08/2019  11:31:16;7.129
01/08/2019  13:31:14;7.113
01/08/2019  15:31:12;6.498
01/08/2019  17:31:10;6.545
01/08/2019  19:31:08;6.421
01/08/2019  21:31:06;6.463
01/08/2019  23:31:04;6.448
02/08/2019  01:31:02;6.513
02/08/2019  03:31:00;6.755
02/08/2019  05:30:58;6.772
02/08/2019  07:30:56;6.576
02/08/2019  09:30:54;6.610
02/08/2019  11:30:52;6.568
02/08/2019  13:30:50;6.902
02/08/2019  13:37:57;6.967
02/08/2019  13:38:58;5.237
02/08/2019  13:39:59;6.763
02/08/2019  13:44:03;6.852
02/08/2019  13:45:04;5.913
02/08/2019  13:47:06;6.724
02/08/2019  15:47:04;6.756
02/08/2019  16:34:51;6.707
02/08/2019  16:35:52;5.897
02/08/2019  16:37:54;6.918
02/08/2019  16:58:14;6.740
02/08/2019  16:59:15;5.524
02/08/2019  17:00:16;6.756
02/08/2019  19:00:14;6.691
02/08/2019  21:00:12;6.944
02/08/2019  23:00:10;7.113
03/08/2019  01:00:08;6.934
03/08/2019  03:00:06;7.388
03/08/2019  05:00:04;7.129
03/08/2019  07:00:02;7.106
03/08/2019  09:00:00;7.231
03/08/2019  10:59:58;7.063
03/08/2019  12:59:56;7.024
03/08/2019  13:28:24;6.578
03/08/2019  14:39:34;6.707
03/08/2019  14:40:35;5.757
03/08/2019  14:43:38;6.043
03/08/2019  15:00:55;6.625
03/08/2019  17:00:53;6.480
03/08/2019  19:00:51;6.640
03/08/2019  21:00:49;6.738
03/08/2019  23:00:47;6.894
04/08/2019  01:00:45;6.578
04/08/2019  03:00:43;6.659
04/08/2019  05:00:41;6.724
04/08/2019  07:00:39;6.853
04/08/2019  09:00:37;6.740
04/08/2019  11:00:35;6.610
04/08/2019  13:00:33;6.626
04/08/2019  15:00:31;6.609
04/08/2019  17:00:29;6.667
04/08/2019  19:00:27;6.746
04/08/2019  21:00:25;6.740
04/08/2019  23:00:23;6.805
05/08/2019  01:00:21;6.724
05/08/2019  03:00:19;6.722
05/08/2019  05:00:17;6.740
05/08/2019  07:00:15;6.755
05/08/2019  09:00:13;6.852
05/08/2019  11:00:11;6.713
05/08/2019  13:00:09;6.610
05/08/2019  15:00:07;6.513
05/08/2019  17:00:05;6.529
05/08/2019  19:00:03;6.675
05/08/2019  21:00:01;6.550
05/08/2019  22:59:59;6.714
06/08/2019  00:59:57;6.836
06/08/2019  02:59:55;6.772
06/08/2019  04:59:53;6.879
06/08/2019  06:59:51;6.829
06/08/2019  08:59:49;6.755
06/08/2019  10:59:47;6.643
06/08/2019  12:59:45;6.691
06/08/2019  14:59:43;6.707
06/08/2019  16:59:41;6.560
06/08/2019  18:59:39;6.578
06/08/2019  20:59:37;6.707
06/08/2019  22:59:35;6.724
07/08/2019  00:59:33;6.858
07/08/2019  02:59:31;6.918
07/08/2019  04:59:29;6.918
07/08/2019  06:59:27;6.975
07/08/2019  08:59:25;6.771
07/08/2019  10:59:23;6.610
07/08/2019  12:59:09;6.675
07/08/2019  14:20:29;6.659
07/08/2019  14:20:29;6.659
07/08/2019  14:36:13;6.592
07/08/2019  15:53:57;6.474
07/08/2019  15:53:57;6.474
07/08/2019  16:05:57;6.690
07/08/2019  16:15:01;6.659
07/08/2019  16:15:01;6.659
07/08/2019  16:25:07;6.643
07/08/2019  16:55:45;6.497
07/08/2019  16:55:45;6.497
07/08/2019  17:18:36;6.502
07/08/2019  19:18:23;6.620
07/08/2019  21:18:21;6.756
07/08/2019  23:18:19;6.691
08/08/2019  01:18:17;6.626
08/08/2019  03:18:15;6.814
08/08/2019  05:18:13;6.682
08/08/2019  07:18:11;6.900
08/08/2019  09:18:09;6.853
08/08/2019  10:31:21;6.609
08/08/2019  10:31:21;6.609
08/08/2019  10:40:03;6.740
08/08/2019  12:39:29;6.587
08/08/2019  14:39:27;6.657
08/08/2019  16:39:25;6.521
08/08/2019  18:39:23;6.636
08/08/2019  20:39:21;6.625
08/08/2019  22:39:19;6.707
09/08/2019  00:39:17;6.651
09/08/2019  02:39:15;6.640
09/08/2019  04:39:13;6.755
09/08/2019  06:39:11;6.771
09/08/2019  08:39:09;6.772
09/08/2019  10:39:07;6.673
09/08/2019  12:39:05;6.625
09/08/2019  14:39:03;6.659
09/08/2019  16:39:01;6.576
09/08/2019  18:38:59;6.578
09/08/2019  20:38:57;6.560
09/08/2019  22:38:55;6.690
10/08/2019  00:38:53;6.772
10/08/2019  02:38:51;6.951
10/08/2019  04:38:49;6.814
10/08/2019  06:38:47;6.795
10/08/2019  08:38:45;6.886
10/08/2019  10:38:43;6.706
10/08/2019  12:38:41;6.594
10/08/2019  14:38:39;6.643
10/08/2019  16:38:37;6.511
10/08/2019  18:38:35;6.576
10/08/2019  20:38:33;6.626
10/08/2019  22:38:31;6.766
11/08/2019  00:38:29;6.675
11/08/2019  02:38:27;6.724
11/08/2019  04:38:25;6.951
11/08/2019  06:38:23;6.951
11/08/2019  08:38:21;6.847
11/08/2019  10:38:19;6.673
11/08/2019  12:38:17;6.772
11/08/2019  14:38:15;6.659
11/08/2019  16:38:13;6.513
11/08/2019  18:38:11;6.562
11/08/2019  20:38:09;6.740
11/08/2019  22:38:07;6.652
12/08/2019  00:38:05;6.706
12/08/2019  02:38:03;6.756
12/08/2019  04:38:01;6.733
12/08/2019  06:37:59;6.860
12/08/2019  08:37:57;6.847
12/08/2019  10:37:55;6.716
12/08/2019  12:37:53;6.659
12/08/2019  14:37:51;6.675
12/08/2019  16:37:49;6.560
12/08/2019  18:37:47;6.673
12/08/2019  20:37:45;6.713
12/08/2019  22:37:43;6.690
13/08/2019  00:37:41;6.696
13/08/2019  02:37:39;6.659
13/08/2019  04:37:37;6.706
13/08/2019  06:37:35;6.836
13/08/2019  08:37:33;6.562
13/08/2019  10:37:31;6.552
13/08/2019  12:37:29;6.550
13/08/2019  14:37:27;6.480
13/08/2019  16:37:25;6.497
13/08/2019  18:37:23;6.537
13/08/2019  20:37:21;6.837
13/08/2019  21:10:54;6.852
13/08/2019  21:11:55;5.556
13/08/2019  21:12:56;6.772
13/08/2019  21:22:05;6.722
13/08/2019  21:23:06;5.637
13/08/2019  21:25:08;6.805
13/08/2019  23:25:06;6.675
14/08/2019  01:25:04;6.601
14/08/2019  03:25:02;6.691
14/08/2019  05:25:00;6.803
14/08/2019  07:24:58;6.594
14/08/2019  09:24:56;6.562
14/08/2019  11:24:54;6.456
14/08/2019  13:24:52;6.513
14/08/2019  15:24:50;6.399
14/08/2019  17:24:48;6.594
14/08/2019  19:24:46;6.430
14/08/2019  21:24:44;6.659
14/08/2019  23:24:42;6.691
15/08/2019  01:24:40;6.819
15/08/2019  03:24:38;6.831
15/08/2019  05:24:36;6.933
15/08/2019  07:24:34;6.836
15/08/2019  09:24:32;6.626
15/08/2019  11:24:30;6.659
15/08/2019  13:24:28;6.447
15/08/2019  15:24:26;6.511
15/08/2019  17:24:24;6.594
15/08/2019  19:24:22;6.528
15/08/2019  21:24:20;6.610
15/08/2019  23:24:18;6.652
16/08/2019  01:24:16;6.707
16/08/2019  03:24:14;6.399
16/08/2019  05:24:12;6.625
16/08/2019  07:24:10;6.618
16/08/2019  09:24:08;6.531
16/08/2019  11:24:06;6.416
16/08/2019  13:24:04;6.317
16/08/2019  15:24:02;6.448
16/08/2019  17:24:00;6.464
16/08/2019  19:23:58;6.356
16/08/2019  21:23:56;6.562
16/08/2019  23:23:54;6.544
17/08/2019  01:23:52;6.673
17/08/2019  03:23:50;6.766
17/08/2019  05:23:48;6.967
17/08/2019  07:23:46;6.926
17/08/2019  09:23:44;6.511
17/08/2019  11:23:42;6.545
17/08/2019  13:23:40;6.472
17/08/2019  15:23:38;6.416
17/08/2019  17:23:36;6.545
17/08/2019  19:23:34;6.576
17/08/2019  21:23:32;6.636
17/08/2019  23:23:30;6.659
18/08/2019  01:23:28;6.755
18/08/2019  03:23:26;6.837
18/08/2019  05:23:24;6.852
18/08/2019  07:23:22;6.837
18/08/2019  09:23:20;6.717
18/08/2019  11:23:18;6.513
18/08/2019  13:23:16;6.432
18/08/2019  15:23:14;6.545
18/08/2019  17:23:12;6.544
18/08/2019  19:23:10;6.497
18/08/2019  21:23:08;6.513
18/08/2019  23:23:06;6.665
19/08/2019  01:23:04;6.568
19/08/2019  03:23:02;6.587
19/08/2019  05:23:00;6.513
19/08/2019  07:22:58;6.659
19/08/2019  09:22:56;6.626
19/08/2019  11:22:54;6.545
19/08/2019  13:22:52;6.529
19/08/2019  15:22:50;6.463
19/08/2019  17:22:48;6.545
19/08/2019  19:22:46;6.691
19/08/2019  21:22:44;6.620
19/08/2019  23:22:42;6.641
20/08/2019  01:22:40;6.545
20/08/2019  03:22:38;6.594
20/08/2019  05:22:36;6.652
20/08/2019  07:22:34;6.685
20/08/2019  09:22:32;6.592
20/08/2019  11:22:30;6.628
20/08/2019  13:22:28;6.610
20/08/2019  15:22:26;6.609
20/08/2019  17:22:24;6.536
20/08/2019  19:22:22;6.544
20/08/2019  21:22:20;6.665
20/08/2019  23:22:18;6.659
21/08/2019  01:22:16;6.722
21/08/2019  03:22:14;6.733
21/08/2019  05:22:12;6.576
21/08/2019  07:22:10;6.721
21/08/2019  09:22:08;6.659
21/08/2019  11:22:06;6.536
21/08/2019  13:22:04;6.474
21/08/2019  15:22:02;6.455
21/08/2019  17:22:00;6.626
21/08/2019  19:21:58;6.562
21/08/2019  21:21:56;6.643
21/08/2019  23:21:54;6.724
22/08/2019  01:21:52;6.698
22/08/2019  03:21:50;6.643
22/08/2019  05:21:48;6.643
22/08/2019  07:21:46;6.789
22/08/2019  09:21:44;6.626
22/08/2019  11:21:42;6.626
22/08/2019  13:21:40;6.562
22/08/2019  15:21:38;6.511
22/08/2019  17:21:36;6.625
22/08/2019  19:21:34;6.594
22/08/2019  21:21:32;6.691
22/08/2019  23:21:30;6.562
23/08/2019  01:21:28;6.594
23/08/2019  03:21:26;6.497
23/08/2019  05:21:24;6.528
23/08/2019  07:21:22;6.732
23/08/2019  09:21:20;6.544
23/08/2019  11:21:18;6.529
23/08/2019  13:21:16;6.479
23/08/2019  15:21:14;6.562
23/08/2019  17:21:12;6.430
23/08/2019  19:21:10;6.571
23/08/2019  21:21:08;6.456
23/08/2019  23:21:06;6.545
24/08/2019  01:21:04;6.659
24/08/2019  03:21:02;6.787
24/08/2019  05:21:00;6.641
24/08/2019  07:20:58;6.659
24/08/2019  09:20:56;6.643
24/08/2019  11:20:54;6.659
24/08/2019  13:20:52;6.447
24/08/2019  15:20:50;6.529
24/08/2019  17:20:48;6.497
24/08/2019  19:20:46;6.578
24/08/2019  21:20:44;6.673
24/08/2019  23:20:42;6.665
25/08/2019  01:20:40;6.675
25/08/2019  03:20:38;6.795
25/08/2019  05:20:36;6.951
25/08/2019  07:20:34;6.803
25/08/2019  09:20:32;6.560
25/08/2019  11:20:30;6.545
25/08/2019  13:20:28;6.536
25/08/2019  15:20:26;6.474
25/08/2019  17:20:24;6.497
25/08/2019  19:20:22;6.448
25/08/2019  21:20:20;6.601
25/08/2019  23:20:18;6.667
26/08/2019  01:20:16;6.610
26/08/2019  03:20:14;6.698
26/08/2019  05:20:12;6.798
26/08/2019  07:20:10;6.844
26/08/2019  09:20:08;6.675
26/08/2019  11:20:06;6.529
26/08/2019  13:20:04;6.497
26/08/2019  15:20:02;6.529
26/08/2019  17:20:00;6.432
26/08/2019  19:19:58;6.534
26/08/2019  21:19:56;6.555
26/08/2019  23:19:54;6.583
27/08/2019  01:19:52;6.707
27/08/2019  03:19:50;6.693
27/08/2019  05:19:48;6.691
27/08/2019  07:19:46;6.480
27/08/2019  07:55:21;6.562
27/08/2019  07:56:22;5.587
27/08/2019  07:59:25;-0.054
27/08/2019  09:59:23;-0.005
27/08/2019  11:59:21;-0.028
27/08/2019  13:59:19;-0.023
27/08/2019  15:59:17;-0.012
27/08/2019  17:23:40;0.042
27/08/2019  17:24:41;6.085
27/08/2019  17:27:44;5.255
27/08/2019  18:28:44;5.913
27/08/2019  20:28:42;6.270
27/08/2019  22:28:40;6.416
28/08/2019  00:28:38;6.302
28/08/2019  02:28:36;6.252
28/08/2019  04:28:34;6.253
28/08/2019  06:28:32;6.432
28/08/2019  08:28:30;6.367
28/08/2019  10:28:28;6.333
28/08/2019  12:28:26;6.495
28/08/2019  14:28:24;6.634
28/08/2019  16:28:22;6.521
28/08/2019  18:28:20;6.560
28/08/2019  20:28:18;6.422
28/08/2019  22:28:16;6.398
29/08/2019  00:28:14;6.584
29/08/2019  02:28:12;6.529
29/08/2019  04:28:10;6.560
29/08/2019  06:28:08;6.528
29/08/2019  08:28:06;6.487
29/08/2019  10:28:04;6.302
29/08/2019  12:28:02;6.326
29/08/2019  14:28:00;6.189
29/08/2019  16:27:58;6.302
29/08/2019  18:27:56;6.344
29/08/2019  20:27:54;6.270
29/08/2019  22:27:52;6.414
30/08/2019  00:27:50;6.302
30/08/2019  02:27:48;6.422
30/08/2019  04:27:46;6.302
30/08/2019  06:27:44;6.562
30/08/2019  08:27:42;6.464
30/08/2019  10:27:40;6.301
30/08/2019  12:27:38;6.351
30/08/2019  14:27:36;6.205
30/08/2019  16:27:34;6.357
30/08/2019  18:27:32;6.333
30/08/2019  20:27:30;6.333
30/08/2019  22:27:28;6.325
31/08/2019  00:27:26;6.448
31/08/2019  02:27:24;6.286
31/08/2019  04:27:22;6.349
31/08/2019  06:27:20;6.463
31/08/2019  08:27:18;6.301
31/08/2019  10:27:16;6.253
31/08/2019  12:27:14;6.302
31/08/2019  14:27:12;6.301
31/08/2019  16:27:10;6.414
31/08/2019  18:27:08;6.351
31/08/2019  20:27:06;6.382
31/08/2019  22:27:04;6.367
01/09/2019  00:27:02;6.318
01/09/2019  02:27:00;6.399
01/09/2019  04:26:58;6.302
01/09/2019  06:26:56;6.513
01/09/2019  08:26:54;6.365
01/09/2019  10:26:52;6.333
01/09/2019  12:26:50;6.301
01/09/2019  14:26:48;6.270
01/09/2019  16:26:46;6.302
01/09/2019  18:26:44;6.231
01/09/2019  20:26:42;6.333
01/09/2019  22:26:40;6.302
02/09/2019  00:26:38;6.333
02/09/2019  02:26:36;6.432
02/09/2019  04:26:34;6.286
02/09/2019  06:26:32;6.432
02/09/2019  08:26:30;6.292
02/09/2019  10:26:28;6.189
02/09/2019  12:26:26;6.187
02/09/2019  14:26:24;6.140
02/09/2019  16:26:22;6.138
02/09/2019  18:26:20;6.213
02/09/2019  20:26:18;6.187
02/09/2019  22:26:16;6.279
03/09/2019  00:26:14;6.398
03/09/2019  02:26:12;6.263
03/09/2019  04:26:10;6.506
03/09/2019  06:26:08;6.458
03/09/2019  08:26:06;6.652
03/09/2019  10:26:04;6.367
03/09/2019  12:26:02;6.127
03/09/2019  14:26:00;6.197
03/09/2019  16:25:58;6.231
03/09/2019  18:25:56;6.317
03/09/2019  20:25:54;6.375
03/09/2019  22:25:52;6.560
04/09/2019  00:25:50;6.602
04/09/2019  02:25:48;6.592
04/09/2019  04:25:46;6.604
04/09/2019  06:25:44;6.797
04/09/2019  08:25:42;6.657
04/09/2019  10:25:40;6.318
04/09/2019  12:25:38;6.284
04/09/2019  14:25:36;6.172
04/09/2019  16:25:34;6.189
04/09/2019  18:25:32;6.312
04/09/2019  20:25:30;6.253
04/09/2019  22:25:28;6.291
05/09/2019  00:25:26;6.448
05/09/2019  02:25:24;6.556
05/09/2019  04:25:22;6.690
05/09/2019  06:25:20;6.643
05/09/2019  08:25:18;6.571
05/09/2019  10:25:16;6.513
05/09/2019  12:25:14;6.344
05/09/2019  14:25:12;6.214
05/09/2019  16:25:10;6.286
05/09/2019  18:25:08;6.122
05/09/2019  20:25:06;6.156
05/09/2019  22:25:04;6.166
06/09/2019  00:25:02;6.430
06/09/2019  02:25:00;6.362
06/09/2019  04:24:58;6.351
06/09/2019  06:24:56;6.506
06/09/2019  08:24:54;6.578
06/09/2019  10:24:52;6.458
06/09/2019  12:24:50;6.382
06/09/2019  14:24:48;6.333
06/09/2019  16:24:46;6.278
06/09/2019  18:24:44;6.416
06/09/2019  20:24:42;6.480
06/09/2019  22:24:40;6.713
07/09/2019  00:24:38;6.772
07/09/2019  02:24:36;6.805
07/09/2019  04:24:34;6.782
07/09/2019  06:24:32;6.540
07/09/2019  08:24:30;6.636
07/09/2019  10:24:28;6.409
07/09/2019  12:24:26;6.359
07/09/2019  14:24:24;6.383
07/09/2019  16:24:22;6.270
07/09/2019  18:24:20;6.430
07/09/2019  20:24:18;6.536
07/09/2019  22:24:16;6.497
08/09/2019  00:24:14;6.636
08/09/2019  02:24:12;6.578
08/09/2019  04:24:10;6.749
08/09/2019  06:24:08;6.766
08/09/2019  08:24:06;6.821
08/09/2019  10:24:04;6.571
08/09/2019  12:24:02;6.464
08/09/2019  14:24:00;6.247
08/09/2019  16:23:58;6.250
08/09/2019  18:23:56;6.250
08/09/2019  20:23:54;6.310
08/09/2019  22:23:52;6.471
09/09/2019  00:23:50;6.445
09/09/2019  02:23:48;6.568
09/09/2019  04:23:46;6.602
09/09/2019  06:23:44;6.698
09/09/2019  08:23:42;6.876
09/09/2019  10:23:40;6.489
09/09/2019  12:23:38;6.349
09/09/2019  14:23:36;6.343
09/09/2019  16:23:34;6.365
09/09/2019  18:23:32;6.325
09/09/2019  20:23:30;6.333
09/09/2019  22:23:28;6.365
10/09/2019  00:23:26;6.278
10/09/2019  02:23:24;6.357
10/09/2019  04:23:22;6.553
10/09/2019  06:23:20;6.818
10/09/2019  08:23:18;6.764
10/09/2019  10:23:16;6.382
10/09/2019  12:23:14;6.341
10/09/2019  14:23:12;6.301
10/09/2019  16:23:10;6.391
10/09/2019  18:23:08;6.239
10/09/2019  20:23:06;6.294
10/09/2019  22:23:04;6.424
11/09/2019  00:23:02;6.391
11/09/2019  02:23:00;6.268
11/09/2019  04:22:58;6.229
11/09/2019  06:22:56;6.472
11/09/2019  08:22:54;6.472
11/09/2019  10:22:52;6.382
11/09/2019  12:22:50;6.213
11/09/2019  14:22:48;6.220
11/09/2019  16:22:46;6.180
11/09/2019  18:22:44;6.278
11/09/2019  20:22:42;6.407
11/09/2019  22:22:40;6.424
12/09/2019  00:22:38;6.440
12/09/2019  02:22:36;6.544
12/09/2019  04:22:34;6.447
12/09/2019  06:22:32;6.471
12/09/2019  08:22:30;6.617
12/09/2019  10:22:28;6.348
12/09/2019  12:22:26;6.341
12/09/2019  14:22:24;6.377
12/09/2019  16:22:22;6.414
12/09/2019  18:22:20;6.407
12/09/2019  20:22:18;6.440
12/09/2019  22:22:16;6.333
13/09/2019  00:22:14;6.456
13/09/2019  02:22:12;6.393
13/09/2019  04:22:10;6.375
13/09/2019  06:22:08;6.634
13/09/2019  08:22:06;6.625
13/09/2019  10:22:04;6.437
13/09/2019  12:22:02;6.262
13/09/2019  14:22:00;6.262
13/09/2019  16:21:58;6.398
13/09/2019  18:21:56;6.494
13/09/2019  20:21:54;6.447
13/09/2019  22:21:52;6.407
14/09/2019  00:21:50;6.414
14/09/2019  02:21:48;6.510
14/09/2019  04:21:46;6.560
14/09/2019  06:21:44;6.477
14/09/2019  08:21:42;6.495
14/09/2019  10:21:40;6.432
14/09/2019  12:21:38;6.278
14/09/2019  14:21:36;6.180
14/09/2019  16:21:34;6.276
14/09/2019  18:21:32;6.203
14/09/2019  20:21:30;6.365
14/09/2019  22:21:28;6.234
15/09/2019  00:21:26;6.382
15/09/2019  02:21:24;6.407
15/09/2019  04:21:22;6.349
15/09/2019  06:21:20;6.607
15/09/2019  08:21:18;6.570
15/09/2019  10:21:16;6.315
15/09/2019  12:21:14;6.234
15/09/2019  14:21:12;6.284
15/09/2019  16:21:10;6.375
15/09/2019  18:21:08;6.284
15/09/2019  20:21:06;6.479
15/09/2019  22:21:04;6.268
16/09/2019  00:21:02;6.414
16/09/2019  02:21:00;6.374
16/09/2019  04:20:58;6.455
16/09/2019  06:20:56;6.495
16/09/2019  08:20:54;6.395
16/09/2019  10:20:52;6.380
16/09/2019  12:20:50;6.332
16/09/2019  14:20:48;6.229
16/09/2019  16:20:46;6.195
16/09/2019  18:20:44;6.382
16/09/2019  20:20:42;6.364
16/09/2019  22:20:40;6.511
17/09/2019  00:20:38;6.495
17/09/2019  02:20:36;6.472
17/09/2019  04:20:34;6.526
17/09/2019  06:20:32;6.537
17/09/2019  08:20:30;6.586
17/09/2019  10:20:28;6.407
17/09/2019  12:20:26;6.294
17/09/2019  14:20:24;6.270
17/09/2019  16:20:22;6.268
17/09/2019  18:20:20;6.407
17/09/2019  20:20:18;6.328
17/09/2019  22:20:16;6.528
18/09/2019  00:20:14;6.398
18/09/2019  02:20:12;6.455
18/09/2019  04:20:10;6.576
18/09/2019  06:20:08;6.407
18/09/2019  08:20:06;6.528
18/09/2019  10:20:04;6.430
18/09/2019  12:20:02;6.398
18/09/2019  14:20:00;6.365
18/09/2019  16:19:58;6.333
18/09/2019  18:19:56;6.357
18/09/2019  20:19:54;6.333
18/09/2019  22:19:52;6.294
19/09/2019  00:19:50;6.455
19/09/2019  02:19:48;6.528
19/09/2019  04:19:46;6.479
19/09/2019  06:19:44;6.398
19/09/2019  08:19:42;6.489
19/09/2019  10:19:40;6.301
19/09/2019  12:19:38;6.398
19/09/2019  14:19:36;6.283
19/09/2019  16:19:34;6.348
19/09/2019  18:19:32;6.252
19/09/2019  20:19:30;6.250
19/09/2019  22:19:28;6.260
20/09/2019  00:19:26;6.357
20/09/2019  02:19:24;6.284
20/09/2019  04:19:22;6.382
20/09/2019  06:19:20;6.461
20/09/2019  08:19:18;6.526
20/09/2019  10:19:16;6.365
20/09/2019  12:19:14;6.294
20/09/2019  14:19:12;6.310
20/09/2019  16:19:10;6.234
20/09/2019  18:19:08;6.260
20/09/2019  20:19:06;6.278
20/09/2019  22:19:04;6.284
21/09/2019  00:19:02;6.301
21/09/2019  02:19:00;6.357
21/09/2019  04:18:58;6.317
21/09/2019  06:18:56;6.398
21/09/2019  08:18:54;6.268
21/09/2019  10:18:52;6.236
21/09/2019  12:18:50;6.278
21/09/2019  14:18:48;6.309
21/09/2019  16:18:46;6.325
21/09/2019  18:18:44;6.262
21/09/2019  20:18:42;6.317
21/09/2019  22:18:40;6.247
22/09/2019  00:18:38;6.365
22/09/2019  02:18:36;6.278
22/09/2019  04:18:34;6.332
22/09/2019  06:18:32;6.333
22/09/2019  08:18:30;6.276
22/09/2019  10:18:28;6.414
22/09/2019  12:18:26;6.213
22/09/2019  14:18:24;6.310
22/09/2019  16:18:22;6.252
22/09/2019  18:18:20;6.148
22/09/2019  20:18:18;6.221
22/09/2019  22:18:16;6.197
23/09/2019  00:18:14;6.422
23/09/2019  02:18:12;6.430
23/09/2019  04:18:10;6.474
23/09/2019  06:18:08;6.505
23/09/2019  08:18:06;6.440
23/09/2019  10:18:04;6.343
23/09/2019  12:18:02;6.413
23/09/2019  14:18:00;6.382
23/09/2019  16:17:58;6.377
23/09/2019  18:17:56;6.203
23/09/2019  20:17:54;6.375
23/09/2019  22:17:52;6.447
24/09/2019  00:17:50;6.463
24/09/2019  02:17:48;6.430
24/09/2019  04:17:46;6.489
24/09/2019  06:17:44;6.528
24/09/2019  08:17:42;6.445
24/09/2019  10:17:40;6.301
24/09/2019  12:17:38;6.398
24/09/2019  14:17:36;6.213
24/09/2019  16:17:34;6.262
24/09/2019  18:17:32;6.262
24/09/2019  20:17:30;6.326
24/09/2019  22:17:28;6.495
25/09/2019  00:17:26;6.479
25/09/2019  02:17:24;6.414
25/09/2019  04:17:22;6.625
25/09/2019  06:17:20;6.673
25/09/2019  08:17:18;6.764
25/09/2019  10:17:16;6.511
25/09/2019  12:17:14;6.438
25/09/2019  14:17:12;6.333
25/09/2019  16:17:10;6.155
25/09/2019  18:17:08;6.333
25/09/2019  20:17:06;6.380
25/09/2019  22:17:04;6.447
26/09/2019  00:17:02;6.544
26/09/2019  02:17:00;6.547
26/09/2019  04:16:58;6.359
26/09/2019  06:16:56;6.417
26/09/2019  08:16:54;6.560
26/09/2019  10:16:52;6.494
26/09/2019  12:16:50;6.299
26/09/2019  14:16:48;6.268
26/09/2019  16:16:46;6.148
26/09/2019  18:16:44;6.229
26/09/2019  20:16:42;6.477
26/09/2019  22:16:40;6.343
27/09/2019  00:16:38;6.656
27/09/2019  02:16:36;6.657
27/09/2019  04:16:34;6.722
27/09/2019  06:16:32;6.652
27/09/2019  08:16:30;6.811
27/09/2019  10:16:28;6.618
27/09/2019  12:16:26;6.391
27/09/2019  14:16:24;6.407
27/09/2019  16:16:22;6.326
27/09/2019  18:16:20;6.357
27/09/2019  20:16:18;6.407
27/09/2019  22:16:16;6.471
28/09/2019  00:16:14;6.537
28/09/2019  02:16:12;6.458
28/09/2019  04:16:10;6.716
28/09/2019  06:16:08;6.651
28/09/2019  08:16:06;6.787
28/09/2019  10:16:04;6.586
28/09/2019  12:16:02;6.317
28/09/2019  14:16:00;6.278
28/09/2019  16:15:58;6.267
28/09/2019  18:15:56;6.310
28/09/2019  20:15:54;6.424
28/09/2019  22:15:52;6.472
29/09/2019  00:15:50;6.424
29/09/2019  02:15:48;6.586
29/09/2019  04:15:46;6.657
29/09/2019  06:15:44;6.748
29/09/2019  08:15:42;6.982
29/09/2019  10:15:40;6.714
29/09/2019  12:15:38;6.591
29/09/2019  14:15:36;6.393
29/09/2019  16:15:34;6.260
29/09/2019  18:15:32;6.414
29/09/2019  20:15:30;6.487
29/09/2019  22:15:28;6.780
30/09/2019  00:15:26;6.682
30/09/2019  02:15:24;6.876
30/09/2019  04:15:22;6.844
30/09/2019  06:15:20;6.634
30/09/2019  08:15:18;6.746
30/09/2019  10:15:16;6.625
30/09/2019  12:15:14;6.505
30/09/2019  14:15:12;6.375
30/09/2019  16:15:10;6.357
30/09/2019  18:15:08;6.359
