
"Time";"HTI883A";
"03/04/2018  10:25:17";"53,658";
"03/04/2018  12:23:17";"53,693";
"03/04/2018  14:23:17";"53,658";
"03/04/2018  16:23:17";"54,005";
"03/04/2018  18:21:17";"53,963";
"03/04/2018  20:21:17";"53,963";
"03/04/2018  22:19:17";"53,852";
"04/04/2018  00:19:17";"53,547";
"04/04/2018  02:17:17";"53,929";
"04/04/2018  04:15:17";"53,811";
"04/04/2018  05:47:17";"53,311";
"04/04/2018  07:47:17";"53,547";
"04/04/2018  09:05:17";"53,193";
"04/04/2018  10:15:17";"53,658";
"04/04/2018  12:13:17";"54,005";
"04/04/2018  14:11:17";"54,116";
"04/04/2018  16:11:17";"54,421";
"04/04/2018  18:09:17";"54,005";
"04/04/2018  18:49:17";"53,658";
"04/04/2018  20:47:17";"53,234";
"04/04/2018  22:47:17";"52,929";
"04/04/2018  23:27:17";"53,387";
"05/04/2018  01:27:17";"53,623";
"05/04/2018  02:23:17";"53,193";
"05/04/2018  04:23:17";"53,151";
"05/04/2018  06:21:17";"52,846";
"05/04/2018  08:19:17";"52,846";
"05/04/2018  09:15:17";"53,311";
"05/04/2018  11:09:17";"53,811";
"05/04/2018  13:09:17";"54,234";
"05/04/2018  14:49:17";"54,734";
"05/04/2018  16:47:17";"54,963";
"05/04/2018  18:47:17";"54,852";
"05/04/2018  19:51:17";"54,387";
"05/04/2018  21:09:17";"53,929";
"05/04/2018  23:03:17";"53,582";
"05/04/2018  23:25:17";"53,151";
"06/04/2018  01:05:17";"52,693";
"06/04/2018  02:37:17";"52,277";
"06/04/2018  04:37:17";"52,082";
"06/04/2018  05:27:17";"52,582";
"06/04/2018  06:35:17";"53,005";
"06/04/2018  08:35:17";"52,887";
"06/04/2018  09:33:17";"53,311";
"06/04/2018  10:31:17";"53,769";
"06/04/2018  12:29:17";"54,158";
"06/04/2018  14:27:17";"54,276";
"06/04/2018  16:25:17";"54,276";
"06/04/2018  18:25:17";"54,276";
"06/04/2018  18:45:17";"53,929";
"06/04/2018  19:13:17";"53,547";
"06/04/2018  20:07:17";"53,193";
"06/04/2018  21:51:17";"52,811";
"06/04/2018  23:51:17";"52,582";
"07/04/2018  01:51:17";"52,422";
"07/04/2018  03:49:17";"52,464";
"07/04/2018  05:49:17";"52,846";
"07/04/2018  07:41:17";"53,040";
"07/04/2018  08:41:17";"53,498";
"07/04/2018  10:21:17";"53,852";
"07/04/2018  12:19:17";"53,929";
"07/04/2018  14:17:17";"54,158";
"07/04/2018  16:17:17";"54,116";
"07/04/2018  18:15:17";"54,116";
"07/04/2018  20:13:17";"53,811";
"07/04/2018  22:13:17";"53,811";
"08/04/2018  00:11:17";"53,811";
"08/04/2018  02:09:17";"53,963";
"08/04/2018  04:09:17";"53,963";
"08/04/2018  06:07:17";"54,116";
"08/04/2018  08:07:17";"54,116";
"08/04/2018  10:05:17";"54,421";
"08/04/2018  12:05:17";"54,421";
"08/04/2018  14:05:17";"54,470";
"08/04/2018  16:05:17";"54,310";
"08/04/2018  18:03:17";"54,116";
"08/04/2018  20:03:17";"53,811";
"08/04/2018  21:03:17";"53,311";
"08/04/2018  21:25:17";"52,846";
"08/04/2018  21:47:17";"52,388";
"08/04/2018  23:45:17";"52,693";
"09/04/2018  01:43:17";"52,887";
"09/04/2018  03:43:17";"53,040";
"09/04/2018  05:41:17";"53,005";
"09/04/2018  07:41:17";"52,846";
"09/04/2018  09:39:17";"53,311";
"09/04/2018  11:39:17";"53,769";
"09/04/2018  13:37:17";"53,929";
"09/04/2018  15:37:17";"54,234";
"09/04/2018  17:35:17";"54,234";
"09/04/2018  18:51:17";"53,769";
"09/04/2018  20:15:17";"53,352";
"09/04/2018  21:19:17";"52,887";
"09/04/2018  23:17:17";"52,422";
"10/04/2018  01:15:17";"52,388";
"10/04/2018  03:13:17";"52,082";
"10/04/2018  04:57:17";"52,540";
"10/04/2018  06:45:17";"53,005";
"10/04/2018  08:43:17";"52,693";
"10/04/2018  10:33:17";"53,082";
"10/04/2018  12:31:17";"53,498";
"10/04/2018  12:57:17";"53,658";
"10/04/2018  12:57:17";"53,658";
"10/04/2018  12:58:59";"53,811";
"10/04/2018  14:58:56";"53,852";
"10/04/2018  16:58:56";"54,199";
"10/04/2018  18:24:56";"53,852";
"10/04/2018  20:22:56";"53,547";
"10/04/2018  22:22:56";"53,352";
"11/04/2018  00:20:56";"53,352";
"11/04/2018  02:20:56";"53,234";
"11/04/2018  04:20:56";"53,193";
"11/04/2018  06:20:56";"53,352";
"11/04/2018  08:18:56";"53,547";
"11/04/2018  10:18:56";"53,658";
"11/04/2018  12:18:56";"53,852";
"11/04/2018  14:16:56";"53,498";
"11/04/2018  16:16:56";"53,929";
"11/04/2018  18:16:56";"53,929";
"11/04/2018  20:14:56";"53,464";
"11/04/2018  22:12:56";"53,040";
"12/04/2018  00:10:56";"52,846";
"12/04/2018  01:30:56";"52,422";
"12/04/2018  03:00:56";"51,930";
"12/04/2018  04:30:56";"52,388";
"12/04/2018  06:30:56";"52,117";
"12/04/2018  08:14:56";"52,582";
"12/04/2018  09:48:56";"53,005";
"12/04/2018  11:26:56";"53,498";
"12/04/2018  13:24:56";"53,464";
"12/04/2018  15:24:56";"53,464";
"12/04/2018  17:22:56";"53,311";
"12/04/2018  19:22:56";"52,846";
"12/04/2018  21:22:56";"52,582";
"12/04/2018  23:22:56";"52,582";
"13/04/2018  01:20:56";"52,422";
"13/04/2018  02:34:56";"51,964";
"13/04/2018  04:34:56";"51,770";
"13/04/2018  06:34:56";"51,659";
"13/04/2018  07:42:56";"52,082";
"13/04/2018  08:30:56";"52,582";
"13/04/2018  09:24:56";"53,082";
"13/04/2018  09:58:56";"53,498";
"13/04/2018  11:58:56";"53,811";
"13/04/2018  13:58:56";"53,693";
"13/04/2018  15:58:56";"53,852";
"13/04/2018  17:58:56";"54,005";
"13/04/2018  19:56:56";"54,081";
"13/04/2018  21:56:56";"53,929";
"13/04/2018  23:54:56";"54,081";
"14/04/2018  01:52:56";"53,929";
"14/04/2018  03:52:56";"54,081";
"14/04/2018  05:52:56";"53,929";
"14/04/2018  07:52:56";"53,929";
"14/04/2018  09:46:56";"54,387";
"14/04/2018  11:44:56";"54,546";
"14/04/2018  13:42:56";"54,546";
"14/04/2018  15:42:56";"54,546";
"14/04/2018  17:40:56";"54,546";
"14/04/2018  19:40:56";"54,852";
"14/04/2018  21:38:56";"54,692";
"14/04/2018  23:38:56";"54,387";
"15/04/2018  01:36:56";"54,387";
"15/04/2018  03:36:56";"54,234";
"15/04/2018  05:36:56";"54,352";
"15/04/2018  07:36:56";"54,387";
"15/04/2018  09:34:56";"54,234";
"15/04/2018  11:32:56";"54,421";
"15/04/2018  13:30:56";"54,734";
"15/04/2018  15:30:56";"55,088";
"15/04/2018  16:20:56";"54,692";
"15/04/2018  18:20:56";"54,852";
"15/04/2018  20:18:56";"54,581";
"15/04/2018  21:36:56";"54,081";
"15/04/2018  23:34:56";"54,158";
"16/04/2018  01:34:56";"53,929";
"16/04/2018  03:32:56";"53,929";
"16/04/2018  05:30:56";"53,769";
"16/04/2018  07:28:56";"53,658";
"16/04/2018  09:28:56";"53,811";
"16/04/2018  11:26:56";"54,116";
"16/04/2018  12:26:56";"54,581";
"16/04/2018  14:24:56";"54,734";
"16/04/2018  16:22:56";"55,004";
"16/04/2018  17:14:56";"54,546";
"16/04/2018  19:12:56";"54,234";
"16/04/2018  21:12:56";"54,276";
"16/04/2018  22:46:56";"53,929";
"17/04/2018  00:44:56";"53,464";
"17/04/2018  02:44:56";"53,464";
"17/04/2018  04:26:56";"53,005";
"17/04/2018  06:26:56";"53,311";
"17/04/2018  08:24:56";"53,005";
"17/04/2018  10:22:56";"53,311";
"17/04/2018  11:30:56";"53,769";
"17/04/2018  12:26:56";"54,234";
"17/04/2018  13:40:57";"54,692";
"17/04/2018  15:40:56";"55,004";
"17/04/2018  17:38:56";"54,623";
"17/04/2018  18:46:56";"54,234";
"17/04/2018  20:32:56";"53,811";
"17/04/2018  22:32:56";"53,929";
"18/04/2018  00:30:56";"53,623";
"18/04/2018  02:28:56";"53,276";
"18/04/2018  03:50:56";"52,846";
"18/04/2018  05:48:56";"53,151";
"18/04/2018  07:48:56";"53,040";
"18/04/2018  09:12:56";"53,464";
