
"Time";"HTI884A";
"17/03/2018  12:13:53";"70,939";
"17/03/2018  12:27:53";"71,059";
"17/03/2018  12:29:53";"70,438";
"17/03/2018  12:31:53";"71,059";
"17/03/2018  12:41:53";"71,210";
"17/03/2018  13:27:53";"71,095";
"17/03/2018  13:29:53";"71,716";
"17/03/2018  13:39:53";"71,252";
"17/03/2018  14:03:53";"71,210";
"17/03/2018  14:55:53";"71,059";
"17/03/2018  14:57:53";"70,277";
"17/03/2018  14:59:53";"71,210";
"17/03/2018  15:21:53";"70,788";
"17/03/2018  15:55:53";"70,631";
"17/03/2018  15:57:53";"71,408";
"17/03/2018  16:05:53";"71,095";
"17/03/2018  16:11:53";"70,324";
"17/03/2018  16:13:53";"71,095";
"17/03/2018  16:33:53";"71,059";
"17/03/2018  16:35:53";"70,438";
"17/03/2018  16:37:53";"71,059";
"17/03/2018  16:57:53";"71,059";
"17/03/2018  16:59:53";"70,438";
"17/03/2018  17:03:53";"70,902";
"17/03/2018  17:31:53";"70,939";
"17/03/2018  17:35:53";"71,095";
"17/03/2018  18:59:53";"70,939";
"17/03/2018  19:25:53";"70,902";
"17/03/2018  19:35:53";"71,059";
"17/03/2018  21:05:53";"71,059";
"17/03/2018  21:07:53";"70,277";
"17/03/2018  21:11:53";"71,059";
"17/03/2018  21:27:53";"71,059";
"17/03/2018  21:29:53";"70,553";
"17/03/2018  21:33:53";"70,438";
"17/03/2018  21:35:53";"71,059";
"17/03/2018  22:45:53";"71,059";
"17/03/2018  22:47:53";"70,245";
"17/03/2018  22:49:53";"71,017";
"17/03/2018  23:19:53";"71,059";
"17/03/2018  23:57:53";"71,017";
"17/03/2018  23:59:53";"70,402";
"18/03/2018  00:01:53";"70,981";
"18/03/2018  00:09:53";"70,709";
"18/03/2018  00:11:53";"71,481";
"18/03/2018  00:13:53";"70,709";
"18/03/2018  00:15:53";"71,366";
"18/03/2018  00:25:53";"71,017";
"18/03/2018  00:35:53";"71,210";
"18/03/2018  00:47:53";"71,173";
"18/03/2018  00:51:53";"70,663";
"18/03/2018  00:59:53";"70,709";
"18/03/2018  01:03:53";"71,173";
"18/03/2018  01:05:53";"71,210";
"18/03/2018  01:07:53";"70,595";
"18/03/2018  01:09:53";"71,173";
"18/03/2018  01:13:53";"71,059";
"18/03/2018  01:15:53";"70,438";
"18/03/2018  01:17:53";"70,402";
"18/03/2018  01:19:53";"71,059";
"18/03/2018  01:33:53";"71,210";
"18/03/2018  01:35:53";"70,245";
"18/03/2018  01:37:53";"71,173";
"18/03/2018  01:45:53";"70,084";
"18/03/2018  01:47:53";"71,017";
"18/03/2018  01:53:53";"71,017";
"18/03/2018  01:55:53";"70,517";
"18/03/2018  01:57:53";"71,330";
"18/03/2018  02:01:53";"71,330";
"18/03/2018  02:03:53";"70,709";
"18/03/2018  02:23:53";"70,553";
"18/03/2018  02:25:53";"71,330";
"18/03/2018  02:27:53";"70,709";
"18/03/2018  02:39:53";"70,553";
"18/03/2018  02:45:53";"70,402";
"18/03/2018  02:47:53";"71,059";
"18/03/2018  03:05:53";"70,746";
"18/03/2018  03:07:53";"70,120";
"18/03/2018  03:09:53";"71,059";
"18/03/2018  03:15:53";"71,059";
"18/03/2018  03:17:53";"70,438";
"18/03/2018  03:19:53";"71,210";
"18/03/2018  03:21:53";"70,553";
"18/03/2018  03:23:53";"71,210";
"18/03/2018  03:25:53";"70,553";
"18/03/2018  03:45:53";"70,595";
"18/03/2018  04:03:53";"70,245";
"18/03/2018  04:05:53";"69,969";
"18/03/2018  04:07:53";"70,902";
"18/03/2018  04:09:53";"70,277";
"18/03/2018  04:15:53";"70,438";
"18/03/2018  04:17:53";"71,095";
"18/03/2018  04:25:53";"71,059";
"18/03/2018  04:27:53";"70,324";
"18/03/2018  04:43:53";"70,438";
"18/03/2018  04:45:53";"71,059";
"18/03/2018  04:47:53";"70,470";
"18/03/2018  04:59:53";"70,595";
"18/03/2018  05:01:53";"69,969";
"18/03/2018  05:03:53";"70,746";
"18/03/2018  05:07:53";"70,120";
"18/03/2018  05:09:53";"70,902";
"18/03/2018  05:11:53";"70,277";
"18/03/2018  05:13:53";"70,939";
"18/03/2018  05:15:53";"70,438";
"18/03/2018  05:35:53";"70,162";
"18/03/2018  05:37:53";"70,939";
"18/03/2018  05:55:53";"70,939";
"18/03/2018  05:57:53";"70,324";
"18/03/2018  05:59:53";"70,324";
"18/03/2018  06:01:53";"70,939";
"18/03/2018  06:03:53";"70,324";
"18/03/2018  06:05:53";"71,059";
"18/03/2018  06:23:53";"70,746";
"18/03/2018  06:25:53";"70,120";
"18/03/2018  06:27:53";"70,746";
"18/03/2018  06:35:53";"70,470";
"18/03/2018  06:37:53";"71,366";
"18/03/2018  06:41:53";"71,366";
"18/03/2018  06:43:53";"70,788";
"18/03/2018  06:45:53";"71,408";
"18/03/2018  06:47:53";"70,788";
"18/03/2018  07:17:53";"70,902";
"18/03/2018  07:19:53";"70,277";
"18/03/2018  07:21:53";"71,059";
"18/03/2018  07:41:53";"71,252";
"18/03/2018  07:43:53";"70,470";
"18/03/2018  07:49:53";"70,470";
"18/03/2018  07:51:53";"71,095";
"18/03/2018  08:35:53";"71,252";
"18/03/2018  08:37:53";"70,595";
"18/03/2018  08:55:53";"71,059";
"18/03/2018  09:03:53";"70,939";
"18/03/2018  09:35:53";"70,746";
"18/03/2018  10:03:53";"70,595";
"18/03/2018  10:05:53";"69,969";
"18/03/2018  10:07:53";"71,059";
"18/03/2018  10:21:53";"71,252";
"18/03/2018  10:23:53";"70,470";
"18/03/2018  10:25:53";"71,095";
"18/03/2018  10:31:53";"70,788";
"18/03/2018  10:33:53";"70,162";
"18/03/2018  10:35:53";"70,939";
"18/03/2018  10:59:53";"70,902";
"18/03/2018  11:01:53";"70,277";
"18/03/2018  11:03:53";"71,059";
"18/03/2018  11:09:53";"71,059";
"18/03/2018  11:11:53";"70,438";
"18/03/2018  11:13:53";"71,210";
"18/03/2018  11:17:53";"71,059";
"18/03/2018  11:23:53";"70,902";
"18/03/2018  11:27:53";"70,746";
"18/03/2018  11:29:53";"70,162";
"18/03/2018  11:33:53";"70,902";
"18/03/2018  11:47:53";"70,902";
"18/03/2018  11:49:53";"70,402";
"18/03/2018  11:51:53";"71,173";
"18/03/2018  11:53:53";"70,438";
"18/03/2018  12:03:53";"70,595";
"18/03/2018  12:25:53";"70,438";
"18/03/2018  12:27:53";"69,969";
"18/03/2018  12:29:53";"71,059";
"18/03/2018  12:31:53";"70,438";
"18/03/2018  12:37:53";"70,746";
"18/03/2018  12:53:53";"70,631";
"18/03/2018  12:55:53";"69,969";
"18/03/2018  12:57:53";"70,902";
"18/03/2018  13:21:53";"70,438";
"18/03/2018  13:33:53";"70,438";
"18/03/2018  13:35:53";"71,173";
"18/03/2018  13:39:53";"71,059";
"18/03/2018  13:49:53";"70,595";
"18/03/2018  13:57:53";"70,746";
"18/03/2018  14:59:53";"70,939";
"18/03/2018  15:15:53";"70,788";
"18/03/2018  15:29:53";"71,095";
"18/03/2018  15:41:53";"70,939";
"18/03/2018  16:07:53";"70,746";
"18/03/2018  16:09:53";"70,120";
"18/03/2018  16:11:53";"70,902";
"18/03/2018  17:01:53";"70,595";
"18/03/2018  17:03:53";"69,969";
"18/03/2018  17:05:53";"70,746";
"18/03/2018  17:29:53";"70,902";
"18/03/2018  17:31:53";"70,120";
"18/03/2018  17:33:53";"70,902";
"18/03/2018  17:53:53";"70,939";
"18/03/2018  17:55:53";"70,324";
"18/03/2018  18:05:53";"70,438";
"18/03/2018  18:29:53";"70,470";
"18/03/2018  18:31:53";"71,095";
"18/03/2018  18:33:53";"70,470";
"18/03/2018  18:35:53";"71,059";
"18/03/2018  18:45:53";"70,939";
