
"Time";"HTI889G";
"03/07/2019  21:03:03";"61,101";
"03/07/2019  22:05:03";"60,637";
"03/07/2019  23:27:03";"60,173";
"04/07/2019  01:25:03";"59,902";
"04/07/2019  02:17:03";"60,288";
"04/07/2019  04:17:03";"60,330";
"04/07/2019  06:15:03";"60,017";
"04/07/2019  08:13:03";"59,902";
"04/07/2019  09:33:03";"60,330";
"04/07/2019  11:09:03";"60,637";
"04/07/2019  12:01:03";"60,986";
"04/07/2019  12:41:03";"61,450";
"04/07/2019  13:23:03";"61,878";
"04/07/2019  15:21:03";"62,029";
"04/07/2019  17:21:03";"61,607";
"04/07/2019  19:17:03";"61,294";
"04/07/2019  21:17:03";"61,294";
"04/07/2019  22:45:03";"60,950";
"04/07/2019  23:29:03";"60,522";
"05/07/2019  00:15:03";"60,210";
"05/07/2019  01:07:03";"59,714";
"05/07/2019  03:07:03";"59,402";
"05/07/2019  05:07:03";"59,521";
"05/07/2019  07:05:03";"59,250";
"05/07/2019  08:29:03";"59,746";
"05/07/2019  09:33:03";"60,142";
"05/07/2019  10:35:03";"60,522";
"05/07/2019  12:17:03";"60,950";
"05/07/2019  13:11:03";"61,414";
"05/07/2019  13:37:03";"61,722";
"05/07/2019  14:21:03";"62,029";
"05/07/2019  15:33:03";"62,373";
"05/07/2019  17:31:03";"62,071";
"05/07/2019  19:31:03";"61,836";
"05/07/2019  21:31:03";"61,878";
"05/07/2019  23:29:03";"61,878";
"06/07/2019  01:27:03";"61,414";
"06/07/2019  02:53:03";"60,986";
"06/07/2019  04:03:03";"60,637";
"06/07/2019  06:03:03";"60,173";
"06/07/2019  07:15:03";"59,871";
"06/07/2019  09:13:03";"59,980";
"06/07/2019  09:59:03";"60,481";
"06/07/2019  11:01:03";"60,830";
"06/07/2019  11:57:03";"61,258";
"06/07/2019  12:33:03";"61,607";
"06/07/2019  13:15:03";"62,071";
"06/07/2019  14:13:03";"62,498";
"06/07/2019  16:11:03";"62,806";
"06/07/2019  18:11:03";"62,837";
"06/07/2019  19:47:03";"62,373";
"06/07/2019  21:47:03";"62,373";
"06/07/2019  23:33:03";"61,878";
"07/07/2019  00:31:03";"61,450";
"07/07/2019  01:19:03";"60,986";
"07/07/2019  02:05:03";"60,481";
"07/07/2019  04:03:03";"60,794";
"07/07/2019  06:01:03";"60,674";
"07/07/2019  08:01:03";"60,522";
"07/07/2019  09:59:03";"60,830";
"07/07/2019  11:23:03";"61,294";
"07/07/2019  12:59:03";"61,722";
"07/07/2019  13:49:03";"62,071";
"07/07/2019  14:21:03";"62,535";
"07/07/2019  14:55:03";"62,994";
"07/07/2019  16:55:03";"63,301";
"07/07/2019  18:53:03";"63,155";
"07/07/2019  20:51:03";"62,994";
"07/07/2019  21:49:03";"62,566";
"07/07/2019  23:19:03";"62,071";
"08/07/2019  00:17:03";"61,607";
"08/07/2019  02:17:03";"61,450";
"08/07/2019  03:45:03";"60,986";
"08/07/2019  05:43:03";"60,986";
"08/07/2019  07:41:03";"61,258";
"08/07/2019  09:41:03";"61,607";
"08/07/2019  11:03:03";"62,071";
"08/07/2019  13:01:03";"62,227";
"08/07/2019  15:01:03";"62,342";
"08/07/2019  17:01:03";"62,806";
"08/07/2019  19:01:03";"62,498";
"08/07/2019  20:59:03";"62,498";
"08/07/2019  22:39:03";"62,071";
"09/07/2019  00:37:03";"61,607";
"09/07/2019  02:35:03";"61,294";
"09/07/2019  04:35:03";"61,101";
"09/07/2019  06:33:03";"61,143";
"09/07/2019  08:27:03";"61,487";
"09/07/2019  10:27:03";"61,607";
"09/07/2019  12:07:03";"62,029";
"09/07/2019  14:05:03";"62,029";
"09/07/2019  16:03:03";"62,373";
"09/07/2019  16:39:03";"62,029";
"09/07/2019  18:39:03";"61,722";
"09/07/2019  20:37:03";"61,607";
"09/07/2019  22:37:03";"61,836";
"10/07/2019  00:37:03";"61,758";
"10/07/2019  01:51:03";"61,414";
"10/07/2019  03:03:03";"60,950";
"10/07/2019  04:41:03";"60,601";
"10/07/2019  06:41:03";"60,481";
"10/07/2019  08:39:03";"60,794";
"10/07/2019  10:37:03";"60,908";
"10/07/2019  12:37:03";"61,143";
"10/07/2019  14:35:03";"61,143";
"10/07/2019  16:05:03";"61,450";
"10/07/2019  18:03:03";"61,565";
"10/07/2019  20:03:03";"61,101";
"10/07/2019  21:31:03";"60,674";
"10/07/2019  22:17:03";"60,366";
"11/07/2019  00:17:03";"60,017";
"11/07/2019  02:15:03";"59,558";
"11/07/2019  04:15:03";"59,250";
"11/07/2019  06:13:03";"59,443";
"11/07/2019  08:11:03";"59,402";
"11/07/2019  09:45:03";"59,871";
"11/07/2019  10:37:03";"60,330";
"11/07/2019  11:17:03";"60,794";
"11/07/2019  13:17:03";"61,216";
"11/07/2019  15:17:03";"61,565";
"11/07/2019  16:53:03";"61,101";
"11/07/2019  18:03:03";"61,565";
"11/07/2019  20:03:03";"61,685";
"11/07/2019  22:01:03";"61,294";
"11/07/2019  23:07:03";"60,481";
"12/07/2019  00:09:03";"60,173";
"12/07/2019  02:09:03";"59,980";
"12/07/2019  03:33:03";"59,558";
"12/07/2019  05:33:03";"59,746";
"12/07/2019  07:31:03";"59,521";
"12/07/2019  09:17:03";"60,017";
"12/07/2019  10:57:03";"60,444";
"12/07/2019  11:45:03";"60,830";
"12/07/2019  12:27:03";"61,216";
"12/07/2019  13:45:03";"61,565";
"12/07/2019  15:09:03";"61,878";
"12/07/2019  17:07:03";"61,914";
"12/07/2019  19:07:03";"61,607";
"12/07/2019  21:01:03";"61,179";
"12/07/2019  22:59:03";"60,986";
"13/07/2019  00:57:03";"60,522";
"13/07/2019  01:41:03";"60,173";
"13/07/2019  03:39:03";"60,142";
"13/07/2019  05:05:03";"59,667";
"13/07/2019  07:05:03";"59,172";
"13/07/2019  08:13:03";"59,667";
"13/07/2019  09:25:03";"60,142";
"13/07/2019  10:47:03";"60,601";
"13/07/2019  12:05:03";"61,065";
"13/07/2019  14:05:03";"61,336";
"13/07/2019  15:43:03";"61,800";
"13/07/2019  17:43:03";"61,722";
"13/07/2019  19:43:03";"61,450";
"13/07/2019  21:27:03";"61,065";
"13/07/2019  22:23:03";"60,601";
"14/07/2019  00:05:03";"60,142";
"14/07/2019  01:15:03";"59,667";
"14/07/2019  03:13:03";"59,329";
"14/07/2019  05:13:03";"59,365";
"14/07/2019  07:11:03";"58,901";
"14/07/2019  08:19:03";"59,209";
"14/07/2019  08:59:03";"59,667";
"14/07/2019  10:39:03";"60,142";
"14/07/2019  12:29:03";"60,601";
"14/07/2019  14:27:03";"60,908";
"14/07/2019  16:27:03";"60,872";
"14/07/2019  18:25:03";"61,101";
"14/07/2019  20:09:03";"60,715";
"14/07/2019  22:07:03";"60,330";
"14/07/2019  22:51:03";"59,980";
"15/07/2019  00:51:03";"60,142";
"15/07/2019  02:49:03";"59,824";
"15/07/2019  04:49:03";"59,980";
"15/07/2019  06:49:03";"59,667";
"15/07/2019  08:47:03";"59,793";
"15/07/2019  10:47:03";"60,142";
"15/07/2019  12:45:03";"60,481";
"15/07/2019  14:43:03";"60,330";
"15/07/2019  16:43:03";"60,210";
"15/07/2019  17:51:03";"59,714";
"15/07/2019  19:51:03";"59,402";
"15/07/2019  20:45:03";"59,057";
"15/07/2019  22:45:03";"58,708";
"16/07/2019  00:43:03";"58,437";
"16/07/2019  02:43:03";"58,552";
"16/07/2019  04:41:03";"58,437";
"16/07/2019  06:39:03";"58,124";
"16/07/2019  08:05:03";"58,437";
"16/07/2019  09:15:03";"58,745";
"16/07/2019  10:13:03";"59,209";
"16/07/2019  11:23:03";"59,667";
"16/07/2019  13:21:03";"60,142";
"16/07/2019  15:19:03";"60,444";
"16/07/2019  16:51:03";"60,908";
"16/07/2019  18:51:03";"61,023";
"16/07/2019  20:51:03";"60,752";
"16/07/2019  21:35:03";"60,288";
"16/07/2019  23:15:03";"59,793";
"17/07/2019  00:09:03";"59,402";
"17/07/2019  01:03:03";"59,057";
"17/07/2019  02:53:03";"58,588";
"17/07/2019  04:53:03";"58,901";
"17/07/2019  06:51:03";"58,901";
"17/07/2019  08:49:03";"59,057";
"17/07/2019  10:03:03";"59,521";
"17/07/2019  11:25:03";"59,871";
"17/07/2019  13:23:03";"60,330";
"17/07/2019  15:23:03";"60,481";
"17/07/2019  17:21:03";"60,522";
"17/07/2019  18:27:03";"60,173";
"17/07/2019  20:27:03";"60,481";
"17/07/2019  21:59:03";"60,064";
"17/07/2019  22:35:03";"59,714";
"18/07/2019  00:01:03";"59,287";
"18/07/2019  01:17:03";"58,823";
"18/07/2019  02:39:03";"58,328";
"18/07/2019  04:39:03";"58,166";
"18/07/2019  06:37:03";"58,166";
"18/07/2019  06:57:03";"57,822";
"18/07/2019  08:21:03";"58,281";
"18/07/2019  09:27:03";"58,630";
"18/07/2019  10:15:03";"59,094";
"18/07/2019  11:33:03";"59,521";
"18/07/2019  12:25:03";"60,017";
"18/07/2019  12:57:03";"60,481";
"18/07/2019  14:55:03";"60,637";
"18/07/2019  16:55:03";"61,065";
"18/07/2019  18:45:03";"60,715";
"18/07/2019  20:11:03";"60,330";
"18/07/2019  22:09:03";"60,210";
"18/07/2019  23:31:03";"59,746";
"19/07/2019  01:29:03";"59,402";
"19/07/2019  03:17:03";"58,938";
"19/07/2019  05:15:03";"58,786";
"19/07/2019  07:13:03";"58,786";
"19/07/2019  09:13:03";"59,130";
"19/07/2019  10:45:03";"59,329";
"19/07/2019  11:19:03";"59,714";
"19/07/2019  12:05:03";"60,173";
"19/07/2019  13:09:03";"60,601";
"19/07/2019  15:07:03";"60,950";
"19/07/2019  17:07:03";"61,065";
"19/07/2019  19:05:03";"60,794";
"19/07/2019  21:03:03";"60,908";
"19/07/2019  23:01:03";"60,752";
"20/07/2019  01:01:03";"60,674";
"20/07/2019  02:29:03";"60,330";
"20/07/2019  03:37:03";"60,017";
"20/07/2019  05:37:03";"59,871";
"20/07/2019  06:47:03";"60,288";
"20/07/2019  06:49:03";"57,978";
"20/07/2019  06:51:03";"56,435";
"20/07/2019  06:55:03";"54,892";
"20/07/2019  07:21:03";"47,395";
"20/07/2019  07:33:03";"45,054";
"20/07/2019  07:47:03";"43,553";
"20/07/2019  07:59:03";"43,094";
"20/07/2019  08:17:03";"42,176";
"20/07/2019  08:29:03";"41,712";
"20/07/2019  09:01:03";"40,639";
"20/07/2019  09:17:03";"40,148";
"20/07/2019  09:43:03";"39,690";
"20/07/2019  10:07:03";"39,267";
"20/07/2019  10:37:03";"38,923";
"20/07/2019  11:15:03";"38,506";
"20/07/2019  11:55:03";"38,162";
"20/07/2019  11:59:03";"38,006";
"20/07/2019  12:01:03";"43,365";
"20/07/2019  12:03:03";"45,357";
"20/07/2019  12:07:03";"47,197";
"20/07/2019  12:19:03";"51,660";
"20/07/2019  12:53:03";"56,435";
"20/07/2019  13:39:03";"59,365";
"20/07/2019  13:53:03";"59,714";
"20/07/2019  14:27:03";"60,142";
"20/07/2019  15:15:03";"60,601";
"20/07/2019  15:53:03";"60,950";
"20/07/2019  17:53:03";"61,258";
"20/07/2019  19:53:03";"61,372";
"20/07/2019  21:51:03";"61,065";
"20/07/2019  23:51:03";"61,216";
"21/07/2019  01:51:03";"61,101";
"21/07/2019  03:49:03";"60,950";
"21/07/2019  05:47:03";"60,637";
"21/07/2019  07:47:03";"60,330";
"21/07/2019  09:45:03";"60,637";
"21/07/2019  11:33:03";"61,101";
"21/07/2019  13:33:03";"61,414";
"21/07/2019  15:25:03";"61,722";
"21/07/2019  17:23:03";"61,836";
"21/07/2019  19:23:03";"61,993";
"21/07/2019  20:33:03";"61,607";
"21/07/2019  21:19:03";"61,258";
"21/07/2019  22:35:03";"60,872";
"21/07/2019  23:17:03";"60,522";
"22/07/2019  00:45:03";"60,173";
"22/07/2019  01:23:03";"59,714";
"22/07/2019  02:09:03";"59,250";
"22/07/2019  03:13:03";"58,938";
"22/07/2019  05:13:03";"58,901";
"22/07/2019  07:13:03";"59,094";
"22/07/2019  08:33:03";"59,558";
"22/07/2019  09:43:03";"60,017";
"22/07/2019  10:41:03";"60,408";
"22/07/2019  11:05:03";"60,794";
"22/07/2019  13:05:03";"61,216";
"22/07/2019  15:05:03";"61,258";
"22/07/2019  17:03:03";"61,414";
"22/07/2019  19:01:03";"61,414";
"22/07/2019  21:01:03";"61,143";
"22/07/2019  22:59:03";"60,950";
"22/07/2019  23:51:03";"60,481";
"23/07/2019  01:49:03";"60,288";
"23/07/2019  03:49:03";"59,871";
"23/07/2019  04:09:03";"60,142";
"23/07/2019  04:11:03";"59,250";
"23/07/2019  04:13:03";"57,045";
"23/07/2019  04:19:03";"54,736";
"23/07/2019  04:29:03";"51,347";
"23/07/2019  04:39:03";"48,542";
"23/07/2019  04:45:03";"47,197";
"23/07/2019  04:57:03";"44,856";
"23/07/2019  05:41:03";"41,984";
"23/07/2019  05:51:03";"41,488";
"23/07/2019  06:09:03";"40,451";
"23/07/2019  06:21:03";"39,992";
"23/07/2019  06:37:03";"39,189";
"23/07/2019  06:51:03";"38,730";
"23/07/2019  07:09:03";"38,272";
"23/07/2019  07:25:03";"37,849";
"23/07/2019  07:45:03";"37,432";
"23/07/2019  08:09:03";"36,937";
"23/07/2019  10:07:03";"36,822";
"23/07/2019  11:59:03";"37,281";
"23/07/2019  12:01:03";"43,094";
"23/07/2019  12:03:03";"44,741";
"23/07/2019  12:09:03";"47,656";
"23/07/2019  12:21:03";"52,155";
"23/07/2019  12:27:03";"52,577";
"23/07/2019  12:49:03";"56,008";
"23/07/2019  12:59:03";"57,045";
"23/07/2019  13:37:03";"59,521";
"23/07/2019  15:13:03";"60,908";
"23/07/2019  17:01:03";"61,216";
"23/07/2019  17:43:03";"61,565";
"23/07/2019  19:41:03";"61,800";
"23/07/2019  21:39:03";"61,529";
"23/07/2019  23:37:03";"61,685";
"24/07/2019  00:43:03";"61,258";
"24/07/2019  02:43:03";"61,216";
"24/07/2019  04:33:03";"60,752";
"24/07/2019  06:31:03";"60,288";
"24/07/2019  08:31:03";"60,637";
"24/07/2019  10:29:03";"61,065";
"24/07/2019  12:29:03";"61,414";
"24/07/2019  14:21:03";"61,878";
"24/07/2019  16:19:03";"61,758";
"24/07/2019  18:15:03";"61,294";
"24/07/2019  19:45:03";"60,950";
"24/07/2019  20:23:03";"60,601";
"24/07/2019  22:23:03";"60,522";
"25/07/2019  00:23:03";"60,288";
"25/07/2019  01:15:03";"59,824";
"25/07/2019  03:15:03";"59,746";
"25/07/2019  05:13:03";"60,017";
"25/07/2019  07:11:03";"60,064";
"25/07/2019  09:11:03";"60,330";
"25/07/2019  10:47:03";"60,794";
"25/07/2019  11:09:03";"60,481";
"25/07/2019  11:51:03";"60,017";
"25/07/2019  13:49:03";"59,871";
"25/07/2019  15:47:03";"60,017";
"25/07/2019  17:47:03";"60,017";
"25/07/2019  19:45:03";"59,746";
"25/07/2019  21:45:03";"59,250";
"25/07/2019  23:43:03";"59,402";
"26/07/2019  01:41:03";"59,287";
"26/07/2019  03:37:03";"58,938";
"26/07/2019  05:37:03";"58,666";
"26/07/2019  07:35:03";"58,359";
"26/07/2019  09:29:03";"58,786";
"26/07/2019  09:59:03";"59,130";
"26/07/2019  11:59:03";"59,558";
"26/07/2019  13:11:03";"60,017";
"26/07/2019  15:11:03";"60,017";
"26/07/2019  15:15:03";"60,017";
"26/07/2019  15:17:03";"57,394";
"26/07/2019  15:19:03";"55,700";
"26/07/2019  15:43:03";"48,730";
"26/07/2019  16:01:03";"45,054";
"26/07/2019  16:19:03";"43,553";
"26/07/2019  16:25:03";"43,094";
"26/07/2019  16:39:03";"42,786";
"26/07/2019  16:51:03";"42,291";
"26/07/2019  17:11:03";"41,832";
"26/07/2019  17:27:03";"41,374";
"26/07/2019  17:53:03";"40,951";
"26/07/2019  18:17:03";"40,493";
"26/07/2019  18:37:03";"40,336";
"26/07/2019  18:41:03";"46,624";
"26/07/2019  18:45:03";"48,808";
"26/07/2019  18:55:03";"52,155";
"26/07/2019  19:01:03";"52,614";
"26/07/2019  19:25:03";"56,008";
"26/07/2019  19:31:03";"56,472";
"26/07/2019  19:59:03";"58,166";
"26/07/2019  20:17:03";"58,630";
"26/07/2019  20:27:03";"58,823";
"26/07/2019  20:55:03";"59,250";
"26/07/2019  22:55:03";"59,746";
"27/07/2019  00:05:03";"59,250";
"27/07/2019  02:05:03";"59,057";
"27/07/2019  02:39:03";"59,402";
"27/07/2019  04:39:03";"59,443";
"27/07/2019  05:05:03";"59,094";
"27/07/2019  07:03:03";"59,094";
"27/07/2019  09:01:03";"59,130";
"27/07/2019  10:01:03";"59,558";
"27/07/2019  11:59:03";"59,980";
"27/07/2019  13:33:03";"60,330";
"27/07/2019  15:07:03";"59,871";
"27/07/2019  17:07:03";"59,746";
"27/07/2019  19:05:03";"59,746";
"27/07/2019  20:09:03";"59,402";
"27/07/2019  22:09:03";"58,979";
"28/07/2019  00:07:03";"58,745";
"28/07/2019  02:07:03";"58,630";
"28/07/2019  04:05:03";"58,515";
"28/07/2019  06:05:03";"58,057";
"28/07/2019  08:03:03";"58,057";
"28/07/2019  10:01:03";"58,010";
"28/07/2019  11:59:03";"58,166";
"28/07/2019  13:57:03";"58,515";
"28/07/2019  15:55:03";"58,515";
"28/07/2019  17:53:03";"58,395";
"28/07/2019  19:53:03";"58,359";
"28/07/2019  21:27:03";"58,010";
"28/07/2019  22:59:03";"57,551";
"29/07/2019  00:59:03";"57,436";
"29/07/2019  02:59:03";"57,551";
"29/07/2019  04:57:03";"57,629";
"29/07/2019  06:55:03";"57,394";
"29/07/2019  08:53:03";"57,587";
"29/07/2019  10:07:03";"58,010";
"29/07/2019  11:17:03";"58,359";
"29/07/2019  12:27:03";"58,823";
"29/07/2019  13:49:03";"59,250";
"29/07/2019  14:57:03";"59,714";
"29/07/2019  16:55:03";"59,824";
"29/07/2019  18:55:03";"59,558";
"29/07/2019  20:39:03";"59,094";
"29/07/2019  22:21:03";"58,630";
"30/07/2019  00:19:03";"58,474";
"30/07/2019  02:17:03";"58,474";
"30/07/2019  04:15:03";"58,328";
"30/07/2019  06:13:03";"57,853";
"30/07/2019  08:11:03";"57,744";
"30/07/2019  09:39:03";"58,166";
"30/07/2019  10:39:03";"58,630";
"30/07/2019  11:55:03";"58,979";
"30/07/2019  12:57:03";"59,443";
"30/07/2019  13:03:03";"59,443";
"30/07/2019  13:05:03";"56,930";
"30/07/2019  13:07:03";"55,544";
"30/07/2019  13:15:03";"52,734";
"30/07/2019  13:35:03";"47,239";
"30/07/2019  13:59:03";"43,902";
"30/07/2019  14:19:03";"42,786";
"30/07/2019  14:41:03";"42,328";
"30/07/2019  14:57:03";"41,947";
"30/07/2019  15:15:03";"41,488";
"30/07/2019  16:03:03";"40,529";
"30/07/2019  16:05:03";"43,902";
"30/07/2019  16:07:03";"46,660";
"30/07/2019  16:13:03";"49,272";
"30/07/2019  16:19:03";"51,613";
"30/07/2019  16:25:03";"52,040";
"30/07/2019  16:51:03";"55,544";
"30/07/2019  17:25:03";"57,744";
"30/07/2019  17:39:03";"58,202";
"30/07/2019  17:53:03";"58,630";
"30/07/2019  18:13:03";"59,057";
"30/07/2019  19:21:03";"59,521";
"30/07/2019  21:19:03";"59,600";
"30/07/2019  22:51:03";"59,130";
"31/07/2019  00:51:03";"59,094";
"31/07/2019  02:49:03";"59,130";
"31/07/2019  04:03:03";"58,666";
"31/07/2019  04:25:03";"58,359";
"31/07/2019  06:23:03";"58,010";
"31/07/2019  07:53:03";"58,474";
"31/07/2019  09:51:03";"58,437";
"31/07/2019  10:33:03";"58,786";
"31/07/2019  10:33:03";"58,786";
"31/07/2019  11:32:17";"59,402";
"31/07/2019  13:30:18";"59,636";
"31/07/2019  15:30:18";"59,871";
"31/07/2019  17:30:18";"60,173";
"31/07/2019  19:30:18";"60,481";
"31/07/2019  21:28:18";"60,064";
"31/07/2019  23:28:18";"60,064";
"01/08/2019  00:34:18";"59,746";
"01/08/2019  01:24:18";"59,287";
"01/08/2019  01:58:18";"58,823";
"01/08/2019  03:56:18";"58,666";
"01/08/2019  05:56:18";"58,474";
"01/08/2019  07:56:18";"58,630";
"01/08/2019  08:54:18";"59,094";
"01/08/2019  10:42:18";"59,521";
"01/08/2019  11:36:18";"60,017";
"01/08/2019  13:36:18";"60,173";
"01/08/2019  15:36:18";"60,330";
"01/08/2019  17:36:18";"60,481";
"01/08/2019  18:40:18";"60,173";
"01/08/2019  20:38:18";"59,871";
"01/08/2019  21:32:18";"59,521";
"01/08/2019  23:32:18";"59,600";
"02/08/2019  01:30:18";"59,558";
"02/08/2019  03:28:18";"59,714";
"02/08/2019  05:28:18";"59,902";
"02/08/2019  06:22:18";"59,558";
"02/08/2019  08:22:18";"59,250";
"02/08/2019  09:22:18";"59,714";
"02/08/2019  11:20:18";"60,210";
"02/08/2019  12:22:18";"60,674";
"02/08/2019  14:22:18";"60,950";
"02/08/2019  16:22:18";"60,986";
"02/08/2019  18:22:18";"61,023";
"02/08/2019  19:34:18";"60,674";
"02/08/2019  21:34:18";"60,559";
"02/08/2019  23:32:18";"60,095";
"03/08/2019  00:36:18";"59,600";
"03/08/2019  01:26:18";"58,938";
"03/08/2019  03:26:18";"58,630";
"03/08/2019  05:26:18";"58,938";
"03/08/2019  07:26:18";"58,666";
"03/08/2019  09:26:18";"58,938";
"03/08/2019  11:04:18";"59,287";
"03/08/2019  12:14:18";"59,746";
"03/08/2019  13:08:18";"60,064";
"03/08/2019  15:06:18";"60,481";
"03/08/2019  17:06:18";"60,637";
"03/08/2019  18:54:18";"60,173";
"03/08/2019  19:50:18";"59,871";
"03/08/2019  21:14:18";"59,402";
"03/08/2019  23:14:18";"59,094";
"04/08/2019  00:02:18";"58,745";
"04/08/2019  02:02:18";"58,588";
"04/08/2019  04:00:18";"58,474";
"04/08/2019  06:00:18";"58,328";
"04/08/2019  07:12:18";"58,166";
"04/08/2019  07:54:18";"57,900";
"04/08/2019  09:54:18";"57,978";
"04/08/2019  10:30:18";"58,328";
"04/08/2019  10:58:18";"58,786";
"04/08/2019  11:38:18";"59,250";
"04/08/2019  12:48:18";"59,714";
"04/08/2019  13:30:18";"60,173";
"04/08/2019  14:16:18";"60,522";
"04/08/2019  16:16:18";"60,142";
"04/08/2019  18:16:18";"60,017";
"04/08/2019  20:14:18";"59,824";
"04/08/2019  22:14:18";"59,521";
"05/08/2019  00:14:18";"59,250";
"05/08/2019  02:12:18";"59,094";
"05/08/2019  04:12:18";"58,938";
"05/08/2019  06:12:18";"58,786";
"05/08/2019  08:10:18";"58,786";
"05/08/2019  10:10:18";"59,172";
"05/08/2019  11:12:18";"59,667";
"05/08/2019  12:08:18";"60,017";
"05/08/2019  14:08:18";"59,824";
"05/08/2019  16:08:18";"59,902";
"05/08/2019  18:08:18";"59,871";
"05/08/2019  20:06:18";"60,017";
"05/08/2019  21:34:18";"59,558";
"05/08/2019  22:06:18";"59,094";
"06/08/2019  00:06:18";"58,786";
"06/08/2019  01:38:18";"58,328";
"06/08/2019  03:36:18";"58,745";
"06/08/2019  05:20:18";"59,209";
"06/08/2019  07:20:18";"59,365";
"06/08/2019  09:14:18";"59,824";
"06/08/2019  11:12:18";"60,142";
"06/08/2019  13:12:18";"60,288";
"06/08/2019  15:10:18";"60,601";
"06/08/2019  17:08:18";"60,444";
"06/08/2019  18:38:18";"60,752";
"06/08/2019  20:38:18";"60,481";
"06/08/2019  22:38:18";"60,173";
"07/08/2019  00:38:18";"60,210";
"07/08/2019  02:38:18";"60,210";
"07/08/2019  04:38:18";"59,902";
"07/08/2019  06:36:18";"59,600";
"07/08/2019  08:34:18";"59,714";
"07/08/2019  09:56:18";"60,173";
"07/08/2019  10:50:18";"60,637";
"07/08/2019  12:50:18";"60,950";
"07/08/2019  13:32:18";"61,294";
"07/08/2019  14:20:18";"61,414";
"07/08/2019  14:20:18";"61,414";
"07/08/2019  14:35:45";"61,450";
"07/08/2019  15:53:38";"61,565";
"07/08/2019  15:53:38";"61,565";
"07/08/2019  16:05:29";"61,607";
"07/08/2019  16:13:45";"61,607";
"07/08/2019  16:13:45";"61,607";
"07/08/2019  16:24:40";"61,722";
"07/08/2019  16:55:09";"61,722";
"07/08/2019  16:55:09";"61,722";
"07/08/2019  17:18:10";"61,914";
"07/08/2019  19:16:14";"61,758";
"07/08/2019  21:14:14";"61,607";
"07/08/2019  22:12:14";"61,143";
"08/08/2019  00:08:14";"60,794";
"08/08/2019  02:08:14";"60,522";
"08/08/2019  03:34:14";"60,173";
"08/08/2019  05:10:14";"59,714";
"08/08/2019  07:10:14";"59,746";
"08/08/2019  09:10:14";"59,902";
"08/08/2019  10:30:14";"60,210";
"08/08/2019  10:30:14";"60,210";
"08/08/2019  10:39:36";"60,210";
"08/08/2019  12:11:29";"60,601";
"08/08/2019  12:59:29";"60,950";
"08/08/2019  13:47:29";"61,294";
"08/08/2019  15:47:29";"61,179";
"08/08/2019  17:25:29";"61,643";
"08/08/2019  19:23:29";"61,758";
"08/08/2019  20:53:29";"61,414";
"08/08/2019  22:13:29";"60,986";
"09/08/2019  00:09:29";"60,637";
"09/08/2019  02:09:29";"60,330";
"09/08/2019  02:41:29";"59,980";
"09/08/2019  03:35:29";"59,558";
"09/08/2019  05:35:29";"59,521";
"09/08/2019  07:33:29";"59,402";
"09/08/2019  09:19:29";"59,824";
"09/08/2019  10:11:29";"60,288";
"09/08/2019  11:27:29";"60,752";
"09/08/2019  13:27:29";"61,065";
"09/08/2019  15:25:29";"60,908";
"09/08/2019  17:23:29";"60,637";
"09/08/2019  19:21:29";"60,481";
"09/08/2019  21:19:29";"60,330";
"09/08/2019  22:25:29";"59,980";
"09/08/2019  23:37:29";"60,330";
"10/08/2019  01:37:29";"60,752";
"10/08/2019  03:37:29";"60,752";
"10/08/2019  05:37:29";"60,481";
"10/08/2019  07:35:29";"60,142";
"10/08/2019  09:33:29";"60,017";
"10/08/2019  11:19:29";"60,444";
"10/08/2019  11:55:29";"60,794";
"10/08/2019  13:55:29";"61,101";
"10/08/2019  15:53:29";"60,950";
"10/08/2019  17:53:29";"61,065";
"10/08/2019  19:53:29";"61,101";
"10/08/2019  21:09:29";"60,794";
"10/08/2019  23:09:29";"61,065";
"11/08/2019  01:07:29";"60,752";
"11/08/2019  03:05:29";"60,330";
"11/08/2019  05:03:29";"59,980";
"11/08/2019  07:03:29";"59,521";
"11/08/2019  09:01:29";"59,980";
"11/08/2019  10:25:29";"60,330";
"11/08/2019  11:13:29";"60,752";
"11/08/2019  13:13:29";"61,065";
"11/08/2019  15:11:29";"61,101";
"11/08/2019  17:09:29";"61,065";
"11/08/2019  19:07:29";"60,752";
"11/08/2019  21:07:29";"60,444";
"11/08/2019  22:47:29";"60,017";
"12/08/2019  00:47:29";"59,667";
"12/08/2019  02:47:29";"59,365";
"12/08/2019  04:43:29";"58,901";
"12/08/2019  05:35:29";"58,437";
"12/08/2019  07:13:29";"58,901";
"12/08/2019  07:55:29";"59,329";
"12/08/2019  09:35:29";"59,824";
"12/08/2019  10:25:29";"60,288";
"12/08/2019  11:37:29";"60,752";
"12/08/2019  12:59:29";"61,216";
"12/08/2019  14:57:29";"61,414";
"12/08/2019  16:57:29";"61,529";
"12/08/2019  18:57:29";"61,294";
"12/08/2019  20:55:29";"61,216";
"12/08/2019  22:53:29";"60,794";
"13/08/2019  00:53:29";"60,752";
"13/08/2019  02:53:29";"60,752";
"13/08/2019  04:53:29";"60,444";
"13/08/2019  06:51:29";"60,288";
"13/08/2019  08:49:29";"60,481";
"13/08/2019  09:33:29";"60,794";
"13/08/2019  10:35:29";"61,258";
"13/08/2019  12:33:29";"60,950";
"13/08/2019  14:11:29";"61,294";
"13/08/2019  15:43:29";"60,908";
"13/08/2019  16:47:29";"60,444";
